1,0.09,0.22,0.21,0.25,0.23,0.18,0.14,0.02,0.18,0.02,0.01,0.14,0.21,0.94,0.09,0.11,0.22,0.12
0.09,1,0.06,0.11,0.07,0.01,0.02,0.07,-0.02,-0.01,-0.04,-0.01,-0.01,0.05,0.00,0.03,0.03,0.06,0.02
0.22,0.06,1,0.00,0.06,0.05,0.09,0.25,0.10,0.07,0.12,-0.01,0.08,0.30,0.12,0.18,0.06,1.00,0.07
0.21,0.11,0.00,1,0.12,0.22,0.10,0.13,-0.00,0.12,0.06,-0.00,-0.02,0.09,0.15,0.04,0.01,0.00,0.04
0.25,0.07,0.06,0.12,1,0.07,0.02,0.05,0.01,0.07,-0.02,0.00,0.48,0.05,0.18,0.08,0.48,0.06,0.01
0.23,0.01,0.05,0.22,0.07,1,0.03,0.15,0.04,0.37,-0.01,0.02,0.13,0.12,0.18,0.04,0.03,0.05,0.16
0.18,0.02,0.09,0.10,0.02,0.03,1,-0.00,0.05,0.09,0.05,0.01,-0.00,0.35,0.12,0.03,0.02,0.09,0.05
0.14,0.07,0.25,0.13,0.05,0.15,-0.00,1,0.02,0.06,0.08,0.01,0.10,0.18,0.08,0.06,0.02,0.25,0.13
0.02,-0.02,0.10,-0.00,0.01,0.04,0.05,0.02,1,-0.01,0.04,0.03,0.06,0.06,-0.03,0.02,0.05,0.10,0.01
0.18,-0.01,0.07,0.12,0.07,0.37,0.09,0.06,-0.01,1,0.15,0.04,0.09,0.03,0.12,0.05,0.09,0.07,0.02
0.02,-0.04,0.12,0.06,-0.02,-0.01,0.05,0.08,0.04,0.15,1,0.02,-0.02,0.00,-0.03,0.06,0.03,0.12,0.05
0.01,-0.01,-0.01,-0.00,0.00,0.02,0.01,0.01,0.03,0.04,0.02,1,-0.01,-0.01,-0.00,-0.01,-0.01,-0.01,-0.01
0.14,-0.01,0.08,-0.02,0.48,0.13,-0.00,0.10,0.06,0.09,-0.02,-0.01,1,0.06,0.08,0.09,0.54,0.08,0.06
0.21,0.05,0.30,0.09,0.05,0.12,0.35,0.18,0.06,0.03,0.00,-0.01,0.06,1,0.13,0.16,0.03,0.30,0.05
0.94,0.00,0.12,0.15,0.18,0.18,0.12,0.08,-0.03,0.12,-0.03,-0.00,0.08,0.13,1,0.04,0.04,0.12,0.09
0.09,0.03,0.18,0.04,0.08,0.04,0.03,0.06,0.02,0.05,0.06,-0.01,0.09,0.16,0.04,1,0.10,0.18,-0.03
0.11,0.03,0.06,0.01,0.48,0.03,0.02,0.02,0.05,0.09,0.03,-0.01,0.54,0.03,0.04,0.10,1,0.06,-0.00
0.22,0.06,1.00,0.00,0.06,0.05,0.09,0.25,0.10,0.07,0.12,-0.01,0.08,0.30,0.12,0.18,0.06,1,0.07
0.12,0.02,0.07,0.04,0.01,0.16,0.05,0.13,0.01,0.02,0.05,-0.01,0.06,0.05,0.09,-0.03,-0.00,0.07,1
