N/A,-0.03,-0.03,N/A,N/A,0.03,N/A,N/A,N/A,0.01,1,-0.09,-0.01,0.01,-0.01,N/A,-0.06,-0.06,-0.05,0.01,N/A,0.04,0.08,N/A,N/A,N/A,N/A,0.01,N/A,N/A,-0.04,0.02,0.02,N/A,-0.02,-0.00,0.08,0.18,0.02,0.19,N/A,N/A,0.01,0.01,0.06,0.03,-0.03,N/A,-0.00,0.53,N/A,0.01,0.21,-0.01,-0.07,0.00,N/A,N/A,N/A,-0.05,-0.04,N/A,0.02,-0.03,-0.02,N/A,0.00,0.03,-0.01,N/A,-0.04,0.02,-0.00,N/A,-0.02,-0.01,-0.01,-0.01,-0.04,N/A,-0.01,0.02,-0.02,-0.00,N/A,0.00,0.01,0.12,-0.00,-0.01,N/A,N/A,N/A,N/A,0.06,0.00,N/A,N/A,0.15,-0.04,0.01,-0.00,0.04,-0.03,0.01,0.03,0.02,0.04,0.03,N/A,-0.00,0.01,-0.01,-0.01,-0.01,-0.01,-0.02
N/A,0.02,0.08,N/A,N/A,0.03,N/A,N/A,N/A,0.12,-0.09,1,-0.04,-0.03,0.13,N/A,-0.00,0.08,0.07,0.00,N/A,0.01,0.11,N/A,N/A,N/A,N/A,0.06,N/A,N/A,0.10,0.01,0.11,N/A,0.03,0.14,0.13,0.07,0.02,0.13,N/A,N/A,0.01,0.04,0.03,0.18,-0.01,N/A,0.18,0.04,N/A,0.04,0.12,-0.03,0.89,0.10,N/A,N/A,N/A,0.32,0.08,N/A,0.06,0.18,0.01,N/A,0.12,0.10,0.09,N/A,0.31,-0.02,0.06,N/A,0.11,0.07,0.02,0.06,0.11,N/A,0.06,-0.02,0.18,0.11,N/A,0.05,-0.00,0.08,-0.01,0.02,N/A,N/A,N/A,N/A,0.14,0.10,N/A,N/A,-0.04,0.09,0.07,0.01,-0.02,0.09,0.08,0.08,-0.06,0.15,0.04,N/A,-0.02,0.08,0.06,0.03,0.11,0.02,0.01
N/A,0.07,0.04,N/A,N/A,0.12,N/A,N/A,N/A,0.28,-0.01,-0.04,1,0.04,0.08,N/A,0.62,0.05,0.12,0.20,N/A,0.10,0.23,N/A,N/A,N/A,N/A,0.22,N/A,N/A,0.07,0.12,0.24,N/A,0.01,0.20,0.16,0.13,0.14,0.26,N/A,N/A,0.40,0.15,0.10,0.29,0.01,N/A,0.16,0.00,N/A,0.03,0.24,0.07,-0.03,0.01,N/A,N/A,N/A,0.00,-0.02,N/A,0.03,0.02,0.09,N/A,0.02,0.15,0.10,N/A,-0.03,0.04,0.09,N/A,0.07,0.11,0.05,0.02,0.03,N/A,0.05,0.08,0.20,0.14,N/A,0.05,0.04,0.07,0.03,0.03,N/A,N/A,N/A,N/A,0.45,0.09,N/A,N/A,0.00,0.05,0.05,0.00,-0.05,0.22,0.21,0.22,0.07,0.30,-0.04,N/A,-0.01,0.10,0.00,0.04,0.20,0.05,0.12
N/A,-0.07,0.04,N/A,N/A,-0.00,N/A,N/A,N/A,0.08,0.01,-0.03,0.04,1,0.06,N/A,0.05,-0.03,0.03,0.05,N/A,0.17,0.06,N/A,N/A,N/A,N/A,0.04,N/A,N/A,-0.00,0.03,0.05,N/A,0.03,0.14,0.08,0.03,0.02,0.04,N/A,N/A,0.02,0.01,0.02,0.16,0.09,N/A,0.06,-0.01,N/A,0.07,0.16,0.03,-0.04,0.01,N/A,N/A,N/A,-0.07,0.06,N/A,0.01,0.01,-0.01,N/A,-0.02,0.06,0.01,N/A,-0.02,0.10,0.03,N/A,0.06,-0.07,-0.04,0.05,0.00,N/A,-0.09,0.01,-0.01,0.08,N/A,-0.02,-0.09,0.02,0.05,-0.01,N/A,N/A,N/A,N/A,0.11,0.04,N/A,N/A,0.04,0.03,0.03,-0.03,0.03,0.08,0.03,0.04,-0.04,0.06,0.02,N/A,-0.06,0.08,0.07,-0.01,0.09,0.04,0.05
N/A,0.01,-0.02,N/A,N/A,0.13,N/A,N/A,N/A,0.42,-0.01,0.13,0.08,0.06,1,N/A,0.11,-0.02,0.07,0.23,N/A,0.05,0.01,N/A,N/A,N/A,N/A,0.12,N/A,N/A,0.04,0.09,0.22,N/A,0.01,0.12,0.36,0.21,0.18,0.34,N/A,N/A,0.15,0.15,0.03,0.28,0.01,N/A,0.25,0.01,N/A,0.03,0.33,0.14,0.13,0.22,N/A,N/A,N/A,-0.01,0.05,N/A,0.02,0.11,0.06,N/A,0.04,0.28,0.54,N/A,0.21,0.00,0.09,N/A,0.10,0.15,0.07,0.01,0.02,N/A,0.07,-0.00,0.19,0.46,N/A,0.30,0.10,0.10,0.01,0.07,N/A,N/A,N/A,N/A,0.39,0.79,N/A,N/A,0.04,-0.02,0.17,0.02,0.03,0.31,0.14,0.23,0.14,0.43,0.14,N/A,0.27,0.19,0.29,0.07,0.34,0.14,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.02,0.04,N/A,N/A,0.06,N/A,N/A,N/A,0.19,-0.06,-0.00,0.62,0.05,0.11,N/A,1,0.03,0.05,0.07,N/A,0.02,0.08,N/A,N/A,N/A,N/A,0.12,N/A,N/A,0.03,0.10,0.19,N/A,-0.01,0.15,0.07,0.09,0.02,0.11,N/A,N/A,0.09,0.18,0.02,0.20,0.02,N/A,0.06,0.04,N/A,-0.06,0.13,-0.01,0.01,-0.02,N/A,N/A,N/A,-0.02,-0.05,N/A,0.01,0.04,0.04,N/A,0.03,0.11,0.05,N/A,-0.03,-0.02,0.04,N/A,0.09,0.11,0.04,0.07,0.08,N/A,0.08,0.08,0.13,0.10,N/A,0.04,0.05,0.01,-0.02,0.00,N/A,N/A,N/A,N/A,0.16,0.12,N/A,N/A,-0.01,-0.00,0.10,0.01,-0.04,0.13,0.13,0.12,0.00,0.21,0.02,N/A,0.04,0.10,0.01,0.05,0.16,0.06,0.07
N/A,-0.03,0.01,N/A,N/A,0.03,N/A,N/A,N/A,0.09,-0.06,0.08,0.05,-0.03,-0.02,N/A,0.03,1,0.05,0.00,N/A,0.01,0.07,N/A,N/A,N/A,N/A,0.01,N/A,N/A,0.07,-0.01,-0.02,N/A,0.02,0.02,0.07,0.03,0.07,0.06,N/A,N/A,0.07,-0.04,0.06,0.03,0.01,N/A,-0.03,0.06,N/A,0.04,0.06,0.01,0.10,-0.05,N/A,N/A,N/A,0.26,0.01,N/A,0.03,0.02,-0.04,N/A,-0.02,0.05,0.00,N/A,0.02,0.04,0.01,N/A,0.05,0.08,-0.02,0.08,0.05,N/A,-0.02,0.06,0.01,-0.01,N/A,0.01,-0.04,0.05,-0.04,0.00,N/A,N/A,N/A,N/A,0.05,-0.01,N/A,N/A,0.05,0.09,-0.00,0.02,-0.00,0.04,0.07,-0.03,-0.01,0.04,0.07,N/A,0.00,-0.01,0.05,0.00,0.04,-0.01,0.03
N/A,0.02,0.09,N/A,N/A,0.01,N/A,N/A,N/A,0.21,-0.05,0.07,0.12,0.03,0.07,N/A,0.05,0.05,1,0.15,N/A,0.17,0.06,N/A,N/A,N/A,N/A,0.03,N/A,N/A,0.06,0.03,0.06,N/A,0.02,0.17,0.18,0.18,0.08,0.15,N/A,N/A,0.23,0.07,0.11,0.24,0.04,N/A,0.18,0.05,N/A,0.06,0.25,0.12,0.04,0.04,N/A,N/A,N/A,0.10,0.02,N/A,0.04,0.10,0.14,N/A,0.05,0.24,0.11,N/A,-0.00,0.07,0.00,N/A,0.68,0.04,0.07,0.04,0.09,N/A,-0.03,0.02,0.09,0.14,N/A,0.07,0.02,0.20,-0.02,0.04,N/A,N/A,N/A,N/A,0.23,0.04,N/A,N/A,-0.00,0.03,0.01,-0.01,-0.02,0.65,0.10,0.13,0.01,0.24,0.03,N/A,-0.02,0.12,0.11,-0.02,0.37,0.06,-0.03
N/A,-0.00,0.12,N/A,N/A,0.17,N/A,N/A,N/A,0.45,0.01,0.00,0.20,0.05,0.23,N/A,0.07,0.00,0.15,1,N/A,0.16,0.11,N/A,N/A,N/A,N/A,0.20,N/A,N/A,0.08,0.12,0.25,N/A,0.04,0.27,0.36,0.18,0.27,0.30,N/A,N/A,0.16,0.16,0.08,0.40,0.04,N/A,0.29,0.01,N/A,0.18,0.39,0.19,-0.00,0.18,N/A,N/A,N/A,-0.02,0.08,N/A,0.04,-0.00,-0.02,N/A,0.07,0.25,0.31,N/A,0.03,0.02,0.09,N/A,0.18,0.07,0.11,0.00,0.07,N/A,0.01,0.08,0.27,0.29,N/A,0.22,0.09,0.04,-0.01,0.18,N/A,N/A,N/A,N/A,0.45,0.22,N/A,N/A,0.08,0.01,0.10,0.03,-0.01,0.33,0.10,0.26,0.08,0.43,-0.02,N/A,-0.01,0.17,0.05,0.11,0.35,0.15,0.21
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.04,0.06,N/A,N/A,-0.05,N/A,N/A,N/A,0.22,0.04,0.01,0.10,0.17,0.05,N/A,0.02,0.01,0.17,0.16,N/A,1,0.07,N/A,N/A,N/A,N/A,0.01,N/A,N/A,-0.05,-0.01,-0.01,N/A,-0.00,0.11,0.19,0.06,0.12,0.10,N/A,N/A,0.07,0.01,0.07,0.17,0.01,N/A,0.07,-0.02,N/A,0.06,0.21,-0.01,-0.02,-0.13,N/A,N/A,N/A,0.01,0.09,N/A,-0.03,0.07,0.07,N/A,0.00,0.09,0.08,N/A,0.02,0.00,0.07,N/A,0.14,0.05,0.02,0.00,-0.05,N/A,-0.09,0.07,0.24,0.05,N/A,0.06,0.01,0.00,-0.05,0.01,N/A,N/A,N/A,N/A,0.22,0.01,N/A,N/A,-0.00,-0.05,0.05,-0.00,0.07,0.15,-0.02,0.18,0.04,0.13,-0.04,N/A,-0.04,0.02,-0.02,0.06,0.12,0.08,0.01
N/A,0.07,0.14,N/A,N/A,0.07,N/A,N/A,N/A,0.13,0.08,0.11,0.23,0.06,0.01,N/A,0.08,0.07,0.06,0.11,N/A,0.07,1,N/A,N/A,N/A,N/A,0.10,N/A,N/A,0.16,0.09,0.06,N/A,0.01,0.13,0.12,0.12,0.13,0.12,N/A,N/A,0.11,0.02,0.12,0.19,0.09,N/A,0.10,0.08,N/A,0.16,0.26,0.13,0.11,0.10,N/A,N/A,N/A,0.08,-0.03,N/A,0.02,0.12,0.08,N/A,0.04,0.08,0.05,N/A,0.00,0.12,0.10,N/A,0.04,0.06,0.03,0.02,0.15,N/A,-0.03,0.08,0.03,0.00,N/A,0.06,0.02,0.19,0.02,0.09,N/A,N/A,N/A,N/A,0.27,0.02,N/A,N/A,0.07,0.00,-0.02,-0.01,0.10,0.17,0.16,0.20,-0.07,0.26,0.07,N/A,-0.04,-0.00,0.09,0.09,0.17,0.01,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.09,0.02,N/A,N/A,0.01,N/A,N/A,N/A,0.28,0.01,0.06,0.22,0.04,0.12,N/A,0.12,0.01,0.03,0.20,N/A,0.01,0.10,N/A,N/A,N/A,N/A,1,N/A,N/A,0.02,0.07,0.17,N/A,0.04,0.23,0.24,0.16,0.14,0.26,N/A,N/A,0.19,0.09,0.03,0.31,0.12,N/A,0.28,-0.01,N/A,0.04,0.28,0.13,0.05,0.04,N/A,N/A,N/A,0.13,0.03,N/A,-0.02,0.08,-0.01,N/A,0.04,0.21,0.18,N/A,-0.06,0.03,0.07,N/A,0.09,0.14,0.10,0.03,0.03,N/A,0.02,0.10,0.13,0.18,N/A,0.13,0.13,0.04,-0.02,0.10,N/A,N/A,N/A,N/A,0.33,0.15,N/A,N/A,-0.00,0.07,0.05,-0.01,0.00,0.18,0.21,0.30,0.07,0.30,0.06,N/A,0.06,0.12,0.01,0.08,0.22,0.13,0.13
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
