1,N/A,-0.04,0.05,0.13,N/A,-0.02,0.09,0.06,0.17,-0.03,0.07,N/A,0.10,-0.01,N/A,0.08,0.05,0.12,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.04,N/A,1,0.36,0.01,N/A,0.03,0.06,-0.00,0.03,-0.01,0.06,N/A,0.01,-0.03,N/A,-0.04,0.04,0.05,-0.00
0.05,N/A,0.36,1,0.11,N/A,-0.02,0.14,0.06,0.09,0.03,0.07,N/A,-0.00,0.03,N/A,0.10,0.11,0.14,-0.02
0.13,N/A,0.01,0.11,1,N/A,-0.02,0.21,0.17,0.32,0.17,0.05,N/A,0.02,0.16,N/A,0.24,0.15,0.24,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.02,N/A,0.03,-0.02,-0.02,N/A,1,0.02,0.00,-0.01,-0.02,0.01,N/A,0.05,0.03,N/A,0.14,0.05,0.03,-0.02
0.09,N/A,0.06,0.14,0.21,N/A,0.02,1,0.14,0.12,0.15,0.15,N/A,0.07,0.08,N/A,0.10,0.20,0.09,0.05
0.06,N/A,-0.00,0.06,0.17,N/A,0.00,0.14,1,0.06,-0.03,0.05,N/A,0.05,0.14,N/A,0.12,0.18,0.05,0.07
0.17,N/A,0.03,0.09,0.32,N/A,-0.01,0.12,0.06,1,0.19,0.03,N/A,0.03,0.10,N/A,0.18,0.08,0.21,0.01
-0.03,N/A,-0.01,0.03,0.17,N/A,-0.02,0.15,-0.03,0.19,1,0.21,N/A,-0.01,0.07,N/A,0.09,0.06,0.07,-0.05
0.07,N/A,0.06,0.07,0.05,N/A,0.01,0.15,0.05,0.03,0.21,1,N/A,0.16,0.03,N/A,0.08,0.11,0.06,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,N/A,0.01,-0.00,0.02,N/A,0.05,0.07,0.05,0.03,-0.01,0.16,N/A,1,0.00,N/A,0.08,0.11,0.18,0.02
-0.01,N/A,-0.03,0.03,0.16,N/A,0.03,0.08,0.14,0.10,0.07,0.03,N/A,0.00,1,N/A,0.10,0.10,0.07,0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,N/A,-0.04,0.10,0.24,N/A,0.14,0.10,0.12,0.18,0.09,0.08,N/A,0.08,0.10,N/A,1,0.12,0.30,0.03
0.05,N/A,0.04,0.11,0.15,N/A,0.05,0.20,0.18,0.08,0.06,0.11,N/A,0.11,0.10,N/A,0.12,1,0.15,0.14
0.12,N/A,0.05,0.14,0.24,N/A,0.03,0.09,0.05,0.21,0.07,0.06,N/A,0.18,0.07,N/A,0.30,0.15,1,0.22
0.04,N/A,-0.00,-0.02,0.01,N/A,-0.02,0.05,0.07,0.01,-0.05,0.06,N/A,0.02,0.00,N/A,0.03,0.14,0.22,1
