1,0.11,0.09,0.28,-0.01,N/A,0.18,0.03,0.20,N/A,N/A,0.08,0.19,0.16,0.16,0.03,N/A,0.15
0.11,1,0.12,0.16,0.03,N/A,0.03,0.11,0.11,N/A,N/A,0.00,0.16,0.03,0.10,-0.00,N/A,0.19
0.09,0.12,1,0.15,0.25,N/A,0.02,-0.03,0.06,N/A,N/A,-0.01,0.13,-0.02,0.15,0.05,N/A,0.15
0.28,0.16,0.15,1,0.09,N/A,0.03,0.03,0.13,N/A,N/A,0.11,0.20,0.10,0.32,0.03,N/A,0.15
-0.01,0.03,0.25,0.09,1,N/A,0.05,0.05,0.04,N/A,N/A,0.02,0.07,-0.04,0.11,-0.03,N/A,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.18,0.03,0.02,0.03,0.05,N/A,1,0.07,0.05,N/A,N/A,0.01,0.20,0.02,0.05,-0.02,N/A,0.08
0.03,0.11,-0.03,0.03,0.05,N/A,0.07,1,0.06,N/A,N/A,0.05,-0.06,-0.02,0.05,0.00,N/A,0.06
0.20,0.11,0.06,0.13,0.04,N/A,0.05,0.06,1,N/A,N/A,0.18,0.02,-0.03,0.06,-0.01,N/A,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.00,-0.01,0.11,0.02,N/A,0.01,0.05,0.18,N/A,N/A,1,-0.00,-0.03,0.06,0.04,N/A,0.03
0.19,0.16,0.13,0.20,0.07,N/A,0.20,-0.06,0.02,N/A,N/A,-0.00,1,0.07,0.12,-0.02,N/A,0.19
0.16,0.03,-0.02,0.10,-0.04,N/A,0.02,-0.02,-0.03,N/A,N/A,-0.03,0.07,1,0.02,-0.03,N/A,0.06
0.16,0.10,0.15,0.32,0.11,N/A,0.05,0.05,0.06,N/A,N/A,0.06,0.12,0.02,1,0.07,N/A,0.06
0.03,-0.00,0.05,0.03,-0.03,N/A,-0.02,0.00,-0.01,N/A,N/A,0.04,-0.02,-0.03,0.07,1,N/A,-0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.15,0.19,0.15,0.15,0.03,N/A,0.08,0.06,0.03,N/A,N/A,0.03,0.19,0.06,0.06,-0.03,N/A,1
