1,0.13,0.57,0.09,-0.03,0.41,0.20,0.11,0.16,0.10,0.11,0.05,0.14,0.38,0.03,-0.01,0.08,0.14,0.21,0.09,0.01,0.01,0.00,0.13,N/A,0.09
0.13,1,0.18,0.14,0.06,0.14,0.22,0.15,0.55,0.32,0.33,0.23,0.07,0.22,0.14,0.11,0.26,0.19,0.68,0.14,0.12,0.22,0.04,0.28,N/A,0.25
0.57,0.18,1,0.01,-0.05,0.31,0.46,0.06,0.21,0.09,0.06,0.10,0.07,0.28,0.17,0.05,0.11,0.23,0.22,0.14,-0.01,0.02,0.02,0.14,N/A,0.13
0.09,0.14,0.01,1,0.15,0.01,0.05,-0.02,0.17,0.15,0.23,-0.01,0.14,0.09,0.06,0.03,0.07,0.04,0.22,0.01,-0.04,0.06,-0.02,0.15,N/A,0.11
-0.03,0.06,-0.05,0.15,1,0.01,-0.02,0.00,0.11,0.06,0.03,0.01,0.10,0.02,-0.10,-0.04,0.03,0.01,0.22,0.03,0.08,0.08,-0.03,-0.03,N/A,0.01
0.41,0.14,0.31,0.01,0.01,1,0.21,0.19,0.13,0.10,0.13,0.06,0.20,0.33,0.00,0.00,0.09,0.04,0.20,0.14,0.03,0.08,-0.00,0.03,N/A,0.04
0.20,0.22,0.46,0.05,-0.02,0.21,1,0.22,0.24,0.13,0.11,0.16,0.11,0.25,0.18,0.06,0.05,0.18,0.25,0.07,0.03,0.01,0.01,0.16,N/A,0.05
0.11,0.15,0.06,-0.02,0.00,0.19,0.22,1,0.13,0.11,0.04,0.07,0.05,0.13,0.03,0.05,0.09,0.03,0.15,-0.02,0.02,0.05,0.00,0.09,N/A,0.01
0.16,0.55,0.21,0.17,0.11,0.13,0.24,0.13,1,0.37,0.34,0.26,0.17,0.19,0.12,0.27,0.28,0.16,0.64,0.18,0.19,0.22,0.27,0.34,N/A,0.21
0.10,0.32,0.09,0.15,0.06,0.10,0.13,0.11,0.37,1,0.27,0.13,0.12,0.10,0.04,0.04,0.20,0.13,0.45,0.03,0.15,0.16,0.03,0.18,N/A,0.28
0.11,0.33,0.06,0.23,0.03,0.13,0.11,0.04,0.34,0.27,1,0.17,0.07,0.10,0.09,0.05,0.13,0.14,0.42,0.08,0.07,0.11,0.03,0.23,N/A,0.15
0.05,0.23,0.10,-0.01,0.01,0.06,0.16,0.07,0.26,0.13,0.17,1,0.06,0.12,0.21,0.12,0.04,0.07,0.25,-0.03,0.08,0.05,-0.00,0.14,N/A,0.09
0.14,0.07,0.07,0.14,0.10,0.20,0.11,0.05,0.17,0.12,0.07,0.06,1,0.21,0.08,0.03,0.08,0.11,0.23,0.05,0.08,0.01,-0.03,0.08,N/A,0.08
0.38,0.22,0.28,0.09,0.02,0.33,0.25,0.13,0.19,0.10,0.10,0.12,0.21,1,0.10,0.02,0.10,0.09,0.26,0.10,0.04,-0.00,0.04,0.06,N/A,0.10
0.03,0.14,0.17,0.06,-0.10,0.00,0.18,0.03,0.12,0.04,0.09,0.21,0.08,0.10,1,0.11,0.07,0.07,0.14,0.04,0.09,0.03,0.01,0.07,N/A,0.04
-0.01,0.11,0.05,0.03,-0.04,0.00,0.06,0.05,0.27,0.04,0.05,0.12,0.03,0.02,0.11,1,0.08,0.09,0.11,0.04,-0.03,0.02,0.68,0.11,N/A,0.03
0.08,0.26,0.11,0.07,0.03,0.09,0.05,0.09,0.28,0.20,0.13,0.04,0.08,0.10,0.07,0.08,1,0.09,0.31,-0.01,0.06,0.11,0.05,0.09,N/A,0.09
0.14,0.19,0.23,0.04,0.01,0.04,0.18,0.03,0.16,0.13,0.14,0.07,0.11,0.09,0.07,0.09,0.09,1,0.20,0.31,0.03,0.03,0.00,0.07,N/A,0.06
0.21,0.68,0.22,0.22,0.22,0.20,0.25,0.15,0.64,0.45,0.42,0.25,0.23,0.26,0.14,0.11,0.31,0.20,1,0.17,0.22,0.18,0.05,0.31,N/A,0.27
0.09,0.14,0.14,0.01,0.03,0.14,0.07,-0.02,0.18,0.03,0.08,-0.03,0.05,0.10,0.04,0.04,-0.01,0.31,0.17,1,0.06,0.01,0.02,0.10,N/A,0.00
0.01,0.12,-0.01,-0.04,0.08,0.03,0.03,0.02,0.19,0.15,0.07,0.08,0.08,0.04,0.09,-0.03,0.06,0.03,0.22,0.06,1,0.05,0.05,0.09,N/A,0.06
0.01,0.22,0.02,0.06,0.08,0.08,0.01,0.05,0.22,0.16,0.11,0.05,0.01,-0.00,0.03,0.02,0.11,0.03,0.18,0.01,0.05,1,-0.00,0.09,N/A,0.12
0.00,0.04,0.02,-0.02,-0.03,-0.00,0.01,0.00,0.27,0.03,0.03,-0.00,-0.03,0.04,0.01,0.68,0.05,0.00,0.05,0.02,0.05,-0.00,1,0.09,N/A,-0.01
0.13,0.28,0.14,0.15,-0.03,0.03,0.16,0.09,0.34,0.18,0.23,0.14,0.08,0.06,0.07,0.11,0.09,0.07,0.31,0.10,0.09,0.09,0.09,1,N/A,0.13
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,0.25,0.13,0.11,0.01,0.04,0.05,0.01,0.21,0.28,0.15,0.09,0.08,0.10,0.04,0.03,0.09,0.06,0.27,0.00,0.06,0.12,-0.01,0.13,N/A,1
