1,-0.02,N/A,0.03,-0.08,N/A,0.06,N/A,0.03,0.00,0.04,N/A,-0.03,-0.08,0.08,N/A,N/A,0.13,N/A,-0.03,0.04,0.02,-0.02,N/A,-0.00,N/A,N/A,0.08,0.10,N/A,0.02,0.05,N/A,0.06,N/A,0.04,N/A,0.15,0.04,0.02,0.07
-0.02,1,N/A,-0.02,0.03,N/A,0.23,N/A,-0.05,0.04,0.01,N/A,0.02,0.03,0.31,N/A,N/A,0.11,N/A,0.16,0.17,0.09,0.11,N/A,0.06,N/A,N/A,0.05,0.29,N/A,0.21,0.11,N/A,0.07,N/A,0.03,N/A,0.21,0.07,0.02,0.29
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,-0.02,N/A,1,0.04,N/A,0.06,N/A,0.04,0.05,0.00,N/A,0.02,0.04,0.14,N/A,N/A,-0.02,N/A,0.04,0.09,0.03,0.08,N/A,-0.02,N/A,N/A,0.01,0.06,N/A,0.00,0.06,N/A,0.07,N/A,0.01,N/A,0.06,0.04,0.08,0.11
-0.08,0.03,N/A,0.04,1,N/A,-0.09,N/A,0.01,0.01,0.03,N/A,0.03,1.00,0.14,N/A,N/A,0.11,N/A,0.06,0.05,0.06,0.04,N/A,0.00,N/A,N/A,0.01,0.11,N/A,0.07,0.03,N/A,0.00,N/A,0.02,N/A,0.02,0.01,-0.00,0.12
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,0.23,N/A,0.06,-0.09,N/A,1,N/A,0.03,-0.03,-0.01,N/A,0.03,-0.09,0.40,N/A,N/A,0.18,N/A,0.30,0.14,0.00,0.19,N/A,0.11,N/A,N/A,0.09,0.31,N/A,0.22,0.19,N/A,0.06,N/A,0.20,N/A,0.16,0.13,-0.05,0.35
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,-0.05,N/A,0.04,0.01,N/A,0.03,N/A,1,-0.06,0.10,N/A,0.07,0.01,0.21,N/A,N/A,0.11,N/A,0.04,0.05,0.23,0.10,N/A,0.11,N/A,N/A,0.04,0.23,N/A,0.09,0.14,N/A,0.07,N/A,0.08,N/A,0.07,0.13,0.02,0.21
0.00,0.04,N/A,0.05,0.01,N/A,-0.03,N/A,-0.06,1,-0.01,N/A,-0.02,0.01,0.11,N/A,N/A,0.10,N/A,-0.02,0.03,0.06,0.05,N/A,0.02,N/A,N/A,0.07,0.17,N/A,0.05,0.17,N/A,0.01,N/A,0.02,N/A,0.05,0.02,-0.03,0.12
0.04,0.01,N/A,0.00,0.03,N/A,-0.01,N/A,0.10,-0.01,1,N/A,-0.10,0.03,0.08,N/A,N/A,-0.02,N/A,0.01,0.01,0.06,0.05,N/A,0.11,N/A,N/A,-0.03,0.06,N/A,0.01,0.13,N/A,0.03,N/A,-0.06,N/A,0.06,0.01,0.01,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.03,0.02,N/A,0.02,0.03,N/A,0.03,N/A,0.07,-0.02,-0.10,N/A,1,0.03,0.13,N/A,N/A,0.04,N/A,0.02,0.00,0.12,0.00,N/A,0.02,N/A,N/A,0.06,0.21,N/A,-0.03,0.01,N/A,0.12,N/A,-0.06,N/A,0.04,0.04,-0.00,0.20
-0.08,0.03,N/A,0.04,1.00,N/A,-0.09,N/A,0.01,0.01,0.03,N/A,0.03,1,0.14,N/A,N/A,0.11,N/A,0.06,0.05,0.06,0.04,N/A,0.00,N/A,N/A,0.01,0.11,N/A,0.07,0.03,N/A,0.00,N/A,0.02,N/A,0.02,0.01,-0.00,0.12
0.08,0.31,N/A,0.14,0.14,N/A,0.40,N/A,0.21,0.11,0.08,N/A,0.13,0.14,1,N/A,N/A,0.35,N/A,0.27,0.23,0.28,0.38,N/A,0.36,N/A,N/A,0.20,0.81,N/A,0.27,0.44,N/A,0.15,N/A,0.22,N/A,0.37,0.33,0.10,0.88
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.13,0.11,N/A,-0.02,0.11,N/A,0.18,N/A,0.11,0.10,-0.02,N/A,0.04,0.11,0.35,N/A,N/A,1,N/A,0.06,0.08,0.09,0.06,N/A,0.17,N/A,N/A,0.12,0.31,N/A,0.06,0.21,N/A,0.13,N/A,0.11,N/A,0.22,0.15,-0.01,0.34
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.03,0.16,N/A,0.04,0.06,N/A,0.30,N/A,0.04,-0.02,0.01,N/A,0.02,0.06,0.27,N/A,N/A,0.06,N/A,1,0.10,0.03,0.05,N/A,0.13,N/A,N/A,0.03,0.20,N/A,0.41,0.06,N/A,0.02,N/A,0.17,N/A,0.19,0.13,-0.00,0.20
0.04,0.17,N/A,0.09,0.05,N/A,0.14,N/A,0.05,0.03,0.01,N/A,0.00,0.05,0.23,N/A,N/A,0.08,N/A,0.10,1,0.06,0.08,N/A,0.00,N/A,N/A,0.03,0.17,N/A,0.10,0.07,N/A,0.08,N/A,0.12,N/A,0.01,0.03,0.03,0.20
0.02,0.09,N/A,0.03,0.06,N/A,0.00,N/A,0.23,0.06,0.06,N/A,0.12,0.06,0.28,N/A,N/A,0.09,N/A,0.03,0.06,1,0.16,N/A,0.22,N/A,N/A,0.06,0.30,N/A,0.05,0.16,N/A,0.05,N/A,0.05,N/A,0.08,0.10,0.07,0.31
-0.02,0.11,N/A,0.08,0.04,N/A,0.19,N/A,0.10,0.05,0.05,N/A,0.00,0.04,0.38,N/A,N/A,0.06,N/A,0.05,0.08,0.16,1,N/A,0.14,N/A,N/A,0.06,0.33,N/A,0.09,0.13,N/A,0.04,N/A,0.08,N/A,0.13,0.07,0.07,0.37
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.00,0.06,N/A,-0.02,0.00,N/A,0.11,N/A,0.11,0.02,0.11,N/A,0.02,0.00,0.36,N/A,N/A,0.17,N/A,0.13,0.00,0.22,0.14,N/A,1,N/A,N/A,0.11,0.35,N/A,0.09,0.17,N/A,0.03,N/A,0.13,N/A,0.26,0.10,0.01,0.38
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
