1,-0.01,0.01,0.01,0.03,0.05,0.06,0.00,-0.00,0.04,0.04,-0.00,0.02,0.03,0.01,-0.03,0.66,-0.01,-0.03,-0.02,0.01,0.00,0.00,0.01,-0.01,N/A,0.00,0.02,0.04,0.26,0.02,0.02,N/A,N/A,0.17
-0.01,1,-0.01,-0.00,0.24,0.01,0.05,0.00,0.04,-0.03,0.02,-0.01,0.06,0.34,-0.03,-0.02,0.06,-0.02,0.18,0.06,0.09,-0.01,-0.03,0.01,-0.02,N/A,0.03,-0.02,0.06,0.02,0.09,-0.04,N/A,N/A,0.03
0.01,-0.01,1,0.01,-0.00,0.11,0.13,0.03,-0.00,-0.00,0.02,0.11,0.08,-0.01,0.09,0.04,0.02,-0.00,0.00,0.01,0.19,-0.01,0.26,0.03,-0.00,N/A,-0.00,0.06,-0.00,0.01,-0.02,0.03,N/A,N/A,0.04
0.01,-0.00,0.01,1,0.06,0.07,-0.02,-0.01,-0.01,0.02,0.03,-0.02,0.02,0.14,0.03,-0.02,0.01,-0.04,-0.01,0.00,0.11,0.08,0.04,0.01,0.04,N/A,-0.02,0.00,0.04,0.00,0.09,0.00,N/A,N/A,0.05
0.03,0.24,-0.00,0.06,1,0.00,0.11,0.01,0.02,-0.02,0.03,-0.01,0.00,0.03,-0.06,0.05,0.04,-0.02,-0.00,0.03,0.12,-0.04,0.00,0.04,0.05,N/A,0.03,0.02,0.02,0.07,-0.00,-0.02,N/A,N/A,0.02
0.05,0.01,0.11,0.07,0.00,1,0.01,0.01,0.01,-0.00,0.05,0.13,0.05,0.03,-0.00,-0.02,0.15,0.03,0.03,-0.02,0.09,0.02,0.06,0.02,0.01,N/A,0.03,0.09,0.04,0.05,-0.03,-0.02,N/A,N/A,0.08
0.06,0.05,0.13,-0.02,0.11,0.01,1,-0.01,0.06,0.04,-0.02,0.05,0.01,0.02,0.06,0.13,0.06,0.08,0.04,0.12,0.10,0.04,-0.01,-0.02,0.03,N/A,-0.01,0.01,-0.02,0.05,0.05,0.06,N/A,N/A,0.01
0.00,0.00,0.03,-0.01,0.01,0.01,-0.01,1,0.02,0.00,0.00,-0.01,0.01,-0.01,0.00,0.01,0.01,-0.01,0.01,0.00,-0.00,-0.01,0.02,0.04,0.03,N/A,0.01,0.03,0.01,0.02,-0.01,0.00,N/A,N/A,0.01
-0.00,0.04,-0.00,-0.01,0.02,0.01,0.06,0.02,1,0.06,0.02,0.00,0.04,0.01,-0.00,0.02,0.04,0.01,0.02,0.18,0.06,0.02,-0.01,0.01,-0.04,N/A,-0.03,0.02,0.00,0.08,-0.00,-0.01,N/A,N/A,0.01
0.04,-0.03,-0.00,0.02,-0.02,-0.00,0.04,0.00,0.06,1,0.00,0.04,0.07,-0.01,0.04,-0.00,0.04,0.02,0.02,-0.00,0.03,-0.00,-0.02,0.01,0.02,N/A,-0.01,0.06,0.01,0.08,0.04,-0.00,N/A,N/A,-0.00
0.04,0.02,0.02,0.03,0.03,0.05,-0.02,0.00,0.02,0.00,1,-0.02,-0.00,0.01,-0.02,-0.01,0.15,-0.01,0.01,0.00,0.01,0.00,0.00,0.96,-0.02,N/A,-0.01,-0.00,0.01,0.05,-0.00,-0.00,N/A,N/A,0.92
-0.00,-0.01,0.11,-0.02,-0.01,0.13,0.05,-0.01,0.00,0.04,-0.02,1,0.01,0.02,0.09,-0.01,0.03,0.05,0.03,-0.01,0.02,0.00,0.14,-0.03,0.05,N/A,0.03,0.01,0.00,-0.01,-0.01,-0.00,N/A,N/A,-0.01
0.02,0.06,0.08,0.02,0.00,0.05,0.01,0.01,0.04,0.07,-0.00,0.01,1,0.01,0.14,0.05,0.08,0.04,0.02,0.01,0.08,0.04,0.02,0.01,0.01,N/A,-0.01,0.01,0.67,0.11,0.03,0.02,N/A,N/A,0.03
0.03,0.34,-0.01,0.14,0.03,0.03,0.02,-0.01,0.01,-0.01,0.01,0.02,0.01,1,0.04,0.02,-0.00,0.02,0.09,0.02,0.15,0.07,0.03,0.01,-0.01,N/A,0.04,0.01,0.29,0.00,0.07,0.11,N/A,N/A,0.02
