1,0.01,0.15,0.07,0.08,-0.01,0.15,N/A,0.07,0.00,-0.02,0.06,0.09,0.14,-0.01,0.13,0.09,0.24
0.01,1,0.21,0.09,0.05,0.32,0.14,N/A,0.10,0.01,0.06,0.08,0.02,0.11,0.10,0.25,0.02,0.18
0.15,0.21,1,0.06,0.14,0.17,0.13,N/A,0.32,0.09,-0.00,0.04,0.06,0.41,0.05,0.25,0.12,0.22
0.07,0.09,0.06,1,0.15,-0.04,0.17,N/A,0.03,0.10,-0.00,0.05,0.02,0.07,0.07,0.03,0.11,0.17
0.08,0.05,0.14,0.15,1,0.02,0.43,N/A,0.13,0.07,0.00,0.08,0.00,0.09,0.01,0.11,0.10,0.33
-0.01,0.32,0.17,-0.04,0.02,1,0.04,N/A,0.19,0.02,0.03,-0.02,-0.01,0.21,0.06,0.27,0.02,0.13
0.15,0.14,0.13,0.17,0.43,0.04,1,N/A,0.18,0.04,0.04,-0.01,0.03,0.08,0.03,0.17,0.22,0.39
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,0.10,0.32,0.03,0.13,0.19,0.18,N/A,1,0.21,0.01,-0.11,0.06,0.50,-0.01,0.27,0.20,0.26
0.00,0.01,0.09,0.10,0.07,0.02,0.04,N/A,0.21,1,-0.00,0.01,0.02,0.14,0.07,0.06,0.18,0.12
-0.02,0.06,-0.00,-0.00,0.00,0.03,0.04,N/A,0.01,-0.00,1,0.05,-0.00,0.01,0.02,0.03,-0.03,0.05
0.06,0.08,0.04,0.05,0.08,-0.02,-0.01,N/A,-0.11,0.01,0.05,1,0.01,0.03,0.11,0.03,-0.05,0.07
0.09,0.02,0.06,0.02,0.00,-0.01,0.03,N/A,0.06,0.02,-0.00,0.01,1,0.01,-0.02,0.10,-0.01,0.14
0.14,0.11,0.41,0.07,0.09,0.21,0.08,N/A,0.50,0.14,0.01,0.03,0.01,1,0.04,0.22,0.31,0.15
-0.01,0.10,0.05,0.07,0.01,0.06,0.03,N/A,-0.01,0.07,0.02,0.11,-0.02,0.04,1,0.03,0.10,0.13
0.13,0.25,0.25,0.03,0.11,0.27,0.17,N/A,0.27,0.06,0.03,0.03,0.10,0.22,0.03,1,0.12,0.29
0.09,0.02,0.12,0.11,0.10,0.02,0.22,N/A,0.20,0.18,-0.03,-0.05,-0.01,0.31,0.10,0.12,1,0.14
0.24,0.18,0.22,0.17,0.33,0.13,0.39,N/A,0.26,0.12,0.05,0.07,0.14,0.15,0.13,0.29,0.14,1
