1,0.28,0.36,0.14,0.29,0.11,0.29,0.03,0.09,0.17,0.44,0.06,0.11
0.28,1,0.25,0.12,0.26,0.48,0.45,0.17,0.16,0.31,0.29,0.16,0.23
0.36,0.25,1,0.23,0.54,0.11,0.38,0.03,0.16,0.17,0.35,0.17,0.23
0.14,0.12,0.23,1,0.15,0.02,0.11,0.02,0.15,0.15,0.14,0.08,0.11
0.29,0.26,0.54,0.15,1,0.11,0.31,0.13,0.13,0.21,0.26,0.08,0.18
0.11,0.48,0.11,0.02,0.11,1,0.34,0.08,0.04,0.17,0.18,0.07,-0.02
0.29,0.45,0.38,0.11,0.31,0.34,1,0.33,0.21,0.39,0.33,0.21,0.13
0.03,0.17,0.03,0.02,0.13,0.08,0.33,1,0.19,0.21,0.02,0.35,0.36
0.09,0.16,0.16,0.15,0.13,0.04,0.21,0.19,1,0.16,0.12,0.13,0.16
0.17,0.31,0.17,0.15,0.21,0.17,0.39,0.21,0.16,1,0.20,0.10,0.12
0.44,0.29,0.35,0.14,0.26,0.18,0.33,0.02,0.12,0.20,1,0.07,0.18
0.06,0.16,0.17,0.08,0.08,0.07,0.21,0.35,0.13,0.10,0.07,1,0.37
0.11,0.23,0.23,0.11,0.18,-0.02,0.13,0.36,0.16,0.12,0.18,0.37,1
