1,0.18,0.12,0.14,0.40,0.27,N/A,0.21,0.21,0.27,0.11,0.24,0.17,0.29,0.00,0.10
0.18,1,0.06,0.02,0.13,-0.00,N/A,0.04,0.03,0.07,0.01,0.01,0.04,0.07,0.02,0.02
0.12,0.06,1,0.02,0.10,0.00,N/A,0.07,0.28,0.07,-0.03,-0.04,0.37,-0.00,0.03,0.00
0.14,0.02,0.02,1,0.20,0.21,N/A,0.05,0.12,0.08,0.05,0.04,0.08,0.08,0.06,0.07
0.40,0.13,0.10,0.20,1,0.19,N/A,0.06,0.31,0.30,0.10,0.20,0.24,0.21,0.06,0.10
0.27,-0.00,0.00,0.21,0.19,1,N/A,0.02,0.07,0.12,0.11,0.06,0.07,0.09,0.12,0.03
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.21,0.04,0.07,0.05,0.06,0.02,N/A,1,0.03,0.16,-0.00,0.13,0.01,0.17,-0.00,0.01
0.21,0.03,0.28,0.12,0.31,0.07,N/A,0.03,1,0.18,0.03,0.14,0.29,0.07,0.01,0.15
0.27,0.07,0.07,0.08,0.30,0.12,N/A,0.16,0.18,1,0.10,0.14,0.12,0.20,0.28,0.07
0.11,0.01,-0.03,0.05,0.10,0.11,N/A,-0.00,0.03,0.10,1,0.08,0.05,0.06,0.12,0.05
0.24,0.01,-0.04,0.04,0.20,0.06,N/A,0.13,0.14,0.14,0.08,1,0.08,0.16,0.08,0.05
0.17,0.04,0.37,0.08,0.24,0.07,N/A,0.01,0.29,0.12,0.05,0.08,1,0.07,0.02,0.12
0.29,0.07,-0.00,0.08,0.21,0.09,N/A,0.17,0.07,0.20,0.06,0.16,0.07,1,0.00,0.07
0.00,0.02,0.03,0.06,0.06,0.12,N/A,-0.00,0.01,0.28,0.12,0.08,0.02,0.00,1,-0.01
0.10,0.02,0.00,0.07,0.10,0.03,N/A,0.01,0.15,0.07,0.05,0.05,0.12,0.07,-0.01,1
