1,0.38,0.18,0.16,-0.05,N/A,0.29,0.19,0.03,N/A,0.51,0.40,0.12,N/A,0.13,N/A,0.52,N/A,N/A,0.40,0.49,0.01,0.02,N/A,N/A,0.57,0.17,0.02,0.12,-0.01,0.45,N/A,0.22,0.48,0.09,0.05,0.92,0.54
0.38,1,0.13,0.14,0.12,N/A,0.51,0.25,0.09,N/A,0.67,0.60,0.19,N/A,0.22,N/A,0.62,N/A,N/A,0.48,0.51,0.05,0.03,N/A,N/A,0.60,0.18,0.03,0.15,0.03,0.46,N/A,0.23,0.54,0.11,0.03,0.57,0.68
0.18,0.13,1,0.04,-0.01,N/A,0.16,0.09,0.02,N/A,0.26,0.21,0.04,N/A,0.09,N/A,0.24,N/A,N/A,0.21,0.21,0.04,-0.04,N/A,N/A,0.26,0.05,0.05,0.07,0.09,0.16,N/A,0.09,0.19,0.06,0.05,0.23,0.25
0.16,0.14,0.04,1,0.05,N/A,0.09,0.08,0.05,N/A,0.32,0.23,0.10,N/A,0.02,N/A,0.26,N/A,N/A,0.21,0.34,0.02,0.03,N/A,N/A,0.29,0.10,0.01,0.01,-0.04,0.22,N/A,0.12,0.34,0.02,0.03,0.23,0.30
-0.05,0.12,-0.01,0.05,1,N/A,0.16,-0.01,0.01,N/A,0.12,0.10,0.11,N/A,-0.02,N/A,0.12,N/A,N/A,0.05,0.04,0.00,-0.11,N/A,N/A,0.06,0.00,-0.01,0.03,-0.01,0.07,N/A,0.13,0.03,-0.02,0.01,0.02,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.29,0.51,0.16,0.09,0.16,N/A,1,0.25,0.07,N/A,0.45,0.39,0.31,N/A,0.13,N/A,0.41,N/A,N/A,0.29,0.31,0.01,0.11,N/A,N/A,0.37,0.16,0.10,0.29,0.02,0.30,N/A,0.21,0.32,0.17,0.18,0.39,0.45
0.19,0.25,0.09,0.08,-0.01,N/A,0.25,1,0.14,N/A,0.36,0.37,0.17,N/A,0.02,N/A,0.37,N/A,N/A,0.41,0.48,0.01,0.16,N/A,N/A,0.42,0.24,0.11,0.14,0.06,0.32,N/A,0.12,0.44,0.09,0.09,0.30,0.38
0.03,0.09,0.02,0.05,0.01,N/A,0.07,0.14,1,N/A,0.15,0.07,0.08,N/A,0.00,N/A,0.09,N/A,N/A,0.06,0.12,-0.00,-0.02,N/A,N/A,0.09,0.01,0.03,0.04,0.02,0.08,N/A,0.03,0.10,0.01,0.03,0.06,0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
