1,0.08,0.29,0.02,0.09,0.21,0.09,0.32,0.05,0.02
0.08,1,0.38,0.23,0.29,0.39,0.11,0.27,0.15,0.29
0.29,0.38,1,0.35,0.40,0.82,0.33,0.59,0.39,0.35
0.02,0.23,0.35,1,0.21,0.35,0.16,0.31,0.25,0.38
0.09,0.29,0.40,0.21,1,0.35,0.13,0.27,0.11,0.37
0.21,0.39,0.82,0.35,0.35,1,0.34,0.56,0.40,0.40
0.09,0.11,0.33,0.16,0.13,0.34,1,0.31,0.21,0.13
0.32,0.27,0.59,0.31,0.27,0.56,0.31,1,0.26,0.25
0.05,0.15,0.39,0.25,0.11,0.40,0.21,0.26,1,0.27
0.02,0.29,0.35,0.38,0.37,0.40,0.13,0.25,0.27,1
