1,0.09,0.19,0.06,0.00,0.09,-0.01
0.09,1,0.01,0.22,0.05,0.11,0.15
0.19,0.01,1,0.12,-0.04,0.35,0.10
0.06,0.22,0.12,1,0.16,0.16,0.13
0.00,0.05,-0.04,0.16,1,0.10,0.03
0.09,0.11,0.35,0.16,0.10,1,0.10
-0.01,0.15,0.10,0.13,0.03,0.10,1
