1,-0.04,0.03,0.05,N/A,0.04,0.02,0.06,0.07,-0.13,0.09,-0.02,N/A,0.07,0.01,0.03,0.03,0.09,0.06,N/A,0.01,0.02,-0.04,-0.02,0.01,0.12,-0.02,0.08,-0.00,0.01,-0.01,N/A,0.11,0.08,0.12,0.06,N/A,0.10,0.13,-0.06,0.04,-0.00,0.03,-0.08,0.02
-0.04,1,0.40,0.00,N/A,-0.03,-0.02,0.03,-0.00,0.02,0.06,0.00,N/A,0.01,0.06,0.06,0.03,-0.01,-0.08,N/A,-0.01,-0.06,0.00,-0.00,0.01,0.02,0.30,0.04,0.00,0.03,0.01,N/A,0.02,-0.00,0.01,0.02,N/A,0.06,0.07,-0.06,0.03,0.01,0.02,0.04,0.07
0.03,0.40,1,0.07,N/A,0.07,0.04,0.14,0.23,0.01,0.13,0.04,N/A,0.10,-0.01,0.04,0.05,0.16,0.01,N/A,0.08,0.07,0.02,0.08,0.05,0.20,0.29,-0.01,0.02,0.04,0.08,N/A,0.15,0.12,0.14,0.03,N/A,0.17,0.11,-0.04,0.10,0.24,0.11,0.05,0.19
0.05,0.00,0.07,1,N/A,0.14,0.24,0.38,0.15,0.03,0.48,0.07,N/A,0.36,0.06,0.08,0.12,0.46,-0.00,N/A,0.36,0.17,-0.00,0.25,0.06,0.48,0.19,0.16,0.15,0.08,0.21,N/A,0.50,0.40,0.50,0.25,N/A,0.42,0.45,0.04,0.21,0.16,0.18,-0.03,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.04,-0.03,0.07,0.14,N/A,1,0.19,0.17,0.09,0.04,0.24,0.00,N/A,0.29,0.02,0.08,0.08,0.20,-0.00,N/A,0.20,0.06,0.15,0.08,0.07,0.24,0.09,0.09,0.05,0.06,0.17,N/A,0.24,0.37,0.25,0.01,N/A,0.20,0.12,-0.13,0.05,0.09,0.07,0.05,0.08
0.02,-0.02,0.04,0.24,N/A,0.19,1,0.31,0.13,0.12,0.39,0.01,N/A,0.34,0.12,0.08,0.04,0.34,0.06,N/A,0.28,0.08,0.07,0.14,0.09,0.38,0.08,0.05,0.09,0.05,0.21,N/A,0.42,0.33,0.44,0.13,N/A,0.35,0.29,0.04,0.11,0.04,0.13,0.04,0.13
0.06,0.03,0.14,0.38,N/A,0.17,0.31,1,0.31,0.11,0.84,0.06,N/A,0.62,0.10,0.18,0.13,0.66,0.09,N/A,0.63,0.27,0.13,0.37,0.16,0.72,0.38,0.23,0.31,0.16,0.41,N/A,0.85,0.69,0.83,0.25,N/A,0.86,0.66,0.09,0.34,0.16,0.21,0.04,0.25
0.07,-0.00,0.23,0.15,N/A,0.09,0.13,0.31,1,0.01,0.36,0.01,N/A,0.29,0.08,0.06,0.06,0.37,0.12,N/A,0.28,0.02,0.10,0.14,0.12,0.36,0.20,0.03,0.13,0.08,0.16,N/A,0.37,0.26,0.36,0.08,N/A,0.30,0.27,0.11,0.11,0.08,0.08,0.04,0.12
-0.13,0.02,0.01,0.03,N/A,0.04,0.12,0.11,0.01,1,0.11,-0.10,N/A,0.08,0.08,-0.03,0.05,0.17,0.09,N/A,0.05,0.07,0.04,0.13,0.04,0.16,0.18,0.07,0.03,-0.00,0.08,N/A,0.15,0.14,0.15,-0.01,N/A,0.14,0.13,-0.04,0.18,-0.05,0.05,0.01,0.05
