N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,1,N/A,N/A,0.04,N/A,0.19,0.16,-0.00,0.21,0.08,0.28,0.14,0.14,0.14,0.10,0.18
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.04,N/A,N/A,1,N/A,0.06,0.06,0.16,0.11,0.07,0.11,0.13,0.11,0.05,0.06,0.06
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,0.19,N/A,N/A,0.06,N/A,1,0.24,0.18,0.40,0.37,0.58,0.30,0.39,0.30,0.18,0.35
N/A,N/A,0.16,N/A,N/A,0.06,N/A,0.24,1,0.12,0.24,0.26,0.27,0.15,0.29,0.21,0.12,0.21
N/A,N/A,-0.00,N/A,N/A,0.16,N/A,0.18,0.12,1,0.18,0.16,0.19,0.27,0.16,0.20,0.03,0.19
N/A,N/A,0.21,N/A,N/A,0.11,N/A,0.40,0.24,0.18,1,0.20,0.44,0.22,0.39,0.38,0.05,0.31
N/A,N/A,0.08,N/A,N/A,0.07,N/A,0.37,0.26,0.16,0.20,1,0.34,0.15,0.24,0.18,0.19,0.26
N/A,N/A,0.28,N/A,N/A,0.11,N/A,0.58,0.27,0.19,0.44,0.34,1,0.37,0.52,0.32,0.21,0.40
N/A,N/A,0.14,N/A,N/A,0.13,N/A,0.30,0.15,0.27,0.22,0.15,0.37,1,0.34,0.21,0.08,0.32
N/A,N/A,0.14,N/A,N/A,0.11,N/A,0.39,0.29,0.16,0.39,0.24,0.52,0.34,1,0.25,0.12,0.33
N/A,N/A,0.14,N/A,N/A,0.05,N/A,0.30,0.21,0.20,0.38,0.18,0.32,0.21,0.25,1,0.04,0.25
N/A,N/A,0.10,N/A,N/A,0.06,N/A,0.18,0.12,0.03,0.05,0.19,0.21,0.08,0.12,0.04,1,0.09
N/A,N/A,0.18,N/A,N/A,0.06,N/A,0.35,0.21,0.19,0.31,0.26,0.40,0.32,0.33,0.25,0.09,1
