1,0.56,0.32,0.37,0.51,0.14,0.63
0.56,1,0.35,0.31,0.55,0.07,0.62
0.32,0.35,1,0.17,0.39,0.05,0.38
0.37,0.31,0.17,1,0.34,0.12,0.40
0.51,0.55,0.39,0.34,1,0.14,0.64
0.14,0.07,0.05,0.12,0.14,1,0.13
0.63,0.62,0.38,0.40,0.64,0.13,1
