1,0.23,0.15,0.13,0.19,0.26,0.32
0.23,1,0.08,0.30,0.13,0.50,0.61
0.15,0.08,1,0.16,0.19,0.19,0.12
0.13,0.30,0.16,1,0.19,0.39,0.49
0.19,0.13,0.19,0.19,1,0.18,0.18
0.26,0.50,0.19,0.39,0.18,1,0.74
0.32,0.61,0.12,0.49,0.18,0.74,1
