1,N/A,0.05,0.07,0.21,0.09,0.23,0.12,0.08,0.15,N/A,0.16,0.07,0.11,0.02,0.02,0.09,-0.07,N/A,0.04,0.20,0.05,0.06,0.22,0.12,0.06,-0.08,0.13,0.18,N/A,0.02,0.03,0.00,0.20,0.01,N/A,N/A,0.04,0.21,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.05,N/A,1,0.11,0.03,0.13,0.21,-0.03,-0.04,0.06,N/A,0.08,0.05,0.01,0.07,0.01,0.02,0.06,N/A,0.07,0.02,-0.00,0.02,0.08,0.04,0.05,0.05,0.01,0.09,N/A,0.30,0.05,0.95,0.14,0.15,N/A,N/A,0.06,0.16,N/A
0.07,N/A,0.11,1,0.14,0.00,0.19,0.11,0.07,0.10,N/A,0.33,0.08,0.08,0.09,0.08,0.12,0.08,N/A,0.06,0.23,0.06,0.92,0.21,0.30,0.05,0.02,0.05,0.24,N/A,0.06,0.00,0.08,0.24,0.11,N/A,N/A,0.04,0.24,N/A
0.21,N/A,0.03,0.14,1,-0.06,0.10,0.10,0.06,0.05,N/A,0.19,0.01,0.09,0.04,0.05,0.11,0.07,N/A,0.02,0.23,0.03,0.08,0.16,0.21,0.05,0.08,-0.02,0.23,N/A,0.03,0.11,0.02,0.12,0.04,N/A,N/A,-0.08,0.29,N/A
0.09,N/A,0.13,0.00,-0.06,1,0.06,0.02,-0.01,-0.02,N/A,0.00,0.03,-0.02,-0.02,-0.01,0.01,0.03,N/A,-0.02,-0.02,0.00,0.01,-0.04,0.01,-0.03,-0.01,-0.02,0.03,N/A,-0.00,-0.04,0.12,0.06,-0.01,N/A,N/A,-0.03,-0.02,N/A
0.23,N/A,0.21,0.19,0.10,0.06,1,0.16,0.03,0.24,N/A,0.23,0.10,0.03,0.04,-0.00,0.16,0.00,N/A,0.08,0.18,-0.01,0.16,0.22,0.18,0.20,0.03,0.18,0.20,N/A,0.13,0.11,0.19,0.27,0.08,N/A,N/A,0.15,0.21,N/A
0.12,N/A,-0.03,0.11,0.10,0.02,0.16,1,0.35,0.03,N/A,0.15,0.13,0.01,0.02,0.07,0.10,-0.02,N/A,0.02,0.09,0.04,0.06,0.09,0.10,0.24,0.04,0.50,0.09,N/A,0.01,0.02,-0.02,0.36,0.01,N/A,N/A,0.23,0.25,N/A
0.08,N/A,-0.04,0.07,0.06,-0.01,0.03,0.35,1,0.01,N/A,0.19,0.00,0.01,-0.02,0.23,0.04,0.03,N/A,0.01,0.06,0.07,0.03,0.04,0.04,0.18,-0.06,0.41,0.00,N/A,-0.07,0.02,-0.00,0.14,-0.03,N/A,N/A,0.19,0.18,N/A
0.15,N/A,0.06,0.10,0.05,-0.02,0.24,0.03,0.01,1,N/A,0.06,-0.02,0.08,0.14,0.00,-0.02,0.04,N/A,0.10,0.05,0.05,0.11,0.12,0.03,0.13,0.00,0.08,0.08,N/A,0.01,0.06,0.06,0.14,0.16,N/A,N/A,-0.01,0.19,N/A
