1,0.08,0.14,0.44,0.17,0.24,0.16,0.44,0.43,0.05,0.06,0.10,0.17,0.26,0.05,0.25,0.49,0.24,0.38,0.04,0.43,0.36,0.54,0.04,0.31,0.26,N/A,0.08,0.34,0.25
0.08,1,0.14,0.10,0.02,0.02,0.09,0.09,0.12,0.03,0.07,0.08,0.16,0.06,0.00,0.03,0.11,0.07,0.09,0.02,0.11,0.10,0.13,0.02,0.14,0.05,N/A,0.05,0.16,0.22
0.14,0.14,1,0.13,0.00,0.12,0.29,0.08,0.12,0.05,0.05,0.12,0.35,0.03,-0.01,0.27,0.23,0.41,0.16,0.06,0.09,0.11,0.14,0.06,0.23,0.06,N/A,0.01,0.06,0.22
0.44,0.10,0.13,1,0.17,0.29,0.17,0.36,0.67,0.12,0.20,0.24,0.14,0.42,0.06,0.36,0.67,0.27,0.62,0.07,0.51,0.60,0.75,0.07,0.41,0.31,N/A,0.11,0.52,0.41
0.17,0.02,0.00,0.17,1,0.10,0.04,0.13,0.16,0.07,0.12,0.05,0.05,0.08,0.05,0.12,0.21,0.18,0.17,0.35,0.27,0.27,0.21,0.35,0.22,0.19,N/A,0.06,0.32,0.24
0.24,0.02,0.12,0.29,0.10,1,0.20,0.11,0.23,0.13,0.02,0.11,0.04,0.19,0.14,0.14,0.27,0.20,0.28,0.00,0.28,0.28,0.28,0.00,0.24,0.10,N/A,0.06,0.20,0.24
0.16,0.09,0.29,0.17,0.04,0.20,1,0.09,0.12,0.07,0.06,0.26,0.14,0.14,0.03,0.17,0.24,0.18,0.19,0.00,0.24,0.26,0.19,0.00,0.24,0.15,N/A,0.07,0.13,0.29
0.44,0.09,0.08,0.36,0.13,0.11,0.09,1,0.34,0.05,0.07,0.07,0.22,0.20,-0.01,0.28,0.44,0.33,0.29,0.01,0.34,0.31,0.42,0.01,0.28,0.19,N/A,0.06,0.27,0.24
0.43,0.12,0.12,0.67,0.16,0.23,0.12,0.34,1,0.06,0.20,0.25,0.14,0.47,0.09,0.26,0.64,0.24,0.54,0.06,0.51,0.58,0.86,0.06,0.46,0.36,N/A,0.11,0.57,0.39
0.05,0.03,0.05,0.12,0.07,0.13,0.07,0.05,0.06,1,0.09,-0.00,0.03,0.06,0.07,0.07,0.09,0.09,0.11,0.01,0.11,0.07,0.06,0.01,0.09,0.10,N/A,0.10,0.12,0.12
0.06,0.07,0.05,0.20,0.12,0.02,0.06,0.07,0.20,0.09,1,0.08,0.04,0.15,0.01,0.16,0.23,0.16,0.21,0.01,0.29,0.30,0.22,0.01,0.24,0.17,N/A,0.08,0.19,0.26
