1,0.08,0.02,0.08,0.14,0.05,0.20,0.00,0.09
0.08,1,0.27,0.30,0.08,0.08,0.31,0.21,0.16
0.02,0.27,1,0.15,0.09,0.09,0.18,0.05,0.09
0.08,0.30,0.15,1,0.18,0.04,0.42,0.07,0.29
0.14,0.08,0.09,0.18,1,0.08,0.25,0.02,0.15
0.05,0.08,0.09,0.04,0.08,1,0.15,0.13,0.02
0.20,0.31,0.18,0.42,0.25,0.15,1,0.18,0.44
0.00,0.21,0.05,0.07,0.02,0.13,0.18,1,0.05
0.09,0.16,0.09,0.29,0.15,0.02,0.44,0.05,1
