1,0.16,0.17,0.44,0.29,0.07,0.11,0.02,0.04,0.16,0.43,0.20,0.32,0.13
0.16,1,0.46,0.19,0.20,0.20,0.04,0.06,0.08,0.04,0.13,0.09,0.19,0.17
0.17,0.46,1,0.23,0.37,0.20,0.12,0.17,0.06,0.08,0.25,0.21,0.27,0.10
0.44,0.19,0.23,1,0.36,0.14,0.23,0.09,0.11,0.16,0.23,0.23,0.44,0.34
0.29,0.20,0.37,0.36,1,0.22,0.22,0.07,0.12,0.29,0.20,0.32,0.50,0.20
0.07,0.20,0.20,0.14,0.22,1,0.20,0.34,0.10,0.08,0.10,0.14,0.25,0.07
0.11,0.04,0.12,0.23,0.22,0.20,1,0.07,0.03,0.09,0.08,0.06,0.22,0.17
0.02,0.06,0.17,0.09,0.07,0.34,0.07,1,0.08,0.05,0.06,-0.04,0.17,0.01
0.04,0.08,0.06,0.11,0.12,0.10,0.03,0.08,1,0.12,0.11,0.11,0.16,0.02
0.16,0.04,0.08,0.16,0.29,0.08,0.09,0.05,0.12,1,0.18,0.19,0.44,0.09
0.43,0.13,0.25,0.23,0.20,0.10,0.08,0.06,0.11,0.18,1,0.17,0.36,0.13
0.20,0.09,0.21,0.23,0.32,0.14,0.06,-0.04,0.11,0.19,0.17,1,0.29,0.10
0.32,0.19,0.27,0.44,0.50,0.25,0.22,0.17,0.16,0.44,0.36,0.29,1,0.19
0.13,0.17,0.10,0.34,0.20,0.07,0.17,0.01,0.02,0.09,0.13,0.10,0.19,1
