1,0.01,0.07,0.08,-0.02,0.02,0.01,0.04,0.01,-0.01,0.19,-0.01,-0.00,0.03,0.01,-0.01,-0.04,0.02,0.04,N/A
0.01,1,-0.02,0.08,-0.01,0.13,0.01,0.11,0.06,0.09,0.11,0.09,0.06,0.04,0.03,0.01,0.12,0.07,0.10,N/A
0.07,-0.02,1,0.08,0.05,0.03,0.15,0.10,0.02,-0.02,0.12,0.15,0.03,-0.01,0.05,0.12,0.00,-0.00,0.21,N/A
0.08,0.08,0.08,1,0.10,0.19,0.16,0.50,0.19,0.17,0.41,0.13,0.05,0.10,0.08,0.14,0.19,0.10,0.07,N/A
-0.02,-0.01,0.05,0.10,1,0.07,0.10,0.07,0.02,-0.04,0.08,0.00,0.01,-0.00,0.19,0.00,0.09,0.00,0.03,N/A
0.02,0.13,0.03,0.19,0.07,1,-0.03,0.13,0.10,-0.01,0.07,0.01,0.03,-0.00,0.09,-0.00,0.10,-0.00,0.04,N/A
0.01,0.01,0.15,0.16,0.10,-0.03,1,0.06,0.08,0.08,0.22,0.10,0.35,0.04,-0.00,0.04,0.07,0.09,0.21,N/A
0.04,0.11,0.10,0.50,0.07,0.13,0.06,1,0.13,0.13,0.47,0.10,0.10,0.12,0.04,0.02,0.19,0.09,0.04,N/A
0.01,0.06,0.02,0.19,0.02,0.10,0.08,0.13,1,0.15,0.09,0.10,0.02,0.02,0.04,0.03,0.07,0.09,0.13,N/A
-0.01,0.09,-0.02,0.17,-0.04,-0.01,0.08,0.13,0.15,1,0.17,0.12,-0.03,0.04,0.05,-0.02,0.07,0.11,-0.03,N/A
0.19,0.11,0.12,0.41,0.08,0.07,0.22,0.47,0.09,0.17,1,0.10,0.10,0.08,0.16,0.04,0.22,0.04,0.11,N/A
-0.01,0.09,0.15,0.13,0.00,0.01,0.10,0.10,0.10,0.12,0.10,1,0.03,-0.06,0.00,0.03,0.03,0.04,0.06,N/A
-0.00,0.06,0.03,0.05,0.01,0.03,0.35,0.10,0.02,-0.03,0.10,0.03,1,0.14,-0.01,0.02,0.09,-0.02,0.05,N/A
0.03,0.04,-0.01,0.10,-0.00,-0.00,0.04,0.12,0.02,0.04,0.08,-0.06,0.14,1,-0.00,0.03,0.00,0.13,0.05,N/A
0.01,0.03,0.05,0.08,0.19,0.09,-0.00,0.04,0.04,0.05,0.16,0.00,-0.01,-0.00,1,0.02,0.19,-0.01,0.05,N/A
-0.01,0.01,0.12,0.14,0.00,-0.00,0.04,0.02,0.03,-0.02,0.04,0.03,0.02,0.03,0.02,1,-0.00,0.03,0.02,N/A
-0.04,0.12,0.00,0.19,0.09,0.10,0.07,0.19,0.07,0.07,0.22,0.03,0.09,0.00,0.19,-0.00,1,0.01,0.05,N/A
0.02,0.07,-0.00,0.10,0.00,-0.00,0.09,0.09,0.09,0.11,0.04,0.04,-0.02,0.13,-0.01,0.03,0.01,1,0.05,N/A
0.04,0.10,0.21,0.07,0.03,0.04,0.21,0.04,0.13,-0.03,0.11,0.06,0.05,0.05,0.05,0.02,0.05,0.05,1,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
