1,0.03,0.16,0.17,0.16,0.13,0.06,0.06,0.18,0.10,0.14,0.08,0.25,0.11,0.08
0.03,1,0.07,0.18,0.18,0.01,0.04,0.00,0.09,-0.01,0.12,-0.01,0.12,0.10,-0.03
0.16,0.07,1,0.27,0.25,0.03,0.06,0.10,0.16,0.15,0.06,0.01,0.03,0.10,0.06
0.17,0.18,0.27,1,0.78,0.07,0.22,0.31,0.60,0.14,0.30,0.09,0.20,0.16,0.24
0.16,0.18,0.25,0.78,1,0.05,0.11,0.35,0.52,0.09,0.24,0.12,0.13,0.07,0.20
0.13,0.01,0.03,0.07,0.05,1,-0.01,0.04,0.04,0.16,-0.01,0.06,0.02,-0.05,-0.04
0.06,0.04,0.06,0.22,0.11,-0.01,1,0.00,0.30,0.05,-0.01,0.12,0.12,0.07,0.07
0.06,0.00,0.10,0.31,0.35,0.04,0.00,1,0.14,0.07,0.02,-0.04,0.03,0.00,0.03
0.18,0.09,0.16,0.60,0.52,0.04,0.30,0.14,1,0.04,0.14,0.15,0.18,0.12,0.19
0.10,-0.01,0.15,0.14,0.09,0.16,0.05,0.07,0.04,1,0.08,0.02,0.10,0.10,0.04
0.14,0.12,0.06,0.30,0.24,-0.01,-0.01,0.02,0.14,0.08,1,-0.02,0.11,0.14,0.11
0.08,-0.01,0.01,0.09,0.12,0.06,0.12,-0.04,0.15,0.02,-0.02,1,0.08,0.07,0.09
0.25,0.12,0.03,0.20,0.13,0.02,0.12,0.03,0.18,0.10,0.11,0.08,1,0.04,0.01
0.11,0.10,0.10,0.16,0.07,-0.05,0.07,0.00,0.12,0.10,0.14,0.07,0.04,1,0.12
0.08,-0.03,0.06,0.24,0.20,-0.04,0.07,0.03,0.19,0.04,0.11,0.09,0.01,0.12,1
