1,-0.02,0.03,-0.03,-0.03,0.16,0.07,0.03,-0.00,-0.02,-0.04,0.06,0.04,-0.07,0.03,0.01,0.06,0.04,0.03,0.02,0.04,0.02,-0.07,-0.00,-0.04,-0.01,0.04,-0.06,-0.01,0.01,-0.04,-0.00,0.02,-0.04,0.01,0.02
-0.02,1,0.12,-0.00,0.04,0.07,0.08,0.14,0.10,-0.01,0.05,0.06,-0.05,0.05,0.02,0.01,0.14,0.08,0.08,0.06,0.05,0.08,0.12,0.18,0.07,0.08,-0.01,0.09,0.14,0.06,0.07,-0.01,0.05,0.02,0.12,0.10
0.03,0.12,1,-0.03,0.03,0.03,0.01,0.04,-0.02,0.07,-0.04,0.08,0.01,0.06,0.09,0.00,0.07,-0.02,0.13,-0.01,0.02,0.23,0.13,0.75,-0.07,-0.08,0.09,-0.03,0.69,0.05,0.16,-0.04,0.12,0.12,0.09,0.06
-0.03,-0.00,-0.03,1,0.02,-0.05,0.00,0.17,0.22,-0.00,0.02,0.02,0.02,0.08,-0.01,0.90,0.04,0.04,0.03,0.03,0.01,0.04,0.01,0.02,0.47,-0.00,-0.06,0.40,-0.03,0.02,0.02,0.02,0.01,0.02,0.05,0.02
-0.03,0.04,0.03,0.02,1,0.09,0.05,0.33,0.01,0.01,0.01,0.05,0.05,0.05,0.01,0.00,0.21,0.06,0.02,-0.01,-0.02,0.03,-0.03,0.03,-0.00,0.01,0.05,0.03,-0.01,0.01,0.09,0.00,0.07,0.09,0.21,-0.00
0.16,0.07,0.03,-0.05,0.09,1,0.38,0.27,0.16,0.07,0.08,0.22,-0.03,0.11,0.40,-0.03,0.09,0.13,-0.00,0.25,0.01,-0.01,0.05,0.02,0.08,0.06,0.33,0.07,0.04,0.13,0.30,0.10,0.44,0.06,0.18,0.32
0.07,0.08,0.01,0.00,0.05,0.38,1,0.13,0.14,0.06,0.07,0.14,0.11,0.09,0.08,-0.01,0.03,0.05,-0.02,0.14,-0.01,-0.04,-0.03,0.05,-0.00,0.04,0.40,0.11,0.05,0.30,0.09,0.10,0.15,0.00,0.14,0.12
0.03,0.14,0.04,0.17,0.33,0.27,0.13,1,0.35,0.19,0.09,0.15,0.06,0.12,0.07,0.17,0.22,0.20,0.07,0.16,0.03,0.17,0.11,0.04,0.13,0.06,0.12,0.20,0.05,0.09,0.12,0.04,0.28,0.05,0.24,0.11
-0.00,0.10,-0.02,0.22,0.01,0.16,0.14,0.35,1,0.04,0.26,0.05,0.00,0.07,0.04,0.21,0.05,0.06,-0.01,0.03,0.07,0.01,0.08,-0.00,0.13,0.13,0.03,0.48,-0.01,0.08,0.12,0.05,0.10,-0.04,0.09,0.03
-0.02,-0.01,0.07,-0.00,0.01,0.07,0.06,0.19,0.04,1,-0.14,0.33,0.10,0.13,-0.03,0.03,-0.12,0.07,0.00,0.05,0.09,0.06,0.06,0.03,-0.04,0.05,0.03,0.02,0.07,-0.02,0.01,0.05,0.07,0.24,0.05,0.03
-0.04,0.05,-0.04,0.02,0.01,0.08,0.07,0.09,0.26,-0.14,1,0.04,-0.04,0.02,0.03,0.04,0.02,-0.00,0.06,0.00,0.04,0.03,0.09,0.00,0.00,0.44,0.12,0.10,0.00,0.05,0.06,0.04,0.10,-0.06,0.19,0.03
0.06,0.06,0.08,0.02,0.05,0.22,0.14,0.15,0.05,0.33,0.04,1,0.15,0.10,0.02,0.04,0.06,0.15,0.02,0.17,0.04,0.06,0.06,0.02,0.09,0.11,0.24,0.01,0.04,0.11,0.17,-0.02,0.28,0.10,0.09,0.17
0.04,-0.05,0.01,0.02,0.05,-0.03,0.11,0.06,0.00,0.10,-0.04,0.15,1,0.01,0.06,0.05,-0.05,0.05,0.07,-0.01,-0.11,0.03,0.01,-0.05,0.05,0.01,0.06,-0.02,-0.02,0.02,0.03,-0.06,-0.01,0.09,0.02,-0.05
-0.07,0.05,0.06,0.08,0.05,0.11,0.09,0.12,0.07,0.13,0.02,0.10,0.01,1,-0.01,0.13,-0.01,0.22,-0.00,0.29,0.13,-0.04,0.04,0.04,0.07,0.05,0.04,0.09,0.05,0.12,0.17,0.14,0.08,0.03,0.05,0.33
0.03,0.02,0.09,-0.01,0.01,0.40,0.08,0.07,0.04,-0.03,0.03,0.02,0.06,-0.01,1,-0.00,0.00,0.05,0.10,0.00,0.10,0.09,-0.04,0.08,0.03,0.06,0.12,0.00,0.06,0.02,0.07,-0.02,0.27,0.02,0.06,0.03
0.01,0.01,0.00,0.90,0.00,-0.03,-0.01,0.17,0.21,0.03,0.04,0.04,0.05,0.13,-0.00,1,0.04,0.08,-0.05,0.11,0.04,-0.01,0.02,0.02,0.42,0.06,-0.04,0.37,0.02,0.07,0.01,0.02,0.01,0.06,0.06,0.10
0.06,0.14,0.07,0.04,0.21,0.09,0.03,0.22,0.05,-0.12,0.02,0.06,-0.05,-0.01,0.00,0.04,1,0.06,-0.01,0.08,0.01,0.03,0.08,0.10,0.18,0.00,0.03,0.01,0.12,0.09,0.12,-0.02,0.13,0.02,0.14,0.12
0.04,0.08,-0.02,0.04,0.06,0.13,0.05,0.20,0.06,0.07,-0.00,0.15,0.05,0.22,0.05,0.08,0.06,1,0.02,0.30,-0.01,0.03,0.04,-0.00,0.06,0.16,-0.01,0.05,0.02,0.16,0.06,0.02,0.25,0.10,0.29,0.29
