1,0.61,0.86,0.49,0.21,0.61,0.75,0.95,0.89,0.77,0.78,0.89
0.61,1,0.57,0.57,0.10,0.87,0.24,0.61,0.68,0.74,0.35,0.82
0.86,0.57,1,0.49,0.22,0.57,0.69,0.86,0.79,0.61,0.73,0.80
0.49,0.57,0.49,1,0.17,0.62,0.25,0.63,0.47,0.54,0.38,0.57
0.21,0.10,0.22,0.17,1,0.07,0.19,0.20,0.19,0.18,0.18,0.20
0.61,0.87,0.57,0.62,0.07,1,0.30,0.67,0.63,0.73,0.36,0.75
0.75,0.24,0.69,0.25,0.19,0.30,1,0.76,0.66,0.36,0.70,0.60
0.95,0.61,0.86,0.63,0.20,0.67,0.76,1,0.88,0.66,0.78,0.88
0.89,0.68,0.79,0.47,0.19,0.63,0.66,0.88,1,0.64,0.70,0.88
0.77,0.74,0.61,0.54,0.18,0.73,0.36,0.66,0.64,1,0.46,0.72
0.78,0.35,0.73,0.38,0.18,0.36,0.70,0.78,0.70,0.46,1,0.65
0.89,0.82,0.80,0.57,0.20,0.75,0.60,0.88,0.88,0.72,0.65,1
