1,N/A,0.07,0.23,0.07,0.13,0.10,0.33,0.07,0.22,0.16,0.28,0.20,0.32,0.22,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,N/A,1,0.28,0.05,0.08,-0.04,0.10,-0.06,0.14,0.07,0.31,0.10,0.18,-0.03,-0.02
0.23,N/A,0.28,1,0.02,0.24,0.06,0.09,0.05,0.29,0.10,0.22,0.05,0.27,0.03,0.00
0.07,N/A,0.05,0.02,1,-0.01,0.00,0.03,0.03,0.01,0.01,0.32,-0.01,0.29,0.03,-0.02
0.13,N/A,0.08,0.24,-0.01,1,0.03,0.12,0.02,0.06,0.14,0.12,0.04,0.24,0.14,0.03
0.10,N/A,-0.04,0.06,0.00,0.03,1,0.09,0.12,0.04,0.04,0.18,0.04,0.11,0.09,0.05
0.33,N/A,0.10,0.09,0.03,0.12,0.09,1,0.06,0.12,0.01,0.27,0.06,0.28,0.20,0.00
0.07,N/A,-0.06,0.05,0.03,0.02,0.12,0.06,1,0.00,0.04,-0.02,0.01,0.02,-0.02,0.10
0.22,N/A,0.14,0.29,0.01,0.06,0.04,0.12,0.00,1,0.05,0.30,0.12,0.20,0.06,-0.05
0.16,N/A,0.07,0.10,0.01,0.14,0.04,0.01,0.04,0.05,1,0.10,0.19,0.10,0.24,-0.05
0.28,N/A,0.31,0.22,0.32,0.12,0.18,0.27,-0.02,0.30,0.10,1,0.13,0.44,0.13,-0.03
0.20,N/A,0.10,0.05,-0.01,0.04,0.04,0.06,0.01,0.12,0.19,0.13,1,0.11,0.21,0.01
0.32,N/A,0.18,0.27,0.29,0.24,0.11,0.28,0.02,0.20,0.10,0.44,0.11,1,0.25,0.00
0.22,N/A,-0.03,0.03,0.03,0.14,0.09,0.20,-0.02,0.06,0.24,0.13,0.21,0.25,1,-0.03
0.04,N/A,-0.02,0.00,-0.02,0.03,0.05,0.00,0.10,-0.05,-0.05,-0.03,0.01,0.00,-0.03,1
