1,-0.02,0.00,0.15,0.16,N/A,N/A,-0.00,0.07,0.02,0.12,0.17,0.12,0.08,0.11
-0.02,1,0.00,0.05,0.06,N/A,N/A,0.01,0.11,0.15,0.00,0.05,0.09,0.09,0.10
0.00,0.00,1,0.08,-0.00,N/A,N/A,-0.00,0.01,0.07,-0.02,0.02,0.05,0.02,0.00
0.15,0.05,0.08,1,0.51,N/A,N/A,0.07,0.43,0.20,0.09,0.12,0.37,0.27,0.42
0.16,0.06,-0.00,0.51,1,N/A,N/A,0.03,0.43,0.15,0.20,0.08,0.36,0.29,0.34
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.00,0.01,-0.00,0.07,0.03,N/A,N/A,1,0.16,0.09,0.34,0.01,0.10,0.01,0.01
0.07,0.11,0.01,0.43,0.43,N/A,N/A,0.16,1,0.18,0.11,0.03,0.30,0.37,0.27
0.02,0.15,0.07,0.20,0.15,N/A,N/A,0.09,0.18,1,0.19,0.09,0.14,0.12,0.17
0.12,0.00,-0.02,0.09,0.20,N/A,N/A,0.34,0.11,0.19,1,0.03,0.16,0.05,0.05
0.17,0.05,0.02,0.12,0.08,N/A,N/A,0.01,0.03,0.09,0.03,1,0.17,0.02,0.15
0.12,0.09,0.05,0.37,0.36,N/A,N/A,0.10,0.30,0.14,0.16,0.17,1,0.13,0.25
0.08,0.09,0.02,0.27,0.29,N/A,N/A,0.01,0.37,0.12,0.05,0.02,0.13,1,0.20
0.11,0.10,0.00,0.42,0.34,N/A,N/A,0.01,0.27,0.17,0.05,0.15,0.25,0.20,1
