1,0.16,0.09,0.39,0.75,0.19,0.19,0.67,0.49,0.06,0.84,0.12,0.33,0.74,0.43,-0.04,0.28,0.38,0.20,0.04,0.55,0.07
0.16,1,0.08,0.08,0.18,-0.03,0.06,0.11,0.03,0.02,0.15,0.04,0.14,0.09,0.23,-0.00,0.05,0.11,0.14,0.02,0.22,0.05
0.09,0.08,1,0.02,0.07,0.05,-0.01,0.13,0.02,-0.00,0.08,0.04,0.05,0.07,0.01,0.00,0.04,0.04,0.04,0.02,0.01,0.06
0.39,0.08,0.02,1,0.46,-0.00,0.07,0.31,0.19,0.05,0.41,0.07,0.14,0.32,0.22,-0.02,0.06,0.20,0.13,0.06,0.39,0.04
0.75,0.18,0.07,0.46,1,0.09,0.22,0.64,0.44,0.06,0.78,0.16,0.29,0.62,0.39,0.08,0.36,0.37,0.21,0.04,0.62,0.09
0.19,-0.03,0.05,-0.00,0.09,1,-0.00,0.18,0.03,0.02,0.13,-0.01,-0.04,0.14,0.02,0.03,0.01,0.03,0.04,0.01,0.02,-0.05
0.19,0.06,-0.01,0.07,0.22,-0.00,1,0.13,0.12,-0.00,0.21,0.02,0.07,0.17,0.07,-0.03,0.06,0.08,0.02,-0.03,0.12,-0.04
0.67,0.11,0.13,0.31,0.64,0.18,0.13,1,0.42,0.02,0.63,0.12,0.20,0.57,0.35,0.09,0.30,0.31,0.06,-0.00,0.42,0.02
0.49,0.03,0.02,0.19,0.44,0.03,0.12,0.42,1,0.03,0.43,0.05,0.16,0.40,0.20,-0.02,0.19,0.22,0.02,0.01,0.36,0.02
0.06,0.02,-0.00,0.05,0.06,0.02,-0.00,0.02,0.03,1,0.10,-0.01,0.17,0.02,0.02,-0.00,0.06,0.30,0.06,-0.02,0.09,0.02
0.84,0.15,0.08,0.41,0.78,0.13,0.21,0.63,0.43,0.10,1,0.13,0.26,0.69,0.38,0.01,0.32,0.37,0.22,0.00,0.60,0.06
0.12,0.04,0.04,0.07,0.16,-0.01,0.02,0.12,0.05,-0.01,0.13,1,0.11,0.06,0.08,-0.00,0.12,0.08,0.10,0.00,0.19,0.03
0.33,0.14,0.05,0.14,0.29,-0.04,0.07,0.20,0.16,0.17,0.26,0.11,1,0.18,0.19,0.02,0.09,0.30,0.25,-0.01,0.34,0.06
0.74,0.09,0.07,0.32,0.62,0.14,0.17,0.57,0.40,0.02,0.69,0.06,0.18,1,0.34,-0.01,0.32,0.28,0.08,0.01,0.42,0.07
0.43,0.23,0.01,0.22,0.39,0.02,0.07,0.35,0.20,0.02,0.38,0.08,0.19,0.34,1,-0.00,0.09,0.17,0.09,0.02,0.35,0.07
-0.04,-0.00,0.00,-0.02,0.08,0.03,-0.03,0.09,-0.02,-0.00,0.01,-0.00,0.02,-0.01,-0.00,1,0.11,0.01,-0.01,0.01,0.01,-0.01
0.28,0.05,0.04,0.06,0.36,0.01,0.06,0.30,0.19,0.06,0.32,0.12,0.09,0.32,0.09,0.11,1,0.13,0.03,0.00,0.21,-0.04
0.38,0.11,0.04,0.20,0.37,0.03,0.08,0.31,0.22,0.30,0.37,0.08,0.30,0.28,0.17,0.01,0.13,1,0.17,-0.05,0.32,-0.00
0.20,0.14,0.04,0.13,0.21,0.04,0.02,0.06,0.02,0.06,0.22,0.10,0.25,0.08,0.09,-0.01,0.03,0.17,1,0.06,0.22,0.12
0.04,0.02,0.02,0.06,0.04,0.01,-0.03,-0.00,0.01,-0.02,0.00,0.00,-0.01,0.01,0.02,0.01,0.00,-0.05,0.06,1,0.05,0.55
0.55,0.22,0.01,0.39,0.62,0.02,0.12,0.42,0.36,0.09,0.60,0.19,0.34,0.42,0.35,0.01,0.21,0.32,0.22,0.05,1,0.10
0.07,0.05,0.06,0.04,0.09,-0.05,-0.04,0.02,0.02,0.02,0.06,0.03,0.06,0.07,0.07,-0.01,-0.04,-0.00,0.12,0.55,0.10,1
