1,0.39,0.52,0.27,0.69,0.63,0.62,0.32,0.48,0.45,0.87,0.73
0.39,1,0.23,0.09,0.45,0.30,0.27,0.23,0.25,0.18,0.42,0.32
0.52,0.23,1,0.10,0.38,0.45,0.48,0.23,0.32,0.37,0.54,0.51
0.27,0.09,0.10,1,0.24,0.14,0.21,0.15,0.08,0.13,0.28,0.21
0.69,0.45,0.38,0.24,1,0.47,0.45,0.29,0.34,0.36,0.69,0.54
0.63,0.30,0.45,0.14,0.47,1,0.58,0.22,0.40,0.45,0.76,0.69
0.62,0.27,0.48,0.21,0.45,0.58,1,0.25,0.40,0.52,0.70,0.78
0.32,0.23,0.23,0.15,0.29,0.22,0.25,1,0.18,0.24,0.38,0.30
0.48,0.25,0.32,0.08,0.34,0.40,0.40,0.18,1,0.40,0.50,0.43
0.45,0.18,0.37,0.13,0.36,0.45,0.52,0.24,0.40,1,0.55,0.53
0.87,0.42,0.54,0.28,0.69,0.76,0.70,0.38,0.50,0.55,1,0.78
0.73,0.32,0.51,0.21,0.54,0.69,0.78,0.30,0.43,0.53,0.78,1
