1,0.23,0.16,0.30,0.30,0.20,0.20,0.25,0.29,0.10,0.35,0.12,0.12
0.23,1,0.12,0.27,0.28,0.18,0.15,0.19,0.27,0.10,0.27,0.08,0.13
0.16,0.12,1,0.09,0.14,0.05,0.05,0.07,0.04,0.00,0.17,0.00,0.10
0.30,0.27,0.09,1,0.26,0.26,0.28,0.23,0.29,0.15,0.51,0.22,0.16
0.30,0.28,0.14,0.26,1,0.20,0.19,0.44,0.25,0.06,0.44,0.21,0.34
0.20,0.18,0.05,0.26,0.20,1,0.18,0.20,0.40,0.14,0.39,0.03,0.05
0.20,0.15,0.05,0.28,0.19,0.18,1,0.18,0.21,0.06,0.39,0.04,0.17
0.25,0.19,0.07,0.23,0.44,0.20,0.18,1,0.24,0.04,0.32,0.15,0.13
0.29,0.27,0.04,0.29,0.25,0.40,0.21,0.24,1,0.17,0.46,0.11,0.12
0.10,0.10,0.00,0.15,0.06,0.14,0.06,0.04,0.17,1,0.17,0.02,0.08
0.35,0.27,0.17,0.51,0.44,0.39,0.39,0.32,0.46,0.17,1,0.18,0.19
0.12,0.08,0.00,0.22,0.21,0.03,0.04,0.15,0.11,0.02,0.18,1,0.10
0.12,0.13,0.10,0.16,0.34,0.05,0.17,0.13,0.12,0.08,0.19,0.10,1
