1,0.22,0.14,0.38,0.13,0.12,0.14,0.03,N/A,N/A,0.03,N/A,-0.00,0.01,-0.03,0.04,0.08,0.02,N/A,N/A,0.03,-0.08,0.19,0.05,0.13,0.11,N/A,0.06,0.21,0.01,0.15,-0.02,-0.02
0.22,1,0.05,0.11,0.03,-0.03,0.34,0.06,N/A,N/A,0.03,N/A,0.02,0.04,0.11,0.04,0.13,0.04,N/A,N/A,0.03,-0.01,0.04,0.14,0.23,0.10,N/A,0.10,0.08,-0.02,0.15,-0.05,0.00
0.14,0.05,1,0.16,0.03,0.05,0.09,0.03,N/A,N/A,0.00,N/A,0.13,0.15,0.08,0.04,0.08,0.06,N/A,N/A,0.06,-0.02,0.12,0.07,0.35,0.48,N/A,0.20,0.05,0.21,0.10,0.03,-0.01
0.38,0.11,0.16,1,0.12,0.07,0.18,-0.03,N/A,N/A,0.05,N/A,0.08,0.02,0.05,0.01,0.13,0.02,N/A,N/A,-0.01,-0.03,0.22,0.12,0.27,0.07,N/A,0.08,0.13,-0.04,0.44,0.02,-0.00
0.13,0.03,0.03,0.12,1,-0.08,-0.00,0.26,N/A,N/A,-0.01,N/A,0.04,-0.01,-0.05,-0.04,0.03,-0.06,N/A,N/A,0.02,-0.04,0.02,-0.01,-0.00,0.01,N/A,0.07,-0.02,-0.01,0.04,-0.04,-0.11
0.12,-0.03,0.05,0.07,-0.08,1,-0.02,0.02,N/A,N/A,-0.03,N/A,-0.00,-0.03,-0.04,0.11,-0.01,0.01,N/A,N/A,-0.05,-0.11,-0.05,-0.02,0.03,-0.01,N/A,0.02,0.02,0.00,0.02,0.03,-0.00
0.14,0.34,0.09,0.18,-0.00,-0.02,1,0.05,N/A,N/A,0.01,N/A,0.05,0.14,0.02,0.06,0.14,0.11,N/A,N/A,-0.03,0.04,0.07,0.25,0.24,0.11,N/A,0.12,0.07,0.03,0.31,0.03,0.14
0.03,0.06,0.03,-0.03,0.26,0.02,0.05,1,N/A,N/A,-0.03,N/A,0.04,0.04,0.03,-0.00,0.04,0.03,N/A,N/A,-0.01,0.01,0.01,0.03,0.02,0.07,N/A,0.07,-0.00,0.01,0.02,-0.00,-0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.03,0.03,0.00,0.05,-0.01,-0.03,0.01,-0.03,N/A,N/A,1,N/A,0.03,0.19,0.08,0.02,0.03,0.02,N/A,N/A,0.08,0.00,0.18,0.11,0.09,0.02,N/A,0.02,0.05,0.05,0.05,-0.03,0.14
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
-0.00,0.02,0.13,0.08,0.04,-0.00,0.05,0.04,N/A,N/A,0.03,N/A,1,0.29,0.10,0.02,0.06,0.13,N/A,N/A,0.21,-0.03,0.06,0.09,0.13,0.24,N/A,-0.00,0.14,0.47,0.06,0.03,0.01
0.01,0.04,0.15,0.02,-0.01,-0.03,0.14,0.04,N/A,N/A,0.19,N/A,0.29,1,0.14,0.02,0.10,0.10,N/A,N/A,0.22,-0.01,0.14,0.10,0.20,0.25,N/A,0.10,0.07,0.54,0.16,-0.03,0.72
-0.03,0.11,0.08,0.05,-0.05,-0.04,0.02,0.03,N/A,N/A,0.08,N/A,0.10,0.14,1,-0.00,-0.01,-0.06,N/A,N/A,0.01,0.00,0.03,0.02,0.11,-0.01,N/A,0.12,-0.03,-0.00,0.06,-0.06,0.13
