1,0.31,0.19,0.20,0.57,0.23,0.31,0.18,0.24,0.17,0.14,0.41,0.17,N/A,0.25,0.22,0.32,0.18,0.40,0.31,0.27,0.19,0.32,0.30,0.44,0.06,0.43,0.37,0.22,0.15,0.14,0.24,0.23,0.20,N/A,0.25,0.11,0.08,0.14,0.22,0.19
0.31,1,0.11,0.15,0.40,0.18,0.23,0.20,0.30,0.20,0.12,0.25,0.36,N/A,0.30,0.32,0.14,0.15,0.41,0.27,0.27,0.35,0.26,0.41,0.32,0.07,0.22,0.29,0.21,0.11,0.27,0.38,0.31,0.22,N/A,0.14,0.32,0.05,0.26,0.19,0.32
0.19,0.11,1,0.12,0.20,0.03,0.16,0.05,0.14,0.10,0.04,0.07,0.17,N/A,0.05,0.09,0.07,0.07,0.10,0.05,0.04,0.10,0.05,0.15,0.13,0.03,0.19,0.12,0.06,0.05,0.06,0.10,0.10,0.11,N/A,0.07,-0.01,0.03,0.10,0.10,0.07
0.20,0.15,0.12,1,0.24,0.11,0.14,0.09,0.19,0.09,-0.01,0.14,0.20,N/A,0.06,0.24,0.16,0.12,0.22,0.13,0.25,0.09,0.19,0.10,0.24,0.01,0.19,0.09,0.07,0.07,0.17,0.23,0.13,0.19,N/A,0.11,0.11,0.10,0.26,0.09,0.23
0.57,0.40,0.20,0.24,1,0.36,0.38,0.37,0.43,0.29,0.09,0.35,0.31,N/A,0.44,0.35,0.42,0.39,0.53,0.39,0.41,0.28,0.54,0.47,0.50,0.17,0.47,0.48,0.53,0.32,0.33,0.21,0.30,0.38,N/A,0.35,0.16,0.18,0.21,0.30,0.34
0.23,0.18,0.03,0.11,0.36,1,0.23,0.10,0.20,0.15,0.02,0.11,0.16,N/A,0.26,0.14,0.11,0.13,0.28,0.19,0.21,0.10,0.25,0.19,0.28,0.09,0.27,0.16,0.29,0.06,0.15,0.14,0.15,0.23,N/A,0.21,0.11,0.06,0.11,0.20,0.19
0.31,0.23,0.16,0.14,0.38,0.23,1,0.14,0.22,0.08,0.04,0.15,0.21,N/A,0.21,0.21,0.13,0.15,0.28,0.13,0.29,0.21,0.21,0.16,0.26,-0.01,0.26,0.21,0.29,0.22,0.14,0.14,0.12,0.27,N/A,0.12,0.10,0.10,0.10,0.30,0.09
0.18,0.20,0.05,0.09,0.37,0.10,0.14,1,0.13,0.21,0.06,0.17,0.34,N/A,0.22,0.11,0.27,0.26,0.24,0.11,0.15,0.08,0.31,0.14,0.23,0.35,0.15,0.15,0.18,0.12,0.24,0.05,0.02,0.19,N/A,0.21,0.03,0.14,0.03,0.13,0.11
0.24,0.30,0.14,0.19,0.43,0.20,0.22,0.13,1,0.19,0.03,0.20,0.27,N/A,0.32,0.33,0.24,0.17,0.25,0.25,0.25,0.27,0.32,0.34,0.32,0.05,0.23,0.30,0.34,0.14,0.22,0.29,0.30,0.18,N/A,0.16,0.17,0.04,0.44,0.16,0.57
0.17,0.20,0.10,0.09,0.29,0.15,0.08,0.21,0.19,1,0.03,0.10,0.11,N/A,0.19,0.10,0.16,0.12,0.19,0.24,0.11,0.22,0.15,0.19,0.15,0.24,0.23,0.10,0.19,0.12,0.53,0.22,0.10,0.29,N/A,0.06,0.08,-0.03,0.07,0.05,0.21
0.14,0.12,0.04,-0.01,0.09,0.02,0.04,0.06,0.03,0.03,1,0.04,0.07,N/A,0.00,0.04,0.08,-0.02,0.09,0.22,0.01,0.11,0.06,0.24,0.13,0.01,0.11,0.07,0.01,-0.02,0.03,0.15,0.16,0.02,N/A,0.02,0.00,-0.01,0.07,0.13,0.01
0.41,0.25,0.07,0.14,0.35,0.11,0.15,0.17,0.20,0.10,0.04,1,0.17,N/A,0.22,0.28,0.23,0.18,0.28,0.25,0.15,0.12,0.27,0.24,0.29,0.05,0.20,0.22,0.17,0.10,0.10,0.24,0.21,0.13,N/A,0.07,0.06,-0.02,0.14,0.08,0.18
0.17,0.36,0.17,0.20,0.31,0.16,0.21,0.34,0.27,0.11,0.07,0.17,1,N/A,0.19,0.24,0.15,0.09,0.36,0.21,0.28,0.23,0.26,0.27,0.36,0.09,0.28,0.12,0.20,0.07,0.16,0.20,0.18,0.13,N/A,0.30,0.29,0.02,0.18,0.10,0.18
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.25,0.30,0.05,0.06,0.44,0.26,0.21,0.22,0.32,0.19,0.00,0.22,0.19,N/A,1,0.36,0.11,0.30,0.40,0.27,0.30,0.14,0.30,0.28,0.29,0.10,0.21,0.24,0.28,0.21,0.21,0.26,0.28,0.25,N/A,0.22,0.26,0.04,0.21,0.17,0.36
0.22,0.32,0.09,0.24,0.35,0.14,0.21,0.11,0.33,0.10,0.04,0.28,0.24,N/A,0.36,1,0.16,0.16,0.34,0.31,0.30,0.24,0.26,0.36,0.35,-0.01,0.21,0.27,0.20,0.16,0.10,0.26,0.38,0.10,N/A,0.06,0.22,-0.00,0.42,0.17,0.36
0.32,0.14,0.07,0.16,0.42,0.11,0.13,0.27,0.24,0.16,0.08,0.23,0.15,N/A,0.11,0.16,1,0.08,0.25,0.17,0.14,0.12,0.17,0.27,0.26,0.10,0.22,0.18,0.19,0.08,0.14,0.07,0.15,0.14,N/A,0.20,0.09,0.04,0.08,0.17,0.13
0.18,0.15,0.07,0.12,0.39,0.13,0.15,0.26,0.17,0.12,-0.02,0.18,0.09,N/A,0.30,0.16,0.08,1,0.22,0.17,0.18,0.09,0.32,0.17,0.21,0.07,0.15,0.26,0.28,0.23,0.09,0.08,0.14,0.14,N/A,0.17,0.04,0.03,0.09,0.07,0.15
0.40,0.41,0.10,0.22,0.53,0.28,0.28,0.24,0.25,0.19,0.09,0.28,0.36,N/A,0.40,0.34,0.25,0.22,1,0.31,0.41,0.23,0.37,0.39,0.49,0.14,0.24,0.31,0.34,0.16,0.22,0.27,0.31,0.24,N/A,0.30,0.34,0.10,0.28,0.22,0.31
0.31,0.27,0.05,0.13,0.39,0.19,0.13,0.11,0.25,0.24,0.22,0.25,0.21,N/A,0.27,0.31,0.17,0.17,0.31,1,0.22,0.20,0.26,0.47,0.32,0.03,0.20,0.15,0.24,0.10,0.13,0.29,0.23,0.17,N/A,0.23,0.14,0.04,0.21,0.22,0.21
0.27,0.27,0.04,0.25,0.41,0.21,0.29,0.15,0.25,0.11,0.01,0.15,0.28,N/A,0.30,0.30,0.14,0.18,0.41,0.22,1,0.22,0.27,0.32,0.45,0.09,0.25,0.20,0.32,0.12,0.16,0.28,0.21,0.34,N/A,0.19,0.18,0.13,0.25,0.16,0.20
0.19,0.35,0.10,0.09,0.28,0.10,0.21,0.08,0.27,0.22,0.11,0.12,0.23,N/A,0.14,0.24,0.12,0.09,0.23,0.20,0.22,1,0.16,0.31,0.28,0.01,0.09,0.23,0.14,0.09,0.21,0.23,0.20,0.19,N/A,0.08,0.16,-0.00,0.19,0.20,0.23
0.32,0.26,0.05,0.19,0.54,0.25,0.21,0.31,0.32,0.15,0.06,0.27,0.26,N/A,0.30,0.26,0.17,0.32,0.37,0.26,0.27,0.16,1,0.28,0.34,0.08,0.32,0.31,0.40,0.22,0.19,0.24,0.18,0.22,N/A,0.19,0.13,0.03,0.18,0.24,0.23
