1,0.41,0.13,0.31,0.32,0.03,0.04,0.20,0.01,0.14,0.03,0.20,-0.01,0.52,0.08,0.17
0.41,1,0.18,0.46,0.43,0.15,0.05,0.07,0.03,0.20,0.03,0.45,0.20,0.40,0.00,0.19
0.13,0.18,1,0.02,0.22,0.24,0.09,0.02,0.16,0.19,0.07,0.21,0.07,0.38,0.13,0.36
0.31,0.46,0.02,1,0.31,0.05,-0.05,0.24,0.02,0.20,0.04,0.52,0.00,0.29,0.08,0.11
0.32,0.43,0.22,0.31,1,0.20,0.09,0.07,0.10,0.21,0.01,0.31,0.07,0.38,0.07,0.33
0.03,0.15,0.24,0.05,0.20,1,0.03,0.13,0.10,0.08,0.12,0.17,0.17,0.22,0.10,0.29
0.04,0.05,0.09,-0.05,0.09,0.03,1,-0.06,0.04,-0.01,0.01,0.00,-0.00,0.10,0.03,-0.01
0.20,0.07,0.02,0.24,0.07,0.13,-0.06,1,0.05,0.09,0.19,0.19,-0.01,0.26,0.08,0.17
0.01,0.03,0.16,0.02,0.10,0.10,0.04,0.05,1,0.02,0.00,0.04,0.00,0.29,0.12,0.28
0.14,0.20,0.19,0.20,0.21,0.08,-0.01,0.09,0.02,1,0.08,0.23,0.06,0.24,0.06,0.18
0.03,0.03,0.07,0.04,0.01,0.12,0.01,0.19,0.00,0.08,1,0.08,0.03,0.10,0.03,0.08
0.20,0.45,0.21,0.52,0.31,0.17,0.00,0.19,0.04,0.23,0.08,1,0.04,0.29,0.05,0.16
-0.01,0.20,0.07,0.00,0.07,0.17,-0.00,-0.01,0.00,0.06,0.03,0.04,1,0.08,-0.00,0.13
0.52,0.40,0.38,0.29,0.38,0.22,0.10,0.26,0.29,0.24,0.10,0.29,0.08,1,0.26,0.57
0.08,0.00,0.13,0.08,0.07,0.10,0.03,0.08,0.12,0.06,0.03,0.05,-0.00,0.26,1,0.24
0.17,0.19,0.36,0.11,0.33,0.29,-0.01,0.17,0.28,0.18,0.08,0.16,0.13,0.57,0.24,1
