1,0.44,0.30,N/A,0.25,N/A,0.10,0.35,0.27,0.20,0.17,0.01,0.27,0.13,0.13,0.08,0.13,0.14,0.26,0.17,N/A,0.51,0.19,0.18,0.09,N/A,0.10,0.87,0.87
0.44,1,0.39,N/A,0.31,N/A,0.16,0.42,0.21,0.21,0.29,0.04,0.46,0.20,0.30,0.15,0.12,0.27,0.34,0.21,N/A,0.32,0.28,0.10,-0.02,N/A,0.06,0.49,0.49
0.30,0.39,1,N/A,0.38,N/A,0.16,0.65,0.52,0.30,0.34,0.07,0.53,0.31,0.31,0.19,0.11,0.33,0.56,0.20,N/A,0.23,0.30,0.27,0.04,N/A,0.08,0.44,0.44
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.25,0.31,0.38,N/A,1,N/A,0.08,0.50,0.18,0.17,0.23,-0.01,0.47,0.29,0.22,0.12,0.09,0.21,0.37,0.27,N/A,0.23,0.23,0.14,-0.00,N/A,0.05,0.34,0.34
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,0.16,0.16,N/A,0.08,N/A,1,0.24,0.16,0.10,0.22,0.23,0.14,0.08,0.12,0.25,0.18,0.11,0.26,0.07,N/A,0.15,0.20,0.06,0.03,N/A,-0.00,0.51,0.51
0.35,0.42,0.65,N/A,0.50,N/A,0.24,1,0.56,0.35,0.36,0.09,0.56,0.29,0.39,0.33,0.29,0.29,0.69,0.30,N/A,0.38,0.33,0.31,0.07,N/A,0.11,0.56,0.56
0.27,0.21,0.52,N/A,0.18,N/A,0.16,0.56,1,0.28,0.15,0.11,0.20,0.17,0.17,0.15,0.10,0.15,0.38,0.08,N/A,0.21,0.11,0.28,0.08,N/A,0.05,0.35,0.35
0.20,0.21,0.30,N/A,0.17,N/A,0.10,0.35,0.28,1,0.15,0.03,0.22,0.07,0.20,0.17,0.06,0.21,0.32,0.07,N/A,0.13,0.09,0.17,-0.03,N/A,0.10,0.27,0.27
0.17,0.29,0.34,N/A,0.23,N/A,0.22,0.36,0.15,0.15,1,-0.02,0.34,0.25,0.18,0.14,0.08,0.19,0.30,0.20,N/A,0.15,0.17,0.16,0.10,N/A,0.03,0.31,0.31
0.01,0.04,0.07,N/A,-0.01,N/A,0.23,0.09,0.11,0.03,-0.02,1,0.03,-0.02,0.01,0.06,-0.01,0.04,0.19,0.05,N/A,-0.02,-0.01,-0.02,-0.08,N/A,-0.02,0.11,0.11
0.27,0.46,0.53,N/A,0.47,N/A,0.14,0.56,0.20,0.22,0.34,0.03,1,0.33,0.33,0.16,0.13,0.21,0.36,0.30,N/A,0.28,0.29,0.15,0.02,N/A,0.09,0.42,0.42
0.13,0.20,0.31,N/A,0.29,N/A,0.08,0.29,0.17,0.07,0.25,-0.02,0.33,1,0.17,0.03,0.03,0.07,0.24,0.13,N/A,0.21,0.11,0.06,-0.02,N/A,0.04,0.20,0.20
0.13,0.30,0.31,N/A,0.22,N/A,0.12,0.39,0.17,0.20,0.18,0.01,0.33,0.17,1,0.10,0.11,0.09,0.32,0.20,N/A,0.16,0.20,0.14,0.04,N/A,0.10,0.24,0.24
0.08,0.15,0.19,N/A,0.12,N/A,0.25,0.33,0.15,0.17,0.14,0.06,0.16,0.03,0.10,1,0.23,0.07,0.22,0.04,N/A,0.15,0.06,0.09,0.05,N/A,0.02,0.21,0.21
0.13,0.12,0.11,N/A,0.09,N/A,0.18,0.29,0.10,0.06,0.08,-0.01,0.13,0.03,0.11,0.23,1,0.01,0.18,0.02,N/A,0.13,0.16,0.05,-0.04,N/A,0.02,0.22,0.22
0.14,0.27,0.33,N/A,0.21,N/A,0.11,0.29,0.15,0.21,0.19,0.04,0.21,0.07,0.09,0.07,0.01,1,0.30,0.08,N/A,0.12,0.08,0.08,0.13,N/A,0.07,0.21,0.21
0.26,0.34,0.56,N/A,0.37,N/A,0.26,0.69,0.38,0.32,0.30,0.19,0.36,0.24,0.32,0.22,0.18,0.30,1,0.26,N/A,0.28,0.32,0.24,0.06,N/A,0.09,0.45,0.45
0.17,0.21,0.20,N/A,0.27,N/A,0.07,0.30,0.08,0.07,0.20,0.05,0.30,0.13,0.20,0.04,0.02,0.08,0.26,1,N/A,0.19,0.09,0.00,0.00,N/A,0.02,0.25,0.25
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.51,0.32,0.23,N/A,0.23,N/A,0.15,0.38,0.21,0.13,0.15,-0.02,0.28,0.21,0.16,0.15,0.13,0.12,0.28,0.19,N/A,1,0.19,0.12,0.08,N/A,0.13,0.53,0.53
0.19,0.28,0.30,N/A,0.23,N/A,0.20,0.33,0.11,0.09,0.17,-0.01,0.29,0.11,0.20,0.06,0.16,0.08,0.32,0.09,N/A,0.19,1,0.06,-0.03,N/A,0.15,0.30,0.30
0.18,0.10,0.27,N/A,0.14,N/A,0.06,0.31,0.28,0.17,0.16,-0.02,0.15,0.06,0.14,0.09,0.05,0.08,0.24,0.00,N/A,0.12,0.06,1,0.07,N/A,0.12,0.22,0.22
0.09,-0.02,0.04,N/A,-0.00,N/A,0.03,0.07,0.08,-0.03,0.10,-0.08,0.02,-0.02,0.04,0.05,-0.04,0.13,0.06,0.00,N/A,0.08,-0.03,0.07,1,N/A,0.06,0.10,0.10
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,0.06,0.08,N/A,0.05,N/A,-0.00,0.11,0.05,0.10,0.03,-0.02,0.09,0.04,0.10,0.02,0.02,0.07,0.09,0.02,N/A,0.13,0.15,0.12,0.06,N/A,1,0.10,0.10
0.87,0.49,0.44,N/A,0.34,N/A,0.51,0.56,0.35,0.27,0.31,0.11,0.42,0.20,0.24,0.21,0.22,0.21,0.45,0.25,N/A,0.53,0.30,0.22,0.10,N/A,0.10,1,1.00
0.87,0.49,0.44,N/A,0.34,N/A,0.51,0.56,0.35,0.27,0.31,0.11,0.42,0.20,0.24,0.21,0.22,0.21,0.45,0.25,N/A,0.53,0.30,0.22,0.10,N/A,0.10,1.00,1
