1,0.44,0.49,0.29,0.47,0.51,N/A,0.16,0.43,0.34,0.31,0.13,0.48,0.17
0.44,1,0.33,0.26,0.38,0.40,N/A,0.09,0.37,0.21,0.21,0.18,0.41,-0.00
0.49,0.33,1,0.25,0.41,0.30,N/A,0.13,0.26,0.39,0.40,0.19,0.50,0.08
0.29,0.26,0.25,1,0.36,0.29,N/A,0.09,0.31,0.26,0.26,0.05,0.35,0.02
0.47,0.38,0.41,0.36,1,0.38,N/A,-0.00,0.43,0.38,0.30,0.14,0.43,0.12
0.51,0.40,0.30,0.29,0.38,1,N/A,0.07,0.31,0.16,0.11,0.15,0.27,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.16,0.09,0.13,0.09,-0.00,0.07,N/A,1,0.07,0.15,0.21,0.07,0.06,0.08
0.43,0.37,0.26,0.31,0.43,0.31,N/A,0.07,1,0.25,0.29,0.07,0.36,0.15
0.34,0.21,0.39,0.26,0.38,0.16,N/A,0.15,0.25,1,0.62,0.03,0.33,0.21
0.31,0.21,0.40,0.26,0.30,0.11,N/A,0.21,0.29,0.62,1,0.04,0.30,0.06
0.13,0.18,0.19,0.05,0.14,0.15,N/A,0.07,0.07,0.03,0.04,1,0.15,0.15
0.48,0.41,0.50,0.35,0.43,0.27,N/A,0.06,0.36,0.33,0.30,0.15,1,0.08
0.17,-0.00,0.08,0.02,0.12,0.09,N/A,0.08,0.15,0.21,0.06,0.15,0.08,1
