1,0.26,0.15,0.23,0.20,0.17,0.38,0.27,0.06,0.19,0.32,0.11,0.15,0.33,0.02,0.14,0.40,0.08,0.03,0.23,0.06,0.19,0.23
0.26,1,0.11,0.37,0.17,0.21,0.40,0.16,0.11,0.16,0.37,0.23,0.03,0.16,0.06,0.15,0.43,0.04,0.03,0.12,0.09,0.29,0.35
0.15,0.11,1,0.04,0.01,0.01,0.10,-0.02,-0.00,0.20,0.14,-0.01,0.15,0.06,-0.00,0.06,0.15,0.00,0.01,-0.01,0.08,0.03,0.02
0.23,0.37,0.04,1,0.19,0.19,0.55,0.21,0.19,0.20,0.42,0.36,0.11,0.25,0.15,0.21,0.59,0.10,0.08,0.19,0.09,0.45,0.54
0.20,0.17,0.01,0.19,1,0.03,0.44,0.08,0.02,0.02,0.15,0.24,0.04,0.18,0.08,0.10,0.28,0.04,-0.00,0.42,0.01,0.21,0.29
0.17,0.21,0.01,0.19,0.03,1,0.18,0.22,0.14,0.29,0.24,0.08,0.07,0.13,0.09,0.12,0.26,0.02,0.04,0.07,0.19,0.16,0.15
0.38,0.40,0.10,0.55,0.44,0.18,1,0.22,0.20,0.15,0.45,0.41,0.13,0.31,0.22,0.25,0.81,0.04,0.04,0.47,0.06,0.55,0.61
0.27,0.16,-0.02,0.21,0.08,0.22,0.22,1,0.05,0.14,0.21,0.11,0.00,0.24,0.01,0.24,0.23,0.00,-0.03,0.11,0.04,0.14,0.19
0.06,0.11,-0.00,0.19,0.02,0.14,0.20,0.05,1,0.02,0.13,0.18,0.03,0.06,0.04,0.07,0.22,0.01,0.08,0.09,0.03,0.12,0.12
0.19,0.16,0.20,0.20,0.02,0.29,0.15,0.14,0.02,1,0.30,-0.01,0.22,0.12,-0.00,0.05,0.21,0.08,0.06,0.06,0.06,0.12,0.14
0.32,0.37,0.14,0.42,0.15,0.24,0.45,0.21,0.13,0.30,1,0.12,0.23,0.34,0.15,0.20,0.52,0.19,0.19,0.21,0.08,0.37,0.30
0.11,0.23,-0.01,0.36,0.24,0.08,0.41,0.11,0.18,-0.01,0.12,1,0.02,0.05,0.06,0.09,0.36,0.01,-0.01,0.09,0.01,0.33,0.42
0.15,0.03,0.15,0.11,0.04,0.07,0.13,0.00,0.03,0.22,0.23,0.02,1,0.41,0.04,0.24,0.16,0.07,0.14,0.00,-0.02,0.18,0.09
0.33,0.16,0.06,0.25,0.18,0.13,0.31,0.24,0.06,0.12,0.34,0.05,0.41,1,0.07,0.33,0.29,0.10,0.05,0.11,0.04,0.23,0.21
0.02,0.06,-0.00,0.15,0.08,0.09,0.22,0.01,0.04,-0.00,0.15,0.06,0.04,0.07,1,0.04,0.18,0.05,-0.09,0.10,0.33,0.23,0.15
0.14,0.15,0.06,0.21,0.10,0.12,0.25,0.24,0.07,0.05,0.20,0.09,0.24,0.33,0.04,1,0.24,0.06,0.00,0.19,0.06,0.14,0.16
0.40,0.43,0.15,0.59,0.28,0.26,0.81,0.23,0.22,0.21,0.52,0.36,0.16,0.29,0.18,0.24,1,0.08,0.06,0.36,0.14,0.52,0.57
0.08,0.04,0.00,0.10,0.04,0.02,0.04,0.00,0.01,0.08,0.19,0.01,0.07,0.10,0.05,0.06,0.08,1,0.01,-0.01,0.08,-0.01,0.07
0.03,0.03,0.01,0.08,-0.00,0.04,0.04,-0.03,0.08,0.06,0.19,-0.01,0.14,0.05,-0.09,0.00,0.06,0.01,1,0.04,0.06,0.11,0.03
0.23,0.12,-0.01,0.19,0.42,0.07,0.47,0.11,0.09,0.06,0.21,0.09,0.00,0.11,0.10,0.19,0.36,-0.01,0.04,1,-0.00,0.21,0.29
0.06,0.09,0.08,0.09,0.01,0.19,0.06,0.04,0.03,0.06,0.08,0.01,-0.02,0.04,0.33,0.06,0.14,0.08,0.06,-0.00,1,0.02,0.04
0.19,0.29,0.03,0.45,0.21,0.16,0.55,0.14,0.12,0.12,0.37,0.33,0.18,0.23,0.23,0.14,0.52,-0.01,0.11,0.21,0.02,1,0.52
0.23,0.35,0.02,0.54,0.29,0.15,0.61,0.19,0.12,0.14,0.30,0.42,0.09,0.21,0.15,0.16,0.57,0.07,0.03,0.29,0.04,0.52,1
