N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.00,0.12,0.11,0.12,0.18,N/A,0.01,0.46,0.14,0.06,-0.01,0.29,0.05,0.12,0.01,0.03,0.02,N/A,0.02,0.02,0.02,0.03,0.03,0.06,0.12,0.03,0.06,-0.02
N/A,0.00,1,0.04,0.00,0.05,0.02,N/A,0.03,0.06,0.04,0.07,-0.00,0.06,-0.01,0.06,-0.11,0.08,0.04,N/A,0.01,0.09,0.03,0.04,0.09,0.14,0.04,0.09,0.02,0.02
N/A,0.12,0.04,1,0.22,0.49,0.45,N/A,-0.02,0.34,0.46,0.16,0.16,0.17,-0.01,0.24,0.07,0.14,0.09,N/A,0.01,0.19,0.05,0.27,0.13,0.10,0.20,0.07,0.30,0.04
N/A,0.11,0.00,0.22,1,0.24,0.19,N/A,0.02,0.19,0.26,0.13,0.08,0.22,0.50,0.18,-0.05,0.12,0.20,N/A,0.44,0.19,0.02,0.05,0.06,0.33,0.05,0.14,0.10,0.02
N/A,0.12,0.05,0.49,0.24,1,0.49,N/A,0.03,0.45,0.59,0.23,0.11,0.13,0.02,0.32,0.13,0.13,0.10,N/A,0.03,0.21,0.05,0.19,0.19,0.15,0.20,0.16,0.26,0.03
N/A,0.18,0.02,0.45,0.19,0.49,1,N/A,0.05,0.43,0.43,0.17,0.10,0.08,-0.01,0.39,0.02,0.16,0.04,N/A,0.02,0.19,0.04,0.17,0.08,0.09,0.19,0.02,0.27,0.11
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.01,0.03,-0.02,0.02,0.03,0.05,N/A,1,0.06,0.06,0.04,0.03,0.04,0.03,0.01,0.04,0.02,-0.08,N/A,-0.01,0.05,-0.04,0.06,-0.01,-0.05,-0.03,0.05,0.03,0.01
N/A,0.46,0.06,0.34,0.19,0.45,0.43,N/A,0.06,1,0.45,0.23,0.05,0.15,0.00,0.31,0.05,0.16,0.03,N/A,-0.01,0.11,0.03,0.18,0.09,0.08,0.20,0.06,0.24,0.05
