1,0.49,0.57,N/A,0.36,N/A,0.47,0.46,0.31,N/A,0.16,0.02,0.29,0.27,0.08,0.21,0.44
0.49,1,0.18,N/A,0.23,N/A,0.20,0.23,0.05,N/A,0.07,-0.07,0.23,0.14,0.03,0.15,0.15
0.57,0.18,1,N/A,0.29,N/A,0.22,0.42,0.32,N/A,0.08,0.01,0.20,0.18,0.07,0.11,0.41
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.36,0.23,0.29,N/A,1,N/A,0.24,0.32,0.08,N/A,0.13,-0.02,0.19,0.20,0.05,0.17,0.23
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.47,0.20,0.22,N/A,0.24,N/A,1,0.35,0.27,N/A,0.10,0.04,0.13,0.13,0.05,0.20,0.34
0.46,0.23,0.42,N/A,0.32,N/A,0.35,1,0.28,N/A,0.09,0.01,0.12,0.16,0.03,0.20,0.37
0.31,0.05,0.32,N/A,0.08,N/A,0.27,0.28,1,N/A,0.17,0.08,0.11,0.20,0.04,0.19,0.22
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.16,0.07,0.08,N/A,0.13,N/A,0.10,0.09,0.17,N/A,1,-0.01,0.17,0.13,0.07,0.08,0.11
0.02,-0.07,0.01,N/A,-0.02,N/A,0.04,0.01,0.08,N/A,-0.01,1,-0.05,0.03,0.07,0.08,-0.01
0.29,0.23,0.20,N/A,0.19,N/A,0.13,0.12,0.11,N/A,0.17,-0.05,1,0.15,-0.00,0.14,0.07
0.27,0.14,0.18,N/A,0.20,N/A,0.13,0.16,0.20,N/A,0.13,0.03,0.15,1,0.08,0.04,0.13
0.08,0.03,0.07,N/A,0.05,N/A,0.05,0.03,0.04,N/A,0.07,0.07,-0.00,0.08,1,0.07,0.08
0.21,0.15,0.11,N/A,0.17,N/A,0.20,0.20,0.19,N/A,0.08,0.08,0.14,0.04,0.07,1,0.15
0.44,0.15,0.41,N/A,0.23,N/A,0.34,0.37,0.22,N/A,0.11,-0.01,0.07,0.13,0.08,0.15,1
