1,0.31,0.32,0.16,0.21,0.23,0.15,0.04,0.18,0.18,0.25,0.23
0.31,1,0.45,0.58,0.45,0.52,0.61,0.26,0.56,0.69,0.44,0.34
0.32,0.45,1,0.32,0.28,0.24,0.28,0.06,0.26,0.23,0.44,0.35
0.16,0.58,0.32,1,0.26,0.27,0.42,0.12,0.40,0.42,0.41,0.26
0.21,0.45,0.28,0.26,1,0.33,0.30,0.11,0.27,0.24,0.30,0.28
0.23,0.52,0.24,0.27,0.33,1,0.35,0.35,0.26,0.39,0.26,0.25
0.15,0.61,0.28,0.42,0.30,0.35,1,0.21,0.33,0.53,0.31,0.21
0.04,0.26,0.06,0.12,0.11,0.35,0.21,1,0.13,0.31,0.11,0.07
0.18,0.56,0.26,0.40,0.27,0.26,0.33,0.13,1,0.45,0.32,0.23
0.18,0.69,0.23,0.42,0.24,0.39,0.53,0.31,0.45,1,0.27,0.21
0.25,0.44,0.44,0.41,0.30,0.26,0.31,0.11,0.32,0.27,1,0.57
0.23,0.34,0.35,0.26,0.28,0.25,0.21,0.07,0.23,0.21,0.57,1
