1,0.33,0.15,0.33,0.40,0.41,0.51,0.57,0.23,0.16,0.23
0.33,1,0.28,0.14,0.18,0.15,0.21,0.26,0.19,0.05,0.42
0.15,0.28,1,0.11,0.10,0.07,0.19,0.15,0.44,0.14,0.17
0.33,0.14,0.11,1,0.17,0.24,0.34,0.34,0.14,0.09,0.22
0.40,0.18,0.10,0.17,1,0.35,0.26,0.25,0.15,0.01,0.13
0.41,0.15,0.07,0.24,0.35,1,0.27,0.57,0.18,-0.00,0.19
0.51,0.21,0.19,0.34,0.26,0.27,1,0.41,0.19,0.06,0.23
0.57,0.26,0.15,0.34,0.25,0.57,0.41,1,0.25,0.12,0.24
0.23,0.19,0.44,0.14,0.15,0.18,0.19,0.25,1,0.19,0.12
0.16,0.05,0.14,0.09,0.01,-0.00,0.06,0.12,0.19,1,0.08
0.23,0.42,0.17,0.22,0.13,0.19,0.23,0.24,0.12,0.08,1
