1,0.15,0.09,0.30,0.04,0.47,0.07,0.05,0.20,0.05,0.10,0.17,N/A,0.08,0.22,0.16,0.09,0.16,0.24,0.07
0.15,1,0.08,0.44,0.03,0.13,0.10,0.02,0.17,0.09,0.05,0.16,N/A,0.04,0.15,0.08,0.06,0.20,0.10,0.02
0.09,0.08,1,0.08,0.10,0.13,0.25,0.16,0.14,0.57,0.07,0.41,N/A,0.04,0.09,0.12,0.24,0.57,0.11,0.16
0.30,0.44,0.08,1,0.06,0.29,0.09,0.06,0.18,0.10,0.11,0.16,N/A,0.13,0.23,0.03,0.05,0.07,0.28,0.03
0.04,0.03,0.10,0.06,1,0.06,0.00,0.02,0.14,0.03,0.08,0.04,N/A,0.01,0.05,0.10,0.06,0.06,0.04,0.02
0.47,0.13,0.13,0.29,0.06,1,0.17,0.07,0.22,0.14,0.13,0.25,N/A,0.05,0.19,0.18,0.08,0.24,0.30,0.11
0.07,0.10,0.25,0.09,0.00,0.17,1,0.07,0.10,0.35,0.03,0.26,N/A,0.01,0.06,0.01,0.26,0.40,0.06,0.09
0.05,0.02,0.16,0.06,0.02,0.07,0.07,1,0.10,0.07,-0.01,0.09,N/A,-0.00,0.06,0.02,0.04,0.12,0.06,0.03
0.20,0.17,0.14,0.18,0.14,0.22,0.10,0.10,1,0.09,0.05,0.12,N/A,0.04,0.28,0.15,0.12,0.15,0.17,0.11
0.05,0.09,0.57,0.10,0.03,0.14,0.35,0.07,0.09,1,0.01,0.27,N/A,0.01,0.05,-0.00,0.40,0.41,-0.00,0.20
0.10,0.05,0.07,0.11,0.08,0.13,0.03,-0.01,0.05,0.01,1,0.03,N/A,-0.00,0.07,0.05,0.08,0.05,0.08,0.10
0.17,0.16,0.41,0.16,0.04,0.25,0.26,0.09,0.12,0.27,0.03,1,N/A,0.04,0.13,0.06,0.15,0.51,0.17,0.04
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.08,0.04,0.04,0.13,0.01,0.05,0.01,-0.00,0.04,0.01,-0.00,0.04,N/A,1,0.09,0.02,0.01,0.02,0.02,-0.03
0.22,0.15,0.09,0.23,0.05,0.19,0.06,0.06,0.28,0.05,0.07,0.13,N/A,0.09,1,0.14,0.04,0.09,0.24,0.05
0.16,0.08,0.12,0.03,0.10,0.18,0.01,0.02,0.15,-0.00,0.05,0.06,N/A,0.02,0.14,1,0.03,0.16,0.14,0.12
0.09,0.06,0.24,0.05,0.06,0.08,0.26,0.04,0.12,0.40,0.08,0.15,N/A,0.01,0.04,0.03,1,0.30,0.07,0.56
0.16,0.20,0.57,0.07,0.06,0.24,0.40,0.12,0.15,0.41,0.05,0.51,N/A,0.02,0.09,0.16,0.30,1,0.13,0.13
0.24,0.10,0.11,0.28,0.04,0.30,0.06,0.06,0.17,-0.00,0.08,0.17,N/A,0.02,0.24,0.14,0.07,0.13,1,0.02
0.07,0.02,0.16,0.03,0.02,0.11,0.09,0.03,0.11,0.20,0.10,0.04,N/A,-0.03,0.05,0.12,0.56,0.13,0.02,1
