1,0.20,0.12,0.24,0.19,0.02,0.57,0.24,0.23,0.11,N/A,0.33,0.31,0.08,0.13,N/A,0.61,0.19,0.33,N/A,0.28,0.19,0.04,0.04,0.20
0.20,1,0.04,0.13,0.06,-0.05,0.08,0.35,0.09,0.11,N/A,0.07,0.19,0.07,0.26,N/A,0.18,0.10,0.10,N/A,0.30,0.12,0.01,0.08,0.07
0.12,0.04,1,0.12,0.05,0.09,0.28,0.10,0.16,0.11,N/A,0.10,0.21,0.04,0.04,N/A,0.05,0.09,0.18,N/A,0.25,0.08,0.00,0.23,0.13
0.24,0.13,0.12,1,0.09,0.09,0.13,0.19,0.16,0.22,N/A,0.23,0.44,0.11,0.20,N/A,0.17,0.10,0.10,N/A,0.54,0.04,0.04,0.08,0.24
0.19,0.06,0.05,0.09,1,0.03,0.22,0.09,0.23,0.19,N/A,0.05,0.06,0.01,0.08,N/A,0.05,0.04,0.13,N/A,0.09,0.05,-0.00,-0.00,0.11
0.02,-0.05,0.09,0.09,0.03,1,0.02,-0.03,0.08,0.06,N/A,0.14,0.15,0.00,-0.03,N/A,0.06,0.06,0.01,N/A,0.16,0.12,-0.00,0.05,0.03
0.57,0.08,0.28,0.13,0.22,0.02,1,0.11,0.24,0.10,N/A,0.19,0.26,0.06,0.09,N/A,0.39,0.14,0.34,N/A,0.22,0.07,0.02,0.06,0.22
0.24,0.35,0.10,0.19,0.09,-0.03,0.11,1,0.12,0.10,N/A,0.08,0.22,0.04,0.19,N/A,0.20,0.12,0.24,N/A,0.25,0.07,0.04,0.02,0.12
0.23,0.09,0.16,0.16,0.23,0.08,0.24,0.12,1,0.10,N/A,0.15,0.27,0.05,0.16,N/A,0.10,0.15,0.17,N/A,0.30,0.11,0.05,0.04,0.14
0.11,0.11,0.11,0.22,0.19,0.06,0.10,0.10,0.10,1,N/A,0.08,0.26,0.03,0.15,N/A,0.07,0.17,0.03,N/A,0.34,0.02,0.16,0.07,0.12
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.33,0.07,0.10,0.23,0.05,0.14,0.19,0.08,0.15,0.08,N/A,1,0.29,0.07,0.19,N/A,0.22,0.10,0.12,N/A,0.31,0.05,0.00,0.01,0.14
0.31,0.19,0.21,0.44,0.06,0.15,0.26,0.22,0.27,0.26,N/A,0.29,1,0.20,0.35,N/A,0.18,0.24,0.21,N/A,0.72,0.08,0.01,0.14,0.23
0.08,0.07,0.04,0.11,0.01,0.00,0.06,0.04,0.05,0.03,N/A,0.07,0.20,1,0.07,N/A,0.03,0.03,0.10,N/A,0.22,0.05,-0.04,0.02,0.09
0.13,0.26,0.04,0.20,0.08,-0.03,0.09,0.19,0.16,0.15,N/A,0.19,0.35,0.07,1,N/A,0.19,0.07,0.07,N/A,0.52,0.02,0.01,0.03,0.08
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.61,0.18,0.05,0.17,0.05,0.06,0.39,0.20,0.10,0.07,N/A,0.22,0.18,0.03,0.19,N/A,1,0.06,0.22,N/A,0.23,0.09,0.03,-0.00,0.04
0.19,0.10,0.09,0.10,0.04,0.06,0.14,0.12,0.15,0.17,N/A,0.10,0.24,0.03,0.07,N/A,0.06,1,0.08,N/A,0.21,0.29,-0.02,0.12,0.06
0.33,0.10,0.18,0.10,0.13,0.01,0.34,0.24,0.17,0.03,N/A,0.12,0.21,0.10,0.07,N/A,0.22,0.08,1,N/A,0.26,0.01,0.08,0.05,0.22
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.28,0.30,0.25,0.54,0.09,0.16,0.22,0.25,0.30,0.34,N/A,0.31,0.72,0.22,0.52,N/A,0.23,0.21,0.26,N/A,1,0.10,0.06,0.17,0.26
0.19,0.12,0.08,0.04,0.05,0.12,0.07,0.07,0.11,0.02,N/A,0.05,0.08,0.05,0.02,N/A,0.09,0.29,0.01,N/A,0.10,1,-0.04,0.07,0.01
0.04,0.01,0.00,0.04,-0.00,-0.00,0.02,0.04,0.05,0.16,N/A,0.00,0.01,-0.04,0.01,N/A,0.03,-0.02,0.08,N/A,0.06,-0.04,1,0.01,0.00
0.04,0.08,0.23,0.08,-0.00,0.05,0.06,0.02,0.04,0.07,N/A,0.01,0.14,0.02,0.03,N/A,-0.00,0.12,0.05,N/A,0.17,0.07,0.01,1,0.06
0.20,0.07,0.13,0.24,0.11,0.03,0.22,0.12,0.14,0.12,N/A,0.14,0.23,0.09,0.08,N/A,0.04,0.06,0.22,N/A,0.26,0.01,0.00,0.06,1
