1,0.06,-0.05,-0.06,0.01,0.04,0.12,0.10,-0.03,-0.01,-0.07,0.26,0.15,0.10,0.04,0.13,0.07,0.10,0.04
0.06,1,0.08,-0.01,-0.06,0.18,0.11,-0.02,0.00,-0.12,0.04,0.07,-0.00,0.05,0.05,0.14,0.07,0.06,-0.01
-0.05,0.08,1,0.04,0.03,0.04,0.13,-0.05,-0.08,0.05,0.04,-0.03,0.03,0.03,0.06,0.01,0.11,0.02,0.12
-0.06,-0.01,0.04,1,0.06,0.42,0.12,-0.05,-0.02,0.38,0.85,0.00,0.02,0.16,0.48,0.01,0.54,0.11,0.08
0.01,-0.06,0.03,0.06,1,0.08,0.11,-0.00,0.01,0.02,0.01,0.03,0.07,0.06,0.20,0.02,0.02,0.03,-0.06
0.04,0.18,0.04,0.42,0.08,1,0.23,0.02,-0.05,-0.04,0.47,-0.03,0.01,0.14,0.44,0.07,0.29,0.06,0.01
0.12,0.11,0.13,0.12,0.11,0.23,1,0.03,-0.03,0.16,0.09,0.18,0.02,0.05,0.17,0.02,0.10,0.09,0.00
0.10,-0.02,-0.05,-0.05,-0.00,0.02,0.03,1,0.02,-0.05,0.01,0.02,0.05,0.02,-0.04,0.05,-0.00,0.03,-0.01
-0.03,0.00,-0.08,-0.02,0.01,-0.05,-0.03,0.02,1,-0.04,-0.02,0.02,-0.01,-0.00,-0.03,-0.01,0.12,-0.02,0.10
-0.01,-0.12,0.05,0.38,0.02,-0.04,0.16,-0.05,-0.04,1,-0.00,0.10,-0.01,0.05,0.11,-0.01,0.07,0.07,0.00
-0.07,0.04,0.04,0.85,0.01,0.47,0.09,0.01,-0.02,-0.00,1,-0.04,0.00,0.10,0.39,-0.00,0.54,0.04,0.03
0.26,0.07,-0.03,0.00,0.03,-0.03,0.18,0.02,0.02,0.10,-0.04,1,0.07,0.12,0.07,0.20,0.05,0.06,0.02
0.15,-0.00,0.03,0.02,0.07,0.01,0.02,0.05,-0.01,-0.01,0.00,0.07,1,-0.05,0.05,0.11,0.02,0.00,-0.02
0.10,0.05,0.03,0.16,0.06,0.14,0.05,0.02,-0.00,0.05,0.10,0.12,-0.05,1,0.18,0.10,0.07,0.21,0.01
0.04,0.05,0.06,0.48,0.20,0.44,0.17,-0.04,-0.03,0.11,0.39,0.07,0.05,0.18,1,0.09,0.25,0.17,0.00
0.13,0.14,0.01,0.01,0.02,0.07,0.02,0.05,-0.01,-0.01,-0.00,0.20,0.11,0.10,0.09,1,0.11,0.08,0.08
0.07,0.07,0.11,0.54,0.02,0.29,0.10,-0.00,0.12,0.07,0.54,0.05,0.02,0.07,0.25,0.11,1,0.04,0.72
0.10,0.06,0.02,0.11,0.03,0.06,0.09,0.03,-0.02,0.07,0.04,0.06,0.00,0.21,0.17,0.08,0.04,1,0.02
0.04,-0.01,0.12,0.08,-0.06,0.01,0.00,-0.01,0.10,0.00,0.03,0.02,-0.02,0.01,0.00,0.08,0.72,0.02,1
