1,0.41,0.53,0.45,0.44,0.57,0.77,0.61,0.74,0.40,0.41,0.28,0.40,0.48,0.35
0.41,1,0.37,0.37,0.22,0.26,0.41,0.42,0.43,0.30,0.23,0.17,0.33,0.26,0.11
0.53,0.37,1,0.45,0.42,0.39,0.56,0.56,0.55,0.29,0.39,0.17,0.49,0.41,0.28
0.45,0.37,0.45,1,0.29,0.55,0.57,0.52,0.56,0.31,0.42,0.25,0.40,0.37,0.25
0.44,0.22,0.42,0.29,1,0.35,0.48,0.41,0.41,0.18,0.44,0.14,0.34,0.30,0.17
0.57,0.26,0.39,0.55,0.35,1,0.63,0.50,0.69,0.29,0.44,0.31,0.33,0.60,0.52
0.77,0.41,0.56,0.57,0.48,0.63,1,0.66,0.80,0.34,0.50,0.26,0.46,0.54,0.39
0.61,0.42,0.56,0.52,0.41,0.50,0.66,1,0.61,0.37,0.45,0.25,0.83,0.36,0.21
0.74,0.43,0.55,0.56,0.41,0.69,0.80,0.61,1,0.37,0.46,0.31,0.40,0.58,0.42
0.40,0.30,0.29,0.31,0.18,0.29,0.34,0.37,0.37,1,0.32,0.30,0.30,0.24,0.11
0.41,0.23,0.39,0.42,0.44,0.44,0.50,0.45,0.46,0.32,1,0.13,0.40,0.46,0.24
0.28,0.17,0.17,0.25,0.14,0.31,0.26,0.25,0.31,0.30,0.13,1,0.18,0.14,0.17
0.40,0.33,0.49,0.40,0.34,0.33,0.46,0.83,0.40,0.30,0.40,0.18,1,0.23,0.09
0.48,0.26,0.41,0.37,0.30,0.60,0.54,0.36,0.58,0.24,0.46,0.14,0.23,1,0.55
0.35,0.11,0.28,0.25,0.17,0.52,0.39,0.21,0.42,0.11,0.24,0.17,0.09,0.55,1
