N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.04,0.03,0.01,0.05,0.01,0.00,-0.03,0.01,-0.03,-0.03,0.03,0.07,0.10,0.10,-0.01,-0.04,0.10,0.16,-0.03,0.55,-0.01,-0.02
N/A,0.04,1,0.24,0.08,0.32,0.05,0.07,-0.00,0.12,-0.00,0.10,0.25,0.18,0.09,0.23,0.12,-0.00,0.16,0.19,0.12,0.08,0.01,0.30
N/A,0.03,0.24,1,0.06,0.11,0.10,0.09,0.18,0.01,0.04,-0.01,0.99,0.11,0.10,0.15,0.07,0.04,0.19,0.13,0.03,0.15,-0.03,0.46
N/A,0.01,0.08,0.06,1,0.19,0.14,0.14,0.03,-0.06,0.04,0.01,0.07,0.04,0.18,0.06,-0.09,-0.01,0.40,0.22,0.07,0.07,0.02,0.10
N/A,0.05,0.32,0.11,0.19,1,0.14,0.07,-0.07,0.03,0.01,0.03,0.12,0.10,0.06,0.13,-0.01,-0.01,0.25,0.12,0.01,0.07,0.01,0.17
N/A,0.01,0.05,0.10,0.14,0.14,1,0.08,0.06,0.03,0.00,0.09,0.10,0.14,0.09,0.16,-0.08,-0.00,0.12,0.17,0.08,0.13,0.03,0.11
N/A,0.00,0.07,0.09,0.14,0.07,0.08,1,0.01,0.03,0.00,0.26,0.10,0.14,0.30,0.08,0.05,0.13,0.23,0.53,0.04,0.08,0.03,0.10
N/A,-0.03,-0.00,0.18,0.03,-0.07,0.06,0.01,1,-0.02,0.08,0.01,0.19,0.06,0.24,0.06,-0.03,0.01,-0.07,0.08,-0.04,0.07,-0.01,0.12
N/A,0.01,0.12,0.01,-0.06,0.03,0.03,0.03,-0.02,1,0.03,0.05,0.00,0.01,0.05,0.09,-0.02,-0.04,0.15,0.07,0.06,0.04,0.01,0.15
N/A,-0.03,-0.00,0.04,0.04,0.01,0.00,0.00,0.08,0.03,1,0.00,0.04,0.16,0.01,0.04,-0.05,0.00,0.04,0.02,-0.02,-0.02,0.07,0.05
N/A,-0.03,0.10,-0.01,0.01,0.03,0.09,0.26,0.01,0.05,0.00,1,0.01,0.07,0.11,0.08,-0.09,-0.01,0.07,0.13,0.02,-0.02,0.02,0.02
N/A,0.03,0.25,0.99,0.07,0.12,0.10,0.10,0.19,0.00,0.04,0.01,1,0.16,0.12,0.17,0.06,0.04,0.20,0.14,0.06,0.17,-0.01,0.46
N/A,0.07,0.18,0.11,0.04,0.10,0.14,0.14,0.06,0.01,0.16,0.07,0.16,1,0.17,0.54,-0.02,0.03,0.09,0.28,0.10,0.10,0.19,0.23
N/A,0.10,0.09,0.10,0.18,0.06,0.09,0.30,0.24,0.05,0.01,0.11,0.12,0.17,1,0.18,0.01,0.02,0.10,0.55,0.19,0.18,-0.01,0.12
N/A,0.10,0.23,0.15,0.06,0.13,0.16,0.08,0.06,0.09,0.04,0.08,0.17,0.54,0.18,1,0.01,0.00,0.07,0.20,0.11,0.15,0.16,0.28
N/A,-0.01,0.12,0.07,-0.09,-0.01,-0.08,0.05,-0.03,-0.02,-0.05,-0.09,0.06,-0.02,0.01,0.01,1,-0.01,0.06,0.00,-0.03,-0.08,0.03,0.04
N/A,-0.04,-0.00,0.04,-0.01,-0.01,-0.00,0.13,0.01,-0.04,0.00,-0.01,0.04,0.03,0.02,0.00,-0.01,1,-0.00,0.06,0.05,-0.01,-0.07,0.15
N/A,0.10,0.16,0.19,0.40,0.25,0.12,0.23,-0.07,0.15,0.04,0.07,0.20,0.09,0.10,0.07,0.06,-0.00,1,0.24,0.09,0.10,0.01,0.15
N/A,0.16,0.19,0.13,0.22,0.12,0.17,0.53,0.08,0.07,0.02,0.13,0.14,0.28,0.55,0.20,0.00,0.06,0.24,1,0.09,0.19,0.05,0.22
N/A,-0.03,0.12,0.03,0.07,0.01,0.08,0.04,-0.04,0.06,-0.02,0.02,0.06,0.10,0.19,0.11,-0.03,0.05,0.09,0.09,1,0.02,0.02,0.06
N/A,0.55,0.08,0.15,0.07,0.07,0.13,0.08,0.07,0.04,-0.02,-0.02,0.17,0.10,0.18,0.15,-0.08,-0.01,0.10,0.19,0.02,1,-0.00,0.15
N/A,-0.01,0.01,-0.03,0.02,0.01,0.03,0.03,-0.01,0.01,0.07,0.02,-0.01,0.19,-0.01,0.16,0.03,-0.07,0.01,0.05,0.02,-0.00,1,0.05
N/A,-0.02,0.30,0.46,0.10,0.17,0.11,0.10,0.12,0.15,0.05,0.02,0.46,0.23,0.12,0.28,0.04,0.15,0.15,0.22,0.06,0.15,0.05,1
