1,0.21,0.27,0.24,0.09,0.31,0.25,0.04,0.21,0.13,0.24,0.13
0.21,1,0.35,0.38,0.21,0.52,0.27,0.24,0.30,0.18,0.41,0.21
0.27,0.35,1,0.30,0.11,0.33,0.15,0.03,0.11,0.04,0.21,0.04
0.24,0.38,0.30,1,0.17,0.44,0.30,0.12,0.41,0.04,0.32,0.27
0.09,0.21,0.11,0.17,1,0.16,0.15,0.03,0.08,0.04,0.15,0.07
0.31,0.52,0.33,0.44,0.16,1,0.42,0.15,0.29,0.16,0.58,0.23
0.25,0.27,0.15,0.30,0.15,0.42,1,0.05,0.19,0.14,0.24,0.14
0.04,0.24,0.03,0.12,0.03,0.15,0.05,1,0.19,0.02,0.18,0.06
0.21,0.30,0.11,0.41,0.08,0.29,0.19,0.19,1,0.05,0.23,0.33
0.13,0.18,0.04,0.04,0.04,0.16,0.14,0.02,0.05,1,0.18,0.01
0.24,0.41,0.21,0.32,0.15,0.58,0.24,0.18,0.23,0.18,1,0.17
0.13,0.21,0.04,0.27,0.07,0.23,0.14,0.06,0.33,0.01,0.17,1
