1,0.12,0.14,0.38,0.13,0.16,N/A,0.10,0.00,-0.00,0.01,-0.03,0.06,0.28,N/A,0.19,0.05,0.13,0.11,0.14,N/A,0.07,0.21,0.01,0.15,-0.02
0.12,1,0.04,0.19,0.03,0.48,N/A,0.13,0.02,0.06,0.12,0.09,-0.01,0.04,N/A,0.06,0.15,0.14,0.01,0.17,N/A,-0.00,0.43,0.02,0.21,0.01
0.14,0.04,1,0.16,0.03,-0.01,N/A,0.07,-0.01,0.13,0.15,0.08,0.20,0.07,N/A,0.12,0.07,0.35,0.48,0.05,N/A,-0.00,0.05,0.21,0.10,-0.01
0.38,0.19,0.16,1,0.12,0.17,N/A,0.07,0.08,0.08,0.02,0.05,0.08,0.22,N/A,0.22,0.12,0.27,0.07,0.22,N/A,0.16,0.13,-0.04,0.44,-0.00
0.13,0.03,0.03,0.12,1,0.01,N/A,-0.02,0.09,0.04,-0.01,-0.05,0.07,0.04,N/A,0.02,-0.01,-0.00,0.01,0.08,N/A,0.05,-0.02,-0.01,0.04,-0.11
0.16,0.48,-0.01,0.17,0.01,1,N/A,0.21,-0.02,0.02,0.13,0.08,0.02,0.06,N/A,0.15,0.14,0.11,-0.05,0.12,N/A,-0.09,0.28,0.01,0.20,0.09
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,0.13,0.07,0.07,-0.02,0.21,N/A,1,-0.13,0.09,0.06,0.01,0.03,0.16,N/A,0.05,-0.04,0.08,0.02,0.14,N/A,0.01,0.22,0.01,0.10,0.11
0.00,0.02,-0.01,0.08,0.09,-0.02,N/A,-0.13,1,0.02,-0.00,0.07,-0.04,-0.05,N/A,0.00,0.05,0.05,-0.05,0.03,N/A,-0.00,0.02,-0.02,0.13,-0.01
-0.00,0.06,0.13,0.08,0.04,0.02,N/A,0.09,0.02,1,0.29,0.10,-0.00,0.04,N/A,0.06,0.09,0.13,0.24,0.09,N/A,-0.04,0.14,0.47,0.06,0.01
0.01,0.12,0.15,0.02,-0.01,0.13,N/A,0.06,-0.00,0.29,1,0.14,0.10,0.11,N/A,0.14,0.10,0.20,0.25,0.06,N/A,0.06,0.07,0.54,0.16,0.72
-0.03,0.09,0.08,0.05,-0.05,0.08,N/A,0.01,0.07,0.10,0.14,1,0.12,0.03,N/A,0.03,0.02,0.11,-0.01,0.06,N/A,-0.07,-0.03,-0.00,0.06,0.13
0.06,-0.01,0.20,0.08,0.07,0.02,N/A,0.03,-0.04,-0.00,0.10,0.12,1,0.06,N/A,0.10,0.05,0.09,0.07,0.09,N/A,-0.01,-0.01,0.02,0.03,0.11
0.28,0.04,0.07,0.22,0.04,0.06,N/A,0.16,-0.05,0.04,0.11,0.03,0.06,1,N/A,0.05,0.05,0.08,0.10,0.09,N/A,0.01,0.03,0.06,0.04,0.12
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.19,0.06,0.12,0.22,0.02,0.15,N/A,0.05,0.00,0.06,0.14,0.03,0.10,0.05,N/A,1,0.08,0.09,0.08,0.16,N/A,0.03,0.05,-0.00,0.27,0.06
0.05,0.15,0.07,0.12,-0.01,0.14,N/A,-0.04,0.05,0.09,0.10,0.02,0.05,0.05,N/A,0.08,1,0.14,0.04,0.05,N/A,0.03,0.20,0.02,0.22,0.03
0.13,0.14,0.35,0.27,-0.00,0.11,N/A,0.08,0.05,0.13,0.20,0.11,0.09,0.08,N/A,0.09,0.14,1,0.20,0.15,N/A,0.03,0.06,0.21,0.28,0.07
0.11,0.01,0.48,0.07,0.01,-0.05,N/A,0.02,-0.05,0.24,0.25,-0.01,0.07,0.10,N/A,0.08,0.04,0.20,1,0.01,N/A,-0.06,0.08,0.40,0.04,-0.01
0.14,0.17,0.05,0.22,0.08,0.12,N/A,0.14,0.03,0.09,0.06,0.06,0.09,0.09,N/A,0.16,0.05,0.15,0.01,1,N/A,0.06,0.16,0.05,0.28,0.02
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.07,-0.00,-0.00,0.16,0.05,-0.09,N/A,0.01,-0.00,-0.04,0.06,-0.07,-0.01,0.01,N/A,0.03,0.03,0.03,-0.06,0.06,N/A,1,0.03,-0.03,0.02,0.03
0.21,0.43,0.05,0.13,-0.02,0.28,N/A,0.22,0.02,0.14,0.07,-0.03,-0.01,0.03,N/A,0.05,0.20,0.06,0.08,0.16,N/A,0.03,1,0.10,0.11,0.01
0.01,0.02,0.21,-0.04,-0.01,0.01,N/A,0.01,-0.02,0.47,0.54,-0.00,0.02,0.06,N/A,-0.00,0.02,0.21,0.40,0.05,N/A,-0.03,0.10,1,0.01,0.01
0.15,0.21,0.10,0.44,0.04,0.20,N/A,0.10,0.13,0.06,0.16,0.06,0.03,0.04,N/A,0.27,0.22,0.28,0.04,0.28,N/A,0.02,0.11,0.01,1,0.11
-0.02,0.01,-0.01,-0.00,-0.11,0.09,N/A,0.11,-0.01,0.01,0.72,0.13,0.11,0.12,N/A,0.06,0.03,0.07,-0.01,0.02,N/A,0.03,0.01,0.01,0.11,1
