1,0.57,0.01,0.28,0.33,-0.01,0.04,0.36,0.20,-0.01,0.02
0.57,1,0.05,0.36,0.44,-0.05,0.10,0.43,0.31,0.08,0.03
0.01,0.05,1,0.19,0.14,-0.01,0.04,0.07,0.01,0.40,0.13
0.28,0.36,0.19,1,0.66,-0.00,0.07,0.52,0.10,0.31,0.14
0.33,0.44,0.14,0.66,1,-0.03,0.09,0.57,0.11,0.31,0.13
-0.01,-0.05,-0.01,-0.00,-0.03,1,-0.06,-0.04,0.04,0.04,0.02
0.04,0.10,0.04,0.07,0.09,-0.06,1,0.07,0.10,0.01,0.06
0.36,0.43,0.07,0.52,0.57,-0.04,0.07,1,0.18,0.17,0.09
0.20,0.31,0.01,0.10,0.11,0.04,0.10,0.18,1,0.03,0.09
-0.01,0.08,0.40,0.31,0.31,0.04,0.01,0.17,0.03,1,0.26
0.02,0.03,0.13,0.14,0.13,0.02,0.06,0.09,0.09,0.26,1
