1,0.46,0.44,0.47,0.12,0.24,N/A,N/A,0.09,0.19,0.26,0.42,0.14,0.22,0.20,0.12,0.27,0.05,N/A,0.09,0.34,0.08,0.39,N/A,-0.00,0.32,0.44,0.03,0.03,N/A,0.14,0.95,0.07,0.29,0.04,0.44,0.03
0.46,1,0.70,0.78,0.24,0.22,N/A,N/A,0.24,0.39,0.28,0.78,0.32,0.31,0.29,0.33,0.52,0.08,N/A,0.28,0.62,0.17,0.68,N/A,0.07,0.57,0.73,0.00,0.01,N/A,0.19,0.45,0.25,0.44,0.06,0.82,0.11
0.44,0.70,1,0.68,0.21,0.30,N/A,N/A,0.24,0.39,0.33,0.70,0.24,0.35,0.24,0.22,0.37,0.09,N/A,0.24,0.59,0.17,0.61,N/A,0.06,0.50,0.67,-0.00,0.03,N/A,0.17,0.43,0.19,0.45,0.06,0.76,0.14
0.47,0.78,0.68,1,0.21,0.26,N/A,N/A,0.25,0.34,0.26,0.69,0.32,0.30,0.30,0.30,0.43,0.07,N/A,0.25,0.53,0.12,0.59,N/A,0.11,0.48,0.66,0.02,0.08,N/A,0.11,0.47,0.19,0.34,0.07,0.74,0.09
0.12,0.24,0.21,0.21,1,0.14,N/A,N/A,0.19,0.26,0.26,0.27,0.06,0.12,0.08,0.11,0.11,-0.02,N/A,0.09,0.22,0.02,0.19,N/A,0.17,0.23,0.21,0.01,0.05,N/A,0.32,0.13,0.12,0.30,0.03,0.26,0.05
0.24,0.22,0.30,0.26,0.14,1,N/A,N/A,0.02,0.09,0.13,0.18,0.06,0.26,0.07,0.10,0.13,0.00,N/A,0.03,0.18,-0.00,0.20,N/A,-0.02,0.19,0.21,0.01,-0.03,N/A,0.14,0.23,0.04,0.24,0.03,0.20,0.07
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.09,0.24,0.24,0.25,0.19,0.02,N/A,N/A,1,0.44,0.10,0.26,0.05,0.05,0.07,0.21,0.21,0.08,N/A,0.28,0.27,0.03,0.09,N/A,0.03,0.06,0.34,-0.10,0.04,N/A,-0.02,0.07,-0.01,0.08,0.05,0.29,0.22
0.19,0.39,0.39,0.34,0.26,0.09,N/A,N/A,0.44,1,0.25,0.37,0.09,0.10,0.12,0.15,0.13,0.06,N/A,0.25,0.33,0.08,0.21,N/A,0.15,0.23,0.33,-0.03,-0.01,N/A,0.09,0.16,0.30,0.20,0.00,0.38,0.10
