N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,-0.05,0.08,0.09,0.03,-0.02,-0.01,-0.01,0.11,-0.03,0.01
N/A,-0.05,1,0.08,0.05,-0.02,0.02,0.06,0.02,0.05,0.16,0.00
N/A,0.08,0.08,1,0.43,0.08,0.21,0.55,0.45,0.45,0.26,0.12
N/A,0.09,0.05,0.43,1,0.29,0.19,0.33,0.36,0.40,0.22,0.17
N/A,0.03,-0.02,0.08,0.29,1,0.07,0.07,0.07,0.35,0.03,0.21
N/A,-0.02,0.02,0.21,0.19,0.07,1,0.12,0.26,0.13,0.07,-0.01
N/A,-0.01,0.06,0.55,0.33,0.07,0.12,1,0.22,0.19,0.23,0.08
N/A,-0.01,0.02,0.45,0.36,0.07,0.26,0.22,1,0.30,0.14,0.09
N/A,0.11,0.05,0.45,0.40,0.35,0.13,0.19,0.30,1,0.21,0.18
N/A,-0.03,0.16,0.26,0.22,0.03,0.07,0.23,0.14,0.21,1,0.09
N/A,0.01,0.00,0.12,0.17,0.21,-0.01,0.08,0.09,0.18,0.09,1
