N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,N/A,0.21,0.69,0.32,0.34,0.51,0.29,0.11,0.59,0.23,0.25,0.37,0.31,0.47,0.73,0.46,0.36,0.41
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.21,N/A,1,0.20,0.05,0.10,0.13,0.07,-0.02,0.14,0.04,0.07,0.09,0.13,0.16,0.14,0.11,0.15,0.16
N/A,0.69,N/A,0.20,1,0.20,0.23,0.49,0.20,0.03,0.41,0.37,0.20,0.52,0.23,0.38,0.54,0.65,0.49,0.52
N/A,0.32,N/A,0.05,0.20,1,0.07,0.11,0.15,0.12,0.25,0.00,0.00,0.09,0.09,0.28,0.31,0.18,0.07,0.14
N/A,0.34,N/A,0.10,0.23,0.07,1,0.14,0.07,0.05,0.16,0.18,0.08,0.04,0.06,0.20,0.28,0.10,0.07,0.05
N/A,0.51,N/A,0.13,0.49,0.11,0.14,1,0.09,-0.01,0.30,0.22,0.17,0.38,0.15,0.22,0.44,0.38,0.31,0.38
N/A,0.29,N/A,0.07,0.20,0.15,0.07,0.09,1,0.11,0.22,0.05,0.05,0.08,0.09,0.21,0.36,0.14,0.09,0.09
N/A,0.11,N/A,-0.02,0.03,0.12,0.05,-0.01,0.11,1,0.09,0.05,0.03,0.02,0.04,0.07,0.08,0.08,0.02,0.04
N/A,0.59,N/A,0.14,0.41,0.25,0.16,0.30,0.22,0.09,1,0.16,0.21,0.23,0.17,0.37,0.49,0.31,0.26,0.26
N/A,0.23,N/A,0.04,0.37,0.00,0.18,0.22,0.05,0.05,0.16,1,0.07,0.23,0.05,0.08,0.21,0.29,0.45,0.27
N/A,0.25,N/A,0.07,0.20,0.00,0.08,0.17,0.05,0.03,0.21,0.07,1,0.22,0.13,0.11,0.17,0.22,0.20,0.21
N/A,0.37,N/A,0.09,0.52,0.09,0.04,0.38,0.08,0.02,0.23,0.23,0.22,1,0.26,0.15,0.30,0.38,0.33,0.54
N/A,0.31,N/A,0.13,0.23,0.09,0.06,0.15,0.09,0.04,0.17,0.05,0.13,0.26,1,0.16,0.20,0.15,0.10,0.12
N/A,0.47,N/A,0.16,0.38,0.28,0.20,0.22,0.21,0.07,0.37,0.08,0.11,0.15,0.16,1,0.49,0.23,0.16,0.20
N/A,0.73,N/A,0.14,0.54,0.31,0.28,0.44,0.36,0.08,0.49,0.21,0.17,0.30,0.20,0.49,1,0.40,0.25,0.29
N/A,0.46,N/A,0.11,0.65,0.18,0.10,0.38,0.14,0.08,0.31,0.29,0.22,0.38,0.15,0.23,0.40,1,0.57,0.52
N/A,0.36,N/A,0.15,0.49,0.07,0.07,0.31,0.09,0.02,0.26,0.45,0.20,0.33,0.10,0.16,0.25,0.57,1,0.53
N/A,0.41,N/A,0.16,0.52,0.14,0.05,0.38,0.09,0.04,0.26,0.27,0.21,0.54,0.12,0.20,0.29,0.52,0.53,1
