1,0.05,0.02,0.07,0.01,0.22,0.14,0.15,0.27,0.19,0.06,0.19,0.28,0.14,0.11,0.31,N/A,0.10,0.15,0.05,0.11,N/A,N/A,0.17,0.26,0.02,0.23,0.03,0.11,0.22
0.05,1,0.10,0.02,0.05,0.24,0.11,0.11,0.19,0.02,0.03,0.17,0.17,0.01,0.01,0.16,N/A,0.11,0.09,0.20,0.09,N/A,N/A,0.04,0.25,0.02,0.16,0.13,-0.01,0.28
0.02,0.10,1,0.05,0.07,0.29,0.07,0.15,0.11,0.09,0.13,0.10,0.10,0.07,0.07,0.17,N/A,-0.01,0.02,0.12,0.03,N/A,N/A,0.13,0.19,0.05,0.13,0.07,-0.04,0.29
0.07,0.02,0.05,1,0.29,0.15,0.11,0.09,0.16,0.09,0.21,0.14,0.09,0.05,0.04,0.17,N/A,0.09,0.18,0.22,0.03,N/A,N/A,0.18,0.16,0.02,0.17,0.33,0.02,0.10
0.01,0.05,0.07,0.29,1,0.09,0.06,0.17,0.08,0.06,0.08,0.08,0.05,0.20,0.06,0.16,N/A,0.10,0.15,0.21,0.09,N/A,N/A,0.11,0.17,0.09,0.13,0.21,-0.08,0.15
0.22,0.24,0.29,0.15,0.09,1,0.23,0.18,0.22,0.14,0.32,0.28,0.18,0.19,0.28,0.40,N/A,0.09,0.27,0.26,0.05,N/A,N/A,0.34,0.37,0.06,0.32,0.11,-0.00,0.54
0.14,0.11,0.07,0.11,0.06,0.23,1,0.34,0.27,0.20,0.13,0.92,0.21,0.21,0.30,0.42,N/A,0.23,0.25,0.23,0.31,N/A,N/A,0.28,0.41,0.13,0.90,0.15,0.11,0.21
0.15,0.11,0.15,0.09,0.17,0.18,0.34,1,0.30,0.31,0.11,0.43,0.32,0.23,0.14,0.50,N/A,0.16,0.16,0.18,0.13,N/A,N/A,0.24,0.55,0.23,0.53,0.09,0.06,0.22
0.27,0.19,0.11,0.16,0.08,0.22,0.27,0.30,1,0.29,0.19,0.34,0.40,0.23,0.14,0.42,N/A,0.20,0.34,0.24,0.13,N/A,N/A,0.25,0.38,0.06,0.39,0.12,0.07,0.31
0.19,0.02,0.09,0.09,0.06,0.14,0.20,0.31,0.29,1,0.04,0.28,0.27,0.31,0.11,0.34,N/A,0.20,0.19,0.04,0.08,N/A,N/A,0.26,0.36,0.15,0.29,0.03,0.06,0.13
0.06,0.03,0.13,0.21,0.08,0.32,0.13,0.11,0.19,0.04,1,0.16,0.06,0.10,0.05,0.19,N/A,0.06,0.25,0.05,0.05,N/A,N/A,0.11,0.19,0.08,0.18,0.02,0.01,0.30
0.19,0.17,0.10,0.14,0.08,0.28,0.92,0.43,0.34,0.28,0.16,1,0.32,0.26,0.31,0.56,N/A,0.22,0.31,0.25,0.32,N/A,N/A,0.35,0.53,0.17,0.97,0.16,0.11,0.29
0.28,0.17,0.10,0.09,0.05,0.18,0.21,0.32,0.40,0.27,0.06,0.32,1,0.17,0.15,0.37,N/A,0.14,0.23,0.14,0.20,N/A,N/A,0.20,0.37,0.23,0.35,0.04,0.03,0.22
0.14,0.01,0.07,0.05,0.20,0.19,0.21,0.23,0.23,0.31,0.10,0.26,0.17,1,0.14,0.38,N/A,0.05,0.18,0.03,0.10,N/A,N/A,0.39,0.43,0.14,0.28,0.05,0.07,0.23
0.11,0.01,0.07,0.04,0.06,0.28,0.30,0.14,0.14,0.11,0.05,0.31,0.15,0.14,1,0.30,N/A,0.03,0.14,0.17,0.14,N/A,N/A,0.22,0.22,0.09,0.33,0.14,0.06,0.23
0.31,0.16,0.17,0.17,0.16,0.40,0.42,0.50,0.42,0.34,0.19,0.56,0.37,0.38,0.30,1,N/A,0.22,0.34,0.25,0.22,N/A,N/A,0.72,0.71,0.29,0.61,0.20,0.09,0.45
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.10,0.11,-0.01,0.09,0.10,0.09,0.23,0.16,0.20,0.20,0.06,0.22,0.14,0.05,0.03,0.22,N/A,1,0.15,0.02,0.06,N/A,N/A,0.12,0.23,0.04,0.23,0.05,0.08,0.20
0.15,0.09,0.02,0.18,0.15,0.27,0.25,0.16,0.34,0.19,0.25,0.31,0.23,0.18,0.14,0.34,N/A,0.15,1,0.32,0.09,N/A,N/A,0.32,0.32,0.04,0.31,0.18,0.17,0.28
0.05,0.20,0.12,0.22,0.21,0.26,0.23,0.18,0.24,0.04,0.05,0.25,0.14,0.03,0.17,0.25,N/A,0.02,0.32,1,0.05,N/A,N/A,0.24,0.17,0.02,0.27,0.55,0.03,0.19
0.11,0.09,0.03,0.03,0.09,0.05,0.31,0.13,0.13,0.08,0.05,0.32,0.20,0.10,0.14,0.22,N/A,0.06,0.09,0.05,1,N/A,N/A,0.16,0.29,0.05,0.35,0.03,0.00,0.13
