1,0.15,0.54,0.39,0.43,0.55,0.33,0.27,0.40,N/A,N/A,N/A,0.20,0.80,0.28,0.47,N/A,N/A,0.25,0.11,0.20,0.19,N/A,0.31,0.24,0.18,0.14,N/A,N/A,0.28,0.31,0.37,0.03,0.19
0.15,1,0.28,0.14,0.20,0.26,0.17,0.12,0.11,N/A,N/A,N/A,0.07,0.23,0.09,0.09,N/A,N/A,0.11,0.03,0.18,0.13,N/A,0.05,0.04,0.11,0.06,N/A,N/A,0.06,0.07,0.19,-0.01,0.16
0.54,0.28,1,0.64,0.61,0.82,0.66,0.51,0.50,N/A,N/A,N/A,0.29,0.74,0.50,0.50,N/A,N/A,0.30,0.21,0.33,0.41,N/A,0.49,0.33,0.42,0.19,N/A,N/A,0.32,0.35,0.68,0.13,0.46
0.39,0.14,0.64,1,0.51,0.61,0.45,0.38,0.39,N/A,N/A,N/A,0.25,0.54,0.44,0.39,N/A,N/A,0.34,0.24,0.18,0.27,N/A,0.39,0.28,0.31,0.10,N/A,N/A,0.24,0.39,0.50,0.08,0.32
0.43,0.20,0.61,0.51,1,0.62,0.53,0.44,0.37,N/A,N/A,N/A,0.22,0.57,0.40,0.33,N/A,N/A,0.24,0.18,0.23,0.33,N/A,0.48,0.21,0.37,0.14,N/A,N/A,0.21,0.28,0.53,0.05,0.34
0.55,0.26,0.82,0.61,0.62,1,0.71,0.50,0.49,N/A,N/A,N/A,0.27,0.73,0.44,0.52,N/A,N/A,0.36,0.22,0.35,0.49,N/A,0.50,0.37,0.39,0.22,N/A,N/A,0.35,0.32,0.71,0.14,0.37
0.33,0.17,0.66,0.45,0.53,0.71,1,0.45,0.41,N/A,N/A,N/A,0.19,0.55,0.32,0.29,N/A,N/A,0.28,0.16,0.30,0.43,N/A,0.45,0.33,0.42,0.19,N/A,N/A,0.29,0.20,0.61,0.18,0.32
0.27,0.12,0.51,0.38,0.44,0.50,0.45,1,0.32,N/A,N/A,N/A,0.16,0.49,0.37,0.27,N/A,N/A,0.21,0.18,0.21,0.27,N/A,0.34,0.16,0.31,0.18,N/A,N/A,0.11,0.14,0.47,0.12,0.33
0.40,0.11,0.50,0.39,0.37,0.49,0.41,0.32,1,N/A,N/A,N/A,0.07,0.49,0.23,0.37,N/A,N/A,0.30,0.20,0.18,0.15,N/A,0.33,0.20,0.26,0.10,N/A,N/A,0.16,0.25,0.45,0.13,0.14
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.20,0.07,0.29,0.25,0.22,0.27,0.19,0.16,0.07,N/A,N/A,N/A,1,0.25,0.19,0.26,N/A,N/A,0.06,0.02,0.15,0.13,N/A,0.21,0.13,0.10,0.05,N/A,N/A,0.17,0.13,0.18,0.05,0.10
0.80,0.23,0.74,0.54,0.57,0.73,0.55,0.49,0.49,N/A,N/A,N/A,0.25,1,0.46,0.43,N/A,N/A,0.31,0.21,0.31,0.27,N/A,0.40,0.31,0.34,0.20,N/A,N/A,0.32,0.33,0.61,0.07,0.39
0.28,0.09,0.50,0.44,0.40,0.44,0.32,0.37,0.23,N/A,N/A,N/A,0.19,0.46,1,0.29,N/A,N/A,0.14,0.18,0.19,0.17,N/A,0.30,0.22,0.28,0.29,N/A,N/A,0.17,0.20,0.43,0.06,0.43
0.47,0.09,0.50,0.39,0.33,0.52,0.29,0.27,0.37,N/A,N/A,N/A,0.26,0.43,0.29,1,N/A,N/A,0.29,0.16,0.14,0.16,N/A,0.29,0.23,0.14,0.24,N/A,N/A,0.25,0.31,0.31,0.07,0.13
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
