1,0.56,0.28,0.45,0.20,0.41,0.57,0.89,0.69,0.90,0.77,0.18
0.56,1,0.21,0.38,0.19,0.15,0.37,0.55,0.50,0.58,0.58,0.12
0.28,0.21,1,0.22,0.13,0.06,0.25,0.33,0.29,0.37,0.29,0.01
0.45,0.38,0.22,1,0.20,0.10,0.21,0.46,0.93,0.50,0.50,0.03
0.20,0.19,0.13,0.20,1,0.02,0.12,0.21,0.23,0.23,0.23,0.10
0.41,0.15,0.06,0.10,0.02,1,0.31,0.49,0.28,0.44,0.45,0.05
0.57,0.37,0.25,0.21,0.12,0.31,1,0.59,0.39,0.59,0.53,0.05
0.89,0.55,0.33,0.46,0.21,0.49,0.59,1,0.74,0.98,0.87,0.16
0.69,0.50,0.29,0.93,0.23,0.28,0.39,0.74,1,0.75,0.72,0.08
0.90,0.58,0.37,0.50,0.23,0.44,0.59,0.98,0.75,1,0.86,0.16
0.77,0.58,0.29,0.50,0.23,0.45,0.53,0.87,0.72,0.86,1,0.15
0.18,0.12,0.01,0.03,0.10,0.05,0.05,0.16,0.08,0.16,0.15,1
