1,0.42,0.31,0.27,0.20,0.22,0.40,0.05,0.34,0.51,0.09
0.42,1,0.08,0.26,0.14,0.15,0.11,0.08,0.30,0.24,0.05
0.31,0.08,1,0.10,0.03,0.09,0.21,0.03,0.14,0.29,0.26
0.27,0.26,0.10,1,0.04,0.12,0.11,0.08,0.14,0.23,0.16
0.20,0.14,0.03,0.04,1,0.11,0.08,0.03,0.09,0.17,0.00
0.22,0.15,0.09,0.12,0.11,1,0.17,0.31,0.13,0.19,0.19
0.40,0.11,0.21,0.11,0.08,0.17,1,0.04,0.16,0.23,0.07
0.05,0.08,0.03,0.08,0.03,0.31,0.04,1,-0.00,0.02,0.40
0.34,0.30,0.14,0.14,0.09,0.13,0.16,-0.00,1,0.22,-0.02
0.51,0.24,0.29,0.23,0.17,0.19,0.23,0.02,0.22,1,0.03
0.09,0.05,0.26,0.16,0.00,0.19,0.07,0.40,-0.02,0.03,1
