1,0.24,0.37,0.17,0.08,0.03,0.19,0.30,0.46,0.25,0.15,0.24,0.30,N/A,0.06,0.20,0.12,0.40,0.26,0.10,0.31,0.41,0.33,0.09,0.38
0.24,1,0.16,0.06,0.16,0.03,0.17,0.18,0.15,0.13,0.10,0.06,0.23,N/A,-0.00,0.15,0.04,0.28,0.14,0.05,0.22,0.20,0.21,0.01,0.11
0.37,0.16,1,0.21,0.02,0.02,0.19,0.33,0.39,0.20,0.08,0.12,0.16,N/A,0.01,0.21,0.06,0.16,0.09,0.06,0.13,0.22,0.17,0.00,0.39
0.17,0.06,0.21,1,0.04,0.01,0.11,0.18,0.11,0.10,0.09,0.03,0.03,N/A,-0.00,0.03,0.02,0.06,0.07,0.03,0.03,0.09,0.20,0.03,0.16
0.08,0.16,0.02,0.04,1,0.00,0.04,-0.00,0.04,0.03,0.01,0.09,0.26,N/A,0.01,0.09,-0.02,-0.02,0.12,-0.02,-0.03,-0.03,0.25,0.07,0.06
0.03,0.03,0.02,0.01,0.00,1,0.03,0.05,0.02,0.01,0.04,-0.00,0.05,N/A,-0.00,0.05,-0.02,0.02,0.02,0.08,0.18,0.14,-0.02,-0.03,-0.00
0.19,0.17,0.19,0.11,0.04,0.03,1,0.15,0.17,0.15,0.35,0.10,0.21,N/A,0.00,0.06,-0.01,0.17,0.12,0.06,0.12,0.17,0.10,0.01,0.18
0.30,0.18,0.33,0.18,-0.00,0.05,0.15,1,0.35,0.18,0.11,0.16,0.16,N/A,0.01,0.23,0.02,0.24,0.22,0.05,0.28,0.31,0.30,0.17,0.26
0.46,0.15,0.39,0.11,0.04,0.02,0.17,0.35,1,0.32,0.04,0.18,0.33,N/A,0.08,0.27,0.10,0.26,0.27,0.15,0.37,0.35,0.38,0.18,0.54
0.25,0.13,0.20,0.10,0.03,0.01,0.15,0.18,0.32,1,0.15,0.25,0.21,N/A,0.17,0.13,0.07,0.23,0.22,0.14,0.20,0.21,0.21,0.10,0.36
0.15,0.10,0.08,0.09,0.01,0.04,0.35,0.11,0.04,0.15,1,0.06,0.09,N/A,0.01,0.05,-0.08,0.15,0.08,0.03,0.12,0.14,0.05,-0.01,0.05
0.24,0.06,0.12,0.03,0.09,-0.00,0.10,0.16,0.18,0.25,0.06,1,0.10,N/A,0.01,0.11,0.09,0.23,0.42,-0.01,0.11,0.17,0.27,0.40,0.16
0.30,0.23,0.16,0.03,0.26,0.05,0.21,0.16,0.33,0.21,0.09,0.10,1,N/A,-0.00,0.18,0.07,0.15,0.13,0.14,0.19,0.33,0.23,0.02,0.16
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.06,-0.00,0.01,-0.00,0.01,-0.00,0.00,0.01,0.08,0.17,0.01,0.01,-0.00,N/A,1,0.05,-0.02,0.10,0.11,0.02,0.14,0.02,0.11,0.27,0.03
0.20,0.15,0.21,0.03,0.09,0.05,0.06,0.23,0.27,0.13,0.05,0.11,0.18,N/A,0.05,1,0.02,0.10,0.16,-0.00,0.16,0.14,0.18,0.01,0.22
0.12,0.04,0.06,0.02,-0.02,-0.02,-0.01,0.02,0.10,0.07,-0.08,0.09,0.07,N/A,-0.02,0.02,1,0.11,0.07,0.01,0.06,0.12,0.05,-0.02,0.09
0.40,0.28,0.16,0.06,-0.02,0.02,0.17,0.24,0.26,0.23,0.15,0.23,0.15,N/A,0.10,0.10,0.11,1,0.32,-0.02,0.53,0.50,0.26,0.16,0.14
0.26,0.14,0.09,0.07,0.12,0.02,0.12,0.22,0.27,0.22,0.08,0.42,0.13,N/A,0.11,0.16,0.07,0.32,1,0.10,0.22,0.33,0.35,0.26,0.17
0.10,0.05,0.06,0.03,-0.02,0.08,0.06,0.05,0.15,0.14,0.03,-0.01,0.14,N/A,0.02,-0.00,0.01,-0.02,0.10,1,0.07,0.06,0.04,-0.06,0.15
0.31,0.22,0.13,0.03,-0.03,0.18,0.12,0.28,0.37,0.20,0.12,0.11,0.19,N/A,0.14,0.16,0.06,0.53,0.22,0.07,1,0.52,0.37,0.05,0.16
0.41,0.20,0.22,0.09,-0.03,0.14,0.17,0.31,0.35,0.21,0.14,0.17,0.33,N/A,0.02,0.14,0.12,0.50,0.33,0.06,0.52,1,0.27,0.06,0.27
0.33,0.21,0.17,0.20,0.25,-0.02,0.10,0.30,0.38,0.21,0.05,0.27,0.23,N/A,0.11,0.18,0.05,0.26,0.35,0.04,0.37,0.27,1,0.19,0.32
0.09,0.01,0.00,0.03,0.07,-0.03,0.01,0.17,0.18,0.10,-0.01,0.40,0.02,N/A,0.27,0.01,-0.02,0.16,0.26,-0.06,0.05,0.06,0.19,1,0.02
0.38,0.11,0.39,0.16,0.06,-0.00,0.18,0.26,0.54,0.36,0.05,0.16,0.16,N/A,0.03,0.22,0.09,0.14,0.17,0.15,0.16,0.27,0.32,0.02,1
