1,0.29,N/A,0.27,0.62,0.33,0.41,0.10,0.23,0.21,0.57,0.31,0.21,0.61
0.29,1,N/A,0.52,0.18,0.23,0.12,0.25,0.23,0.21,0.21,0.20,0.50,0.19
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.27,0.52,N/A,1,0.24,0.20,0.09,0.28,0.15,0.11,0.16,0.11,0.52,0.34
0.62,0.18,N/A,0.24,1,0.26,0.35,0.05,0.14,0.10,0.45,0.15,0.18,0.50
0.33,0.23,N/A,0.20,0.26,1,0.24,0.04,0.22,0.13,0.34,0.17,0.16,0.22
0.41,0.12,N/A,0.09,0.35,0.24,1,-0.00,0.19,0.12,0.57,0.20,0.09,0.36
0.10,0.25,N/A,0.28,0.05,0.04,-0.00,1,0.13,0.06,0.01,0.06,0.28,0.08
0.23,0.23,N/A,0.15,0.14,0.22,0.19,0.13,1,0.21,0.24,0.30,0.12,0.16
0.21,0.21,N/A,0.11,0.10,0.13,0.12,0.06,0.21,1,0.21,0.19,0.14,0.09
0.57,0.21,N/A,0.16,0.45,0.34,0.57,0.01,0.24,0.21,1,0.33,0.13,0.39
0.31,0.20,N/A,0.11,0.15,0.17,0.20,0.06,0.30,0.19,0.33,1,0.07,0.06
0.21,0.50,N/A,0.52,0.18,0.16,0.09,0.28,0.12,0.14,0.13,0.07,1,0.24
0.61,0.19,N/A,0.34,0.50,0.22,0.36,0.08,0.16,0.09,0.39,0.06,0.24,1
