1,0.13,0.07,0.22,0.53,N/A,0.52,0.48,-0.01,0.18,0.10,0.13,0.08,0.33,0.11,0.60,0.20,0.30,0.17
0.13,1,0.21,0.22,0.16,N/A,0.19,0.21,0.11,0.29,0.39,0.29,0.26,0.10,0.10,0.12,0.26,0.65,0.25
0.07,0.21,1,0.16,0.09,N/A,0.04,0.06,-0.01,0.06,0.08,0.13,0.11,-0.01,0.06,0.04,0.04,0.25,0.16
0.22,0.22,0.16,1,0.21,N/A,0.28,0.09,0.00,0.11,0.18,0.14,0.18,-0.01,0.22,0.26,0.12,0.33,0.37
0.53,0.16,0.09,0.21,1,N/A,0.61,0.46,0.01,0.11,0.06,0.07,0.07,0.41,0.18,0.73,0.15,0.20,0.05
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
0.52,0.19,0.04,0.28,0.61,N/A,1,0.38,-0.01,0.09,0.15,0.23,0.14,0.31,0.26,0.58,0.15,0.29,0.22
0.48,0.21,0.06,0.09,0.46,N/A,0.38,1,-0.02,0.27,0.17,0.16,0.12,0.52,0.19,0.42,0.27,0.39,0.11
-0.01,0.11,-0.01,0.00,0.01,N/A,-0.01,-0.02,1,0.07,0.04,-0.02,-0.01,-0.05,0.02,0.03,0.07,0.20,-0.02
0.18,0.29,0.06,0.11,0.11,N/A,0.09,0.27,0.07,1,0.29,0.12,0.18,0.09,0.11,0.15,0.44,0.47,0.11
0.10,0.39,0.08,0.18,0.06,N/A,0.15,0.17,0.04,0.29,1,0.14,0.21,0.14,0.13,0.08,0.23,0.47,0.20
0.13,0.29,0.13,0.14,0.07,N/A,0.23,0.16,-0.02,0.12,0.14,1,0.16,0.09,0.12,0.12,0.14,0.35,0.24
0.08,0.26,0.11,0.18,0.07,N/A,0.14,0.12,-0.01,0.18,0.21,0.16,1,0.02,0.14,0.04,0.25,0.43,0.26
0.33,0.10,-0.01,-0.01,0.41,N/A,0.31,0.52,-0.05,0.09,0.14,0.09,0.02,1,0.09,0.31,0.13,0.14,0.01
0.11,0.10,0.06,0.22,0.18,N/A,0.26,0.19,0.02,0.11,0.13,0.12,0.14,0.09,1,0.10,0.11,0.20,0.31
0.60,0.12,0.04,0.26,0.73,N/A,0.58,0.42,0.03,0.15,0.08,0.12,0.04,0.31,0.10,1,0.15,0.21,0.08
0.20,0.26,0.04,0.12,0.15,N/A,0.15,0.27,0.07,0.44,0.23,0.14,0.25,0.13,0.11,0.15,1,0.51,0.07
0.30,0.65,0.25,0.33,0.20,N/A,0.29,0.39,0.20,0.47,0.47,0.35,0.43,0.14,0.20,0.21,0.51,1,0.36
0.17,0.25,0.16,0.37,0.05,N/A,0.22,0.11,-0.02,0.11,0.20,0.24,0.26,0.01,0.31,0.08,0.07,0.36,1
