1,0.30,0.56,0.27,0.22,0.12,0.16,0.23,0.23,0.55,0.12
0.30,1,0.56,0.22,0.16,0.18,0.19,0.63,0.46,0.51,0.09
0.56,0.56,1,0.32,0.24,0.20,0.24,0.34,0.37,0.73,0.10
0.27,0.22,0.32,1,0.31,0.25,0.30,0.12,0.25,0.44,0.44
0.22,0.16,0.24,0.31,1,0.27,0.33,0.13,0.14,0.44,0.07
0.12,0.18,0.20,0.25,0.27,1,0.13,0.12,0.20,0.31,0.02
0.16,0.19,0.24,0.30,0.33,0.13,1,0.14,0.13,0.36,0.04
0.23,0.63,0.34,0.12,0.13,0.12,0.14,1,0.40,0.39,0.02
0.23,0.46,0.37,0.25,0.14,0.20,0.13,0.40,1,0.41,0.14
0.55,0.51,0.73,0.44,0.44,0.31,0.36,0.39,0.41,1,0.15
0.12,0.09,0.10,0.44,0.07,0.02,0.04,0.02,0.14,0.15,1
