N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,1,0.03,0.22,0.08,N/A,0.02,0.07,-0.01,0.01,0.06,-0.04,-0.01,-0.00,-0.01,-0.01,0.06,0.05,0.04,-0.03,0.54,0.09,-0.01,0.07,N/A,0.06,0.08,0.20,0.05,0.06,0.02,0.41,0.01,0.09,0.04
N/A,0.03,1,0.12,0.05,N/A,0.30,0.07,0.19,0.06,0.06,0.16,-0.04,0.23,0.15,0.19,0.12,0.11,0.20,0.19,-0.03,0.17,0.32,0.17,N/A,0.02,0.03,0.12,0.17,0.17,0.24,0.10,0.22,0.03,0.05
N/A,0.22,0.12,1,-0.00,N/A,0.16,0.04,0.01,0.07,0.06,-0.02,-0.00,0.04,-0.01,0.02,0.15,0.08,0.10,0.10,0.19,0.03,0.01,0.07,N/A,0.13,0.02,0.35,0.05,0.03,-0.02,0.14,-0.00,0.05,-0.01
N/A,0.08,0.05,-0.00,1,N/A,0.10,0.02,0.01,0.07,0.24,0.00,-0.01,0.02,0.17,0.04,0.32,0.18,0.10,-0.00,0.10,0.01,0.01,0.19,N/A,0.30,0.17,0.01,0.19,0.46,0.04,0.32,-0.00,0.12,0.01
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.02,0.30,0.16,0.10,N/A,1,0.40,0.03,0.14,0.13,0.03,0.16,0.05,0.36,0.17,0.34,0.13,0.44,0.09,0.10,0.02,0.20,0.11,N/A,0.06,-0.00,0.27,0.22,0.32,0.04,0.11,0.02,0.03,-0.00
N/A,0.07,0.07,0.04,0.02,N/A,0.40,1,0.05,0.03,0.05,0.09,0.03,0.07,0.00,0.12,0.09,0.02,0.27,-0.04,0.05,0.10,0.10,-0.01,N/A,0.06,0.03,0.07,0.02,0.03,0.07,0.06,0.08,-0.03,0.10
N/A,-0.01,0.19,0.01,0.01,N/A,0.03,0.05,1,0.01,-0.02,0.63,0.01,0.75,0.13,0.46,0.10,0.07,0.13,0.07,0.00,0.71,0.55,0.04,N/A,-0.07,0.24,0.05,0.15,0.12,0.75,0.02,0.84,0.06,0.15
N/A,0.01,0.06,0.07,0.07,N/A,0.14,0.03,0.01,1,0.04,-0.00,0.25,-0.03,-0.02,0.05,0.01,0.06,0.03,0.16,0.17,0.01,0.04,0.02,N/A,-0.01,-0.05,0.07,0.10,0.06,-0.00,0.05,0.00,0.07,-0.03
N/A,0.06,0.06,0.06,0.24,N/A,0.13,0.05,-0.02,0.04,1,-0.02,0.04,-0.01,0.18,0.02,0.28,0.16,0.25,0.02,0.07,0.02,0.01,0.22,N/A,0.16,0.11,0.20,0.15,0.29,0.02,0.17,-0.00,0.02,0.02
N/A,-0.04,0.16,-0.02,0.00,N/A,0.03,0.09,0.63,-0.00,-0.02,1,0.03,0.76,0.09,0.39,0.07,0.05,0.12,0.02,0.00,0.64,0.49,0.06,N/A,-0.08,0.13,0.04,0.08,0.06,0.70,-0.01,0.75,-0.01,0.13
N/A,-0.01,-0.04,-0.00,-0.01,N/A,0.16,0.03,0.01,0.25,0.04,0.03,1,0.04,0.04,-0.00,0.05,0.01,0.02,-0.04,0.01,-0.01,0.02,-0.07,N/A,-0.01,-0.03,0.03,0.06,0.02,0.04,0.00,-0.00,-0.02,0.03
N/A,-0.00,0.23,0.04,0.02,N/A,0.05,0.07,0.75,-0.03,-0.01,0.76,0.04,1,0.13,0.46,0.14,0.10,0.09,0.09,-0.00,0.75,0.58,0.09,N/A,-0.04,0.25,0.06,0.07,0.10,0.84,0.04,0.88,0.06,0.16
N/A,-0.01,0.15,-0.01,0.17,N/A,0.36,0.00,0.13,-0.02,0.18,0.09,0.04,0.13,1,0.06,0.62,0.12,0.33,0.03,0.04,0.06,0.12,0.27,N/A,0.00,0.02,0.19,0.19,0.40,0.10,0.06,0.08,-0.07,0.07
N/A,-0.01,0.19,0.02,0.04,N/A,0.17,0.12,0.46,0.05,0.02,0.39,-0.00,0.46,0.06,1,0.10,0.34,0.09,0.11,0.05,0.40,0.41,0.03,N/A,-0.02,0.13,0.05,0.11,0.12,0.47,0.02,0.52,0.03,0.03
N/A,0.06,0.12,0.15,0.32,N/A,0.34,0.09,0.10,0.01,0.28,0.07,0.05,0.14,0.62,0.10,1,0.20,0.36,0.05,0.13,0.10,0.15,0.32,N/A,0.20,0.09,0.21,0.29,0.53,0.14,0.28,0.10,0.00,0.11
N/A,0.05,0.11,0.08,0.18,N/A,0.13,0.02,0.07,0.06,0.16,0.05,0.01,0.10,0.12,0.34,0.20,1,0.10,0.03,0.08,0.05,0.10,0.12,N/A,0.13,0.08,0.09,0.11,0.41,0.11,0.11,0.07,0.04,0.02
N/A,0.04,0.20,0.10,0.10,N/A,0.44,0.27,0.13,0.03,0.25,0.12,0.02,0.09,0.33,0.09,0.36,0.10,1,0.07,0.10,0.06,0.23,0.08,N/A,0.06,-0.05,0.28,0.28,0.21,0.05,0.19,0.04,0.09,0.11
N/A,-0.03,0.19,0.10,-0.00,N/A,0.09,-0.04,0.07,0.16,0.02,0.02,-0.04,0.09,0.03,0.11,0.05,0.03,0.07,1,-0.04,0.12,0.10,0.20,N/A,0.01,0.06,0.16,0.09,0.05,0.10,0.08,0.09,0.04,0.07
N/A,0.54,-0.03,0.19,0.10,N/A,0.10,0.05,0.00,0.17,0.07,0.00,0.01,-0.00,0.04,0.05,0.13,0.08,0.10,-0.04,1,0.09,0.04,0.08,N/A,0.07,0.10,0.17,0.05,0.12,0.03,0.27,0.03,0.01,0.04
N/A,0.09,0.17,0.03,0.01,N/A,0.02,0.10,0.71,0.01,0.02,0.64,-0.01,0.75,0.06,0.40,0.10,0.05,0.06,0.12,0.09,1,0.52,0.02,N/A,-0.09,0.30,0.08,0.06,0.11,0.83,0.09,0.87,0.09,0.28
N/A,-0.01,0.32,0.01,0.01,N/A,0.20,0.10,0.55,0.04,0.01,0.49,0.02,0.58,0.12,0.41,0.15,0.10,0.23,0.10,0.04,0.52,1,0.01,N/A,-0.01,0.12,0.10,0.16,0.13,0.60,0.01,0.65,0.01,0.14
N/A,0.07,0.17,0.07,0.19,N/A,0.11,-0.01,0.04,0.02,0.22,0.06,-0.07,0.09,0.27,0.03,0.32,0.12,0.08,0.20,0.08,0.02,0.01,1,N/A,0.05,0.06,0.12,0.10,0.33,0.07,0.33,0.04,-0.06,-0.00
N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
N/A,0.06,0.02,0.13,0.30,N/A,0.06,0.06,-0.07,-0.01,0.16,-0.08,-0.01,-0.04,0.00,-0.02,0.20,0.13,0.06,0.01,0.07,-0.09,-0.01,0.05,N/A,1,0.18,0.06,0.11,0.27,-0.06,0.20,-0.09,0.13,0.03
N/A,0.08,0.03,0.02,0.17,N/A,-0.00,0.03,0.24,-0.05,0.11,0.13,-0.03,0.25,0.02,0.13,0.09,0.08,-0.05,0.06,0.10,0.30,0.12,0.06,N/A,0.18,1,0.12,0.02,0.15,0.27,0.14,0.30,0.15,0.22
N/A,0.20,0.12,0.35,0.01,N/A,0.27,0.07,0.05,0.07,0.20,0.04,0.03,0.06,0.19,0.05,0.21,0.09,0.28,0.16,0.17,0.08,0.10,0.12,N/A,0.06,0.12,1,0.15,0.11,0.04,0.15,0.04,0.11,0.07
