1,0.12,0.13,0.01,0.07,0.09,0.06,-0.00,0.21,0.00,0.04,0.08,0.18,0.35,0.03,0.22,0.11
0.12,1,0.64,0.16,0.53,0.42,0.16,0.05,0.50,0.03,0.45,0.60,0.14,0.03,0.12,0.12,0.55
0.13,0.64,1,0.12,0.65,0.43,0.20,0.05,0.53,0.04,0.63,0.58,0.18,0.11,0.17,0.16,0.70
0.01,0.16,0.12,1,0.08,0.11,0.07,0.02,0.08,-0.06,0.05,0.08,0.03,-0.05,0.03,0.05,0.09
0.07,0.53,0.65,0.08,1,0.39,0.13,0.03,0.50,-0.00,0.47,0.42,0.14,0.04,0.10,0.06,0.60
0.09,0.42,0.43,0.11,0.39,1,0.28,-0.02,0.54,-0.03,0.30,0.31,0.14,0.09,0.19,0.05,0.41
0.06,0.16,0.20,0.07,0.13,0.28,1,0.09,0.20,0.04,0.09,0.12,0.11,0.10,0.17,0.08,0.16
-0.00,0.05,0.05,0.02,0.03,-0.02,0.09,1,-0.04,0.02,-0.03,0.07,0.08,0.01,0.28,0.08,0.02
0.21,0.50,0.53,0.08,0.50,0.54,0.20,-0.04,1,-0.02,0.42,0.43,0.21,0.13,0.13,0.14,0.52
0.00,0.03,0.04,-0.06,-0.00,-0.03,0.04,0.02,-0.02,1,0.04,0.00,0.02,-0.05,0.02,0.03,0.06
0.04,0.45,0.63,0.05,0.47,0.30,0.09,-0.03,0.42,0.04,1,0.38,0.12,0.04,0.17,0.11,0.51
0.08,0.60,0.58,0.08,0.42,0.31,0.12,0.07,0.43,0.00,0.38,1,0.16,0.12,0.15,0.09,0.53
0.18,0.14,0.18,0.03,0.14,0.14,0.11,0.08,0.21,0.02,0.12,0.16,1,0.15,0.10,0.13,0.19
0.35,0.03,0.11,-0.05,0.04,0.09,0.10,0.01,0.13,-0.05,0.04,0.12,0.15,1,0.15,0.11,0.14
0.03,0.12,0.17,0.03,0.10,0.19,0.17,0.28,0.13,0.02,0.17,0.15,0.10,0.15,1,0.09,0.23
0.22,0.12,0.16,0.05,0.06,0.05,0.08,0.08,0.14,0.03,0.11,0.09,0.13,0.11,0.09,1,0.08
0.11,0.55,0.70,0.09,0.60,0.41,0.16,0.02,0.52,0.06,0.51,0.53,0.19,0.14,0.23,0.08,1
