1,0.00,0.28,0.03,-0.02,0.00,0.11,0.01,-0.07,0.12,0.03,0.04
0.00,1,0.08,0.29,0.25,0.02,0.13,0.10,0.27,0.25,0.18,0.05
0.28,0.08,1,0.27,0.28,0.13,0.42,0.04,-0.01,0.12,0.06,0.24
0.03,0.29,0.27,1,0.47,0.18,0.30,0.25,0.09,0.25,0.33,0.23
-0.02,0.25,0.28,0.47,1,0.16,0.35,0.23,0.08,0.21,0.28,0.41
0.00,0.02,0.13,0.18,0.16,1,0.12,0.19,0.05,0.08,0.20,0.15
0.11,0.13,0.42,0.30,0.35,0.12,1,0.21,0.08,0.20,0.20,0.23
0.01,0.10,0.04,0.25,0.23,0.19,0.21,1,0.07,0.21,0.95,0.16
-0.07,0.27,-0.01,0.09,0.08,0.05,0.08,0.07,1,0.06,0.11,0.06
0.12,0.25,0.12,0.25,0.21,0.08,0.20,0.21,0.06,1,0.28,0.01
0.03,0.18,0.06,0.33,0.28,0.20,0.20,0.95,0.11,0.28,1,0.15
0.04,0.05,0.24,0.23,0.41,0.15,0.23,0.16,0.06,0.01,0.15,1
