1,0.35,0.21,0.05,0.10,0.07,0.03
0.35,1,0.39,0.02,0.08,0.06,0.14
0.21,0.39,1,0.08,0.03,0.08,0.19
0.05,0.02,0.08,1,0.03,-0.05,0.00
0.10,0.08,0.03,0.03,1,0.01,0.00
0.07,0.06,0.08,-0.05,0.01,1,0.04
0.03,0.14,0.19,0.00,0.00,0.04,1
