1,0.12,0.16,0.13,0.10,0.12,0.29,0.18,0.12,0.09,0.13,0.12,0.02,0.17,0.24,0.13,0.18,0.12,0.23,0.17,0.01,0.01,0.47,0.38,0.36
0.12,1,0.28,0.16,0.21,0.23,0.30,0.23,0.12,0.22,0.12,0.20,0.13,0.30,0.34,0.15,0.30,0.32,0.49,0.10,0.06,0.17,0.12,0.13,0.24
0.16,0.28,1,0.27,0.39,0.16,0.39,0.36,0.31,0.26,0.19,0.12,0.28,0.20,0.56,0.29,0.48,0.52,0.27,0.21,0.12,0.21,0.16,0.18,0.33
0.13,0.16,0.27,1,0.31,0.21,0.32,0.18,0.13,0.19,0.19,0.23,0.08,0.16,0.31,0.19,0.29,0.39,0.20,0.10,0.12,0.06,0.18,0.12,0.22
0.10,0.21,0.39,0.31,1,0.31,0.34,0.33,0.16,0.22,0.11,0.20,0.17,0.23,0.42,0.30,0.41,0.50,0.35,0.19,0.08,0.16,0.12,0.12,0.30
0.12,0.23,0.16,0.21,0.31,1,0.40,0.36,0.18,0.08,0.07,0.22,0.09,0.23,0.22,0.39,0.31,0.23,0.26,0.28,0.23,0.13,0.15,0.06,0.30
0.29,0.30,0.39,0.32,0.34,0.40,1,0.40,0.40,0.26,0.21,0.18,0.23,0.25,0.41,0.35,0.47,0.39,0.45,0.36,0.27,0.12,0.21,0.17,0.50
0.18,0.23,0.36,0.18,0.33,0.36,0.40,1,0.46,0.12,0.04,0.35,0.16,0.34,0.36,0.52,0.50,0.29,0.33,0.49,0.23,0.22,0.07,0.10,0.37
0.12,0.12,0.31,0.13,0.16,0.18,0.40,0.46,1,0.06,0.11,0.27,0.28,0.27,0.27,0.27,0.24,0.16,0.22,0.28,0.18,0.12,0.04,0.09,0.27
0.09,0.22,0.26,0.19,0.22,0.08,0.26,0.12,0.06,1,0.06,0.06,0.25,0.13,0.37,0.12,0.25,0.29,0.16,0.03,0.02,0.10,0.07,0.12,0.07
0.13,0.12,0.19,0.19,0.11,0.07,0.21,0.04,0.11,0.06,1,0.06,0.04,0.02,0.22,0.01,0.13,0.13,0.15,0.11,0.01,0.03,0.19,0.28,0.04
0.12,0.20,0.12,0.23,0.20,0.22,0.18,0.35,0.27,0.06,0.06,1,0.18,0.24,0.34,0.22,0.14,0.10,0.27,0.19,0.09,0.23,0.05,0.05,0.29
0.02,0.13,0.28,0.08,0.17,0.09,0.23,0.16,0.28,0.25,0.04,0.18,1,0.13,0.35,0.15,0.26,0.07,0.11,0.17,0.08,0.16,0.06,0.10,0.17
0.17,0.30,0.20,0.16,0.23,0.23,0.25,0.34,0.27,0.13,0.02,0.24,0.13,1,0.25,0.43,0.30,0.30,0.46,0.15,0.03,0.28,0.09,0.06,0.17
0.24,0.34,0.56,0.31,0.42,0.22,0.41,0.36,0.27,0.37,0.22,0.34,0.35,0.25,1,0.30,0.53,0.40,0.36,0.30,0.18,0.24,0.25,0.30,0.34
0.13,0.15,0.29,0.19,0.30,0.39,0.35,0.52,0.27,0.12,0.01,0.22,0.15,0.43,0.30,1,0.31,0.26,0.28,0.30,0.17,0.24,0.09,0.07,0.33
0.18,0.30,0.48,0.29,0.41,0.31,0.47,0.50,0.24,0.25,0.13,0.14,0.26,0.30,0.53,0.31,1,0.46,0.38,0.33,0.11,0.22,0.22,0.16,0.39
0.12,0.32,0.52,0.39,0.50,0.23,0.39,0.29,0.16,0.29,0.13,0.10,0.07,0.30,0.40,0.26,0.46,1,0.32,0.16,0.09,0.11,0.16,0.12,0.27
0.23,0.49,0.27,0.20,0.35,0.26,0.45,0.33,0.22,0.16,0.15,0.27,0.11,0.46,0.36,0.28,0.38,0.32,1,0.26,0.06,0.18,0.16,0.10,0.30
0.17,0.10,0.21,0.10,0.19,0.28,0.36,0.49,0.28,0.03,0.11,0.19,0.17,0.15,0.30,0.30,0.33,0.16,0.26,1,0.16,0.12,0.17,0.12,0.33
0.01,0.06,0.12,0.12,0.08,0.23,0.27,0.23,0.18,0.02,0.01,0.09,0.08,0.03,0.18,0.17,0.11,0.09,0.06,0.16,1,0.05,0.03,0.02,0.12
0.01,0.17,0.21,0.06,0.16,0.13,0.12,0.22,0.12,0.10,0.03,0.23,0.16,0.28,0.24,0.24,0.22,0.11,0.18,0.12,0.05,1,0.07,0.10,0.04
0.47,0.12,0.16,0.18,0.12,0.15,0.21,0.07,0.04,0.07,0.19,0.05,0.06,0.09,0.25,0.09,0.22,0.16,0.16,0.17,0.03,0.07,1,0.60,0.22
0.38,0.13,0.18,0.12,0.12,0.06,0.17,0.10,0.09,0.12,0.28,0.05,0.10,0.06,0.30,0.07,0.16,0.12,0.10,0.12,0.02,0.10,0.60,1,0.13
0.36,0.24,0.33,0.22,0.30,0.30,0.50,0.37,0.27,0.07,0.04,0.29,0.17,0.17,0.34,0.33,0.39,0.27,0.30,0.33,0.12,0.04,0.22,0.13,1
